col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Lucretia Clemons,,,,,,0,4,25,8,7,19,22,20,7,17,19,19,5,4,8,7,19,3,5,4,13,2,8,11,6,3,7,4,5,4,3,7,4,2,2,1,2,1,2,1,3
Tracy B Roman,,,,,,,1,6,17,20,7,5,4,16,2,3,2,11,9,9,9,1,13,5,8,4,11,2,3,7,5,3,4,2,4,4,2,2,2,0,2,1,1,0,1,3
Kai Scott,,,,,,,,0,5,9,20,18,19,6,18,18,18,6,8,6,3,16,1,4,5,3,2,3,3,7,3,5,2,4,3,2,2,6,3,4,1,2,2,1,2,3
Leon Goodman,,,,,,,,,1,17,4,2,4,15,3,6,3,9,6,8,8,2,11,10,12,7,10,8,5,5,6,6,7,5,7,7,0,2,1,2,4,2,0,2,1,3
Ken Powell,,,,,,,,,,0,8,2,8,14,4,5,3,8,10,9,10,3,13,4,9,5,11,3,4,7,6,6,5,1,3,5,2,3,1,0,2,1,2,2,2,3
Abbe Fletman,,,,,,,,,,,0,18,20,6,18,17,19,2,7,2,8,16,4,6,2,4,4,1,0,1,5,3,1,0,3,3,1,2,1,2,0,1,3,0,1,3
Jodi Lobel,,,,,,,,,,,,0,16,4,18,18,18,4,3,4,2,16,0,2,3,7,2,7,7,3,0,2,0,0,1,0,4,3,2,0,1,2,1,0,0,3
Mia Roberts Perez,,,,,,,,,,,,,0,1,17,16,17,7,7,5,6,15,2,4,1,2,1,5,2,5,2,2,0,2,3,2,2,2,2,1,1,0,3,2,0,3
Jon Marshall,,,,,,,,,,,,,,1,3,2,2,7,5,6,8,2,10,6,5,8,11,5,6,0,8,4,2,2,4,5,3,5,2,2,0,2,0,0,1,3
Sherman Toppin,,,,,,,,,,,,,,,0,17,20,3,1,3,2,16,1,3,2,1,0,0,0,0,1,1,1,0,0,2,1,3,1,1,0,0,1,1,0,3
Chris Mccabe,,,,,,,,,,,,,,,,0,17,3,2,3,0,15,1,2,2,3,4,2,3,1,0,5,3,0,3,2,1,2,1,0,1,2,1,2,0,3
Stella Tsai,,,,,,,,,,,,,,,,,0,4,3,2,4,16,1,3,2,1,1,0,0,1,0,2,1,2,2,2,0,0,1,1,2,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,1,7,9,7,3,2,3,6,4,3,5,4,6,4,4,3,5,3,1,3,3,3,1,4,1,2,2,0,3
Daine Grey Jr,,,,,,,,,,,,,,,,,,,0,6,9,1,7,7,4,6,4,5,2,3,8,2,4,2,2,4,2,3,2,3,3,1,3,2,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,1,7,2,2,6,5,5,1,6,5,5,4,6,4,4,4,1,3,1,4,2,1,2,1,1,2,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,0,6,9,5,7,2,2,3,5,10,4,4,3,2,4,2,3,2,2,2,3,1,1,3,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,2,1,2,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,1,4,4,3,11,1,0,2,5,2,3,0,1,4,1,0,0,0,1,0,0,1,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,3,5,2,2,6,3,4,4,5,6,0,2,2,5,2,4,2,1,2,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,3,8,3,3,6,3,5,2,0,2,2,2,4,4,1,1,3,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,7,10,1,5,5,3,2,0,4,6,5,2,1,1,2,1,2,1,3
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,3,3,2,0,2,2,0,1,1,0,0,1,1,1,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,3,2,3,2,4,0,4,1,3,1,2,2,1,2,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,2,1,2,2,4,4,1,1,1,2,1,0,1,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,4,1,0,2,0,2,1,4,1,0,2,2,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,0,4,2,2,1,2,1,1,0,0,1,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,2,4,3,1,2,1,3,0,2,2,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,1,3,3,2,1,2,2,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,1,1,3,0,0,0,1,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,1,0,2,1,0,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,0,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,1,0,1,0,3
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,3,3,1,2,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,2,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,77,33,57,52,51,41,38,37,34,33,31,30,28,27,27,25,25,24,23,22,21,21,20,20,20,20,20,18,17,17,14,13,13,11,10,9,9,9,8,8,6,6,5,5,4,3
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Michael Wojcik,Todd Eagen,Lyris Younge,Abbe Fletman,Kai Scott,Deborah Watson Stokes,Vincent N Melchiorre,Tracy B Roman,Mia Roberts Perez,Frances Fattah,Scott Diclaudio,Stella Tsai,Daine Grey Jr,Ken Powell,Lucretia Clemons,Sherman Toppin,Jodi Lobel,Chris Mccabe,Leon Goodman,Michael Fanning,Stephanie M Sawyer,Jon Marshall,Edward William Louden Jr,Chris Mallios,Jennifer Schultz,Rainy Papademetriou,Lynne M Summers,Rania Major,Shanese Johnson,Thomas Martin,Vincent Furlong,Leon A King Ii,Sandjai Weaver,Anthony Kyriakakis,Wayne M D Bennett,Franklin A Bennett Iii,James F Berardinelli,Starr Marshall Cash,Brian T Ortelere,Tangie M Boston,Marissa Brumbach,Betsy Wahl,Vince Giusini,William J Ciancaglini,Joshua Hill,4
Michael Wojcik,7,0,49,37,32,31,32,19,29,26,17,28,15,17,27,24,26,22,11,11,8,12,9,7,5,5,4,4,5,3,6,7,3,3,4,1,2,3,2,3,2,3,3,2,0,4
Todd Eagen,,0,16,10,10,7,5,13,6,8,8,3,7,8,3,4,1,4,7,5,5,5,4,2,4,3,5,4,5,3,1,1,3,2,1,2,2,3,0,2,1,0,0,1,1,4
Lyris Younge,,,0,47,41,26,36,29,38,29,23,26,24,26,28,28,24,22,11,18,13,12,11,12,4,4,3,4,3,3,3,5,4,3,3,3,3,4,2,4,1,0,1,1,0,4
Abbe Fletman,,,,0,43,30,42,18,41,25,18,30,20,20,27,26,26,24,3,18,15,2,3,14,6,4,1,1,1,2,3,2,2,1,2,3,3,1,2,1,2,1,1,0,0,4
Kai Scott,,,,,0,28,37,19,36,25,18,28,19,22,25,24,23,22,8,21,19,2,3,15,5,2,4,5,3,5,4,3,4,1,3,5,0,3,1,2,0,0,0,1,2,4
Deborah Watson Stokes,,,,,,3,28,7,24,30,1,30,4,3,27,24,26,26,5,3,6,1,2,1,3,3,5,4,3,2,3,5,5,3,3,1,1,2,0,2,2,2,1,1,0,4
Vincent N Melchiorre,,,,,,,1,10,36,20,12,28,13,14,25,23,25,24,2,15,12,0,0,13,1,1,1,0,1,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,4
Tracy B Roman,,,,,,,,0,13,6,25,3,18,24,1,5,0,1,14,16,15,11,12,13,8,5,7,6,5,3,2,4,4,2,5,5,4,3,2,3,2,2,1,1,1,4
Mia Roberts Perez,,,,,,,,,0,23,12,27,15,15,25,25,25,19,2,15,12,1,2,12,2,1,1,1,1,2,0,2,0,0,2,1,0,1,0,0,1,1,1,0,0,4
Frances Fattah,,,,,,,,,,2,2,23,7,3,26,22,22,18,5,2,5,1,2,0,2,3,3,3,3,3,2,7,5,2,3,1,0,3,0,2,2,1,1,1,1,4
Scott Diclaudio,,,,,,,,,,,1,0,18,24,0,2,0,0,8,16,14,8,9,14,5,4,0,0,0,1,3,0,1,0,0,1,3,0,2,0,0,0,1,1,0,4
Stella Tsai,,,,,,,,,,,,0,1,0,28,27,28,24,2,0,1,0,1,0,2,1,3,2,3,2,0,1,3,0,1,1,0,0,1,0,1,2,1,0,2,4
Daine Grey Jr,,,,,,,,,,,,,1,20,4,3,1,1,5,19,13,4,5,15,6,5,1,2,2,2,6,6,3,2,3,1,5,3,4,4,1,0,1,1,0,4
Ken Powell,,,,,,,,,,,,,,0,0,1,0,1,12,19,16,10,13,15,6,4,2,2,1,1,2,2,1,1,0,2,3,2,2,2,0,0,1,1,0,4
Lucretia Clemons,,,,,,,,,,,,,,,0,24,27,22,2,2,1,3,0,0,0,4,0,1,2,4,2,3,1,3,2,0,0,2,0,1,2,1,0,1,0,4
Sherman Toppin,,,,,,,,,,,,,,,,0,23,21,1,2,0,0,3,0,0,2,1,2,2,1,1,2,2,1,2,0,1,0,0,1,2,1,1,0,0,4
Jodi Lobel,,,,,,,,,,,,,,,,,0,21,1,1,1,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,4
Chris Mccabe,,,,,,,,,,,,,,,,,,1,1,1,0,0,2,0,0,2,2,1,1,1,1,1,2,2,0,0,1,0,0,0,0,0,1,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,4,1,5,11,12,0,6,4,3,4,4,4,3,4,3,0,4,3,3,1,2,1,0,0,0,1,1,4
Michael Fanning,,,,,,,,,,,,,,,,,,,,0,16,4,2,17,2,3,2,4,2,4,0,1,1,5,1,3,1,3,0,2,2,1,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,2,2,13,4,2,3,4,1,4,2,2,2,1,2,3,0,1,0,1,1,2,0,1,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,1,10,0,4,6,2,2,1,5,2,0,1,2,2,2,3,1,2,1,2,1,1,2,0,4
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,2,0,3,4,2,3,3,1,3,1,3,1,2,1,4,0,2,0,1,1,2,0,0,4
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,2,2,2,4,1,2,0,1,3,5,1,4,1,0,1,0,1,1,4
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,3,3,0,0,4,0,0,6,0,4,1,2,1,1,2,0,4
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,3,2,3,4,1,1,3,1,2,1,0,0,1,1,0,2,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1,3,2,3,3,2,1,3,1,3,1,1,1,1,1,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,3,2,2,1,1,3,0,1,1,2,1,0,1,4
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,3,2,2,0,0,0,0,2,1,0,0,1,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,2,1,2,1,2,1,0,0,2,2,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,1,0,2,0,2,1,0,1,0,0,4
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,1,1,1,1,1,1,0,2,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,2,2,1,0,0,0,4
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,2,1,1,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,0,0,0,0,0,4
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,4
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,4
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,88,29,79,62,58,48,46,45,44,43,37,37,36,36,35,31,29,28,27,27,24,22,20,17,13,12,11,11,11,11,11,10,10,7,7,6,6,6,5,5,4,3,3,3,2,4
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Michael Wojcik,Todd Eagen,Lyris Younge,Deborah Watson Stokes,Frances Fattah,Jodi Lobel,Abbe Fletman,Kai Scott,Chris Mccabe,Lucretia Clemons,Mia Roberts Perez,Sherman Toppin,Stella Tsai,Vincent N Melchiorre,Jon Marshall,Scott Diclaudio,Ken Powell,Leon Goodman,Tracy B Roman,Edward William Louden Jr,Leon A King Ii,Lynne M Summers,Anthony Kyriakakis,Daine Grey Jr,Rainy Papademetriou,Thomas Martin,Vincent Furlong,Wayne M D Bennett,Jennifer Schultz,Marissa Brumbach,Rania Major,Chris Mallios,James F Berardinelli,Michael Fanning,Sandjai Weaver,Stephanie M Sawyer,Brian T Ortelere,Shanese Johnson,Tangie M Boston,Joshua Hill,Starr Marshall Cash,Betsy Wahl,Franklin A Bennett Iii,Vince Giusini,William J Ciancaglini,5
Michael Wojcik,3,0,29,28,23,23,24,21,23,21,23,22,22,21,7,7,8,6,5,4,3,5,1,2,1,5,4,6,4,2,4,4,2,1,2,2,1,2,2,1,1,0,1,1,1,5
Todd Eagen,,2,9,4,4,2,2,3,1,2,2,2,1,2,9,13,11,9,6,6,4,3,2,3,2,0,1,1,1,1,1,0,2,1,1,2,2,0,1,1,1,0,0,0,0,5
Lyris Younge,,,1,25,23,20,23,19,20,18,20,20,19,21,9,9,10,8,9,8,6,6,2,4,2,2,1,3,3,1,3,0,2,0,2,3,2,2,2,2,2,0,0,1,0,5
Deborah Watson Stokes,,,,0,26,25,23,22,22,22,23,22,22,22,4,4,5,3,3,1,6,5,3,2,3,3,3,4,4,3,2,1,0,1,1,3,2,2,2,1,1,1,0,0,1,5
Frances Fattah,,,,,1,20,20,19,20,18,20,21,20,20,3,3,6,4,2,0,5,4,1,3,0,2,2,3,3,1,1,1,1,0,2,3,1,1,2,0,1,0,0,0,1,5
Jodi Lobel,,,,,,0,23,15,23,23,22,20,21,22,5,3,0,1,1,0,1,2,4,0,4,3,1,2,0,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,5
Abbe Fletman,,,,,,,0,14,22,20,21,20,21,22,3,4,2,2,2,2,1,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Kai Scott,,,,,,,,0,15,14,15,14,16,13,3,4,4,2,1,1,5,3,2,3,1,4,2,4,2,2,4,3,1,0,2,2,2,0,1,2,1,1,0,1,1,5
Chris Mccabe,,,,,,,,,1,19,21,19,20,21,1,2,1,1,0,1,1,1,0,0,0,2,1,3,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,5
Lucretia Clemons,,,,,,,,,,0,19,17,21,19,3,2,1,2,1,0,0,2,4,1,3,3,0,1,0,3,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,5
Mia Roberts Perez,,,,,,,,,,,0,19,20,21,1,1,2,1,1,0,2,1,0,0,0,1,2,2,0,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,5
Sherman Toppin,,,,,,,,,,,,0,18,21,1,1,2,1,0,0,2,3,0,2,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,5
Stella Tsai,,,,,,,,,,,,,0,20,0,1,1,2,0,0,2,1,1,2,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,5
Vincent N Melchiorre,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,0,14,10,11,10,9,1,2,6,2,6,4,3,3,2,5,3,0,2,3,0,0,3,0,0,1,0,0,0,0,1,5
Scott Diclaudio,,,,,,,,,,,,,,,,0,10,12,10,9,1,3,2,3,3,1,4,3,1,2,2,1,2,1,0,0,2,0,0,1,0,0,0,0,0,5
Ken Powell,,,,,,,,,,,,,,,,,0,11,8,10,2,2,1,3,1,2,3,4,4,0,2,2,2,1,1,1,3,1,0,1,0,0,1,0,1,5
Leon Goodman,,,,,,,,,,,,,,,,,,2,10,9,2,3,1,4,2,1,2,3,2,1,0,2,2,2,2,0,1,0,0,0,0,0,1,0,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,0,8,1,3,1,2,2,1,2,1,2,2,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,5
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,1,2,2,0,1,1,2,1,1,0,2,0,0,1,0,0,1,0,0,5
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,1,0,0,1,1,1,0,1,0,2,3,1,0,2,1,2,0,0,0,0,5
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,2,2,3,2,2,1,1,1,1,2,2,0,1,2,1,1,0,0,1,0,5
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,0,1,4,3,0,0,0,4,2,0,0,3,1,0,1,0,0,2,0,0,0,1,0,5
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,0,1,1,2,0,3,1,1,0,1,1,1,0,0,1,0,5
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,4,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,5
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,4,3,1,2,2,2,1,1,0,1,1,0,0,1,1,1,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,2,2,1,1,0,1,1,0,0,0,0,1,0,1,5
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,1,2,2,1,0,0,0,1,0,1,5
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,2,1,0,2,0,0,0,1,1,5
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,1,0,1,0,1,0,0,5
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,5
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,1,1,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,1,0,0,0,0,5
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,5
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,5
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,5
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,51,25,41,36,31,28,27,27,25,25,25,24,24,23,22,22,21,19,12,11,8,8,7,7,7,7,7,7,6,6,5,4,4,4,4,4,3,3,3,2,2,1,1,1,1,5
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Michael Wojcik,Todd Eagen,Lyris Younge,Ken Powell,Tracy B Roman,Deborah Watson Stokes,Leon Goodman,Frances Fattah,Kai Scott,Daine Grey Jr,Abbe Fletman,Scott Diclaudio,Edward William Louden Jr,Mia Roberts Perez,Vincent N Melchiorre,Jon Marshall,Lynne M Summers,Stephanie M Sawyer,Leon A King Ii,Lucretia Clemons,Sherman Toppin,Chris Mccabe,Jennifer Schultz,Sandjai Weaver,Vincent Furlong,Michael Fanning,Shanese Johnson,Jodi Lobel,Stella Tsai,Brian T Ortelere,James F Berardinelli,Wayne M D Bennett,Joshua Hill,Rainy Papademetriou,Anthony Kyriakakis,Thomas Martin,Chris Mallios,Rania Major,Starr Marshall Cash,Vince Giusini,Betsy Wahl,Marissa Brumbach,Tangie M Boston,Franklin A Bennett Iii,William J Ciancaglini,6
Michael Wojcik,3,0,23,13,17,17,14,18,15,11,15,13,12,13,13,8,7,7,10,14,10,9,7,7,5,5,6,9,12,5,3,6,5,3,6,6,3,5,2,5,6,3,2,1,2,6
Todd Eagen,,5,19,18,13,11,15,7,10,12,8,12,12,8,5,11,10,9,8,2,7,6,7,2,11,9,7,3,2,7,8,8,7,6,5,4,5,3,7,2,1,3,2,3,2,6
Lyris Younge,,,1,17,15,21,16,15,20,11,17,13,17,18,17,10,11,11,10,14,17,13,6,5,9,10,4,12,13,4,4,6,8,5,3,5,7,2,6,0,1,1,3,1,2,6
Ken Powell,,,,1,17,12,19,9,9,14,11,15,14,8,9,12,13,11,11,3,2,2,6,8,10,8,10,3,3,6,6,9,5,7,6,4,4,3,2,4,3,2,0,3,1,6
Tracy B Roman,,,,,1,4,15,4,9,14,9,15,16,6,6,12,6,8,8,4,3,2,7,6,7,7,6,2,2,7,5,5,5,5,4,5,4,5,2,5,3,3,1,1,2,6
Deborah Watson Stokes,,,,,,2,9,17,19,9,13,3,5,17,13,2,12,8,5,12,13,15,6,5,2,5,9,9,10,3,4,4,5,4,2,5,4,3,6,3,3,4,2,2,1,6
Leon Goodman,,,,,,,0,7,3,8,4,15,14,2,5,17,9,4,8,6,1,1,9,5,11,4,6,4,4,7,7,9,5,8,6,6,0,3,1,6,2,2,2,3,4,6
Frances Fattah,,,,,,,,5,11,7,9,3,8,10,10,2,12,4,9,10,8,8,3,5,5,2,8,7,8,1,3,6,5,0,3,4,0,4,3,2,6,4,4,3,2,6
Kai Scott,,,,,,,,,0,10,17,5,3,18,14,0,5,13,2,11,13,13,3,5,0,11,7,9,10,1,1,1,3,1,1,3,8,2,5,1,3,5,2,0,1,6
Daine Grey Jr,,,,,,,,,,1,10,9,8,11,6,5,5,10,8,3,5,6,6,7,8,10,7,3,1,7,6,6,3,6,3,4,8,6,6,4,6,3,0,1,0,6
Abbe Fletman,,,,,,,,,,,0,10,4,15,16,3,2,8,4,10,11,10,8,2,4,8,1,8,11,5,5,1,2,5,4,1,5,2,1,2,1,1,0,0,0,6
Scott Diclaudio,,,,,,,,,,,,0,10,5,4,13,3,7,6,2,1,2,6,2,4,7,2,1,2,6,3,3,2,4,6,1,4,2,2,3,1,1,1,0,1,6
Edward William Louden Jr,,,,,,,,,,,,,0,2,4,11,8,4,11,3,5,0,5,6,10,4,5,2,3,5,3,8,8,4,4,7,0,2,2,2,2,1,2,1,2,6
Mia Roberts Perez,,,,,,,,,,,,,,0,14,1,4,9,3,10,13,12,1,5,0,9,2,8,10,2,2,2,2,0,2,1,9,5,5,2,1,2,1,1,0,6
Vincent N Melchiorre,,,,,,,,,,,,,,,0,1,5,5,4,12,9,9,1,3,3,6,1,9,9,0,3,3,4,3,3,2,5,2,2,3,2,1,0,1,1,6
Jon Marshall,,,,,,,,,,,,,,,,1,4,1,5,2,0,1,5,2,7,1,2,1,2,6,4,5,1,4,3,1,0,2,1,2,0,1,1,1,1,6
Lynne M Summers,,,,,,,,,,,,,,,,,1,7,8,2,2,3,6,3,7,4,8,5,0,4,1,8,6,2,3,4,1,3,5,2,3,5,4,2,2,6
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,1,3,2,5,6,6,3,3,14,5,1,1,1,0,2,2,0,1,3,9,0,4,0,2,2,2,0,1,6
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,5,4,1,3,5,6,2,7,2,1,4,5,7,7,3,6,4,0,5,3,1,2,2,1,2,1,6
