col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Gary S Silver,,,,,,,0,1,6,5,4,4,3,5,6,5,8,7,3,4,4,2,1,5,2,6,4,6,2,1,2,4,1,4,1,5,1,3,3,6,5,5,4,3,3,2,1,2,1,1,0,7
Franklin A Bennett Iii,,,,,,,,0,0,2,1,1,1,0,2,1,1,1,0,0,0,0,1,0,1,2,2,0,0,1,1,0,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,1,1,2,0,7
Jennifer Schultz,,,,,,,,,1,24,20,23,19,16,9,12,8,11,10,11,10,9,12,9,6,6,7,8,9,8,7,4,10,7,8,5,4,6,7,4,4,5,5,3,2,4,4,4,4,2,4,7
Joshua Hill,,,,,,,,,,0,17,21,27,9,8,5,3,7,6,7,5,4,9,4,5,4,8,8,2,5,1,5,5,5,5,2,4,4,5,4,3,5,2,3,2,0,2,3,0,3,0,7
Michael Fanning,,,,,,,,,,,1,15,17,10,9,10,12,8,9,2,7,9,10,5,9,6,4,2,2,4,8,3,3,2,7,3,2,3,4,2,3,5,4,2,2,3,3,5,2,1,0,7
Lynne M Summers,,,,,,,,,,,,1,17,8,7,4,5,7,8,10,4,7,7,10,4,4,6,8,4,6,3,4,5,5,7,2,7,5,7,6,5,4,4,1,4,2,2,2,2,2,3,7
Rania Major,,,,,,,,,,,,,1,4,8,5,3,5,6,4,4,4,8,4,3,2,7,4,1,5,3,2,3,1,6,1,3,4,3,3,1,3,0,3,1,2,0,1,1,2,3,7
Ken Powell,,,,,,,,,,,,,,0,13,11,14,8,11,13,14,10,10,5,6,9,6,7,5,2,4,7,8,9,5,8,1,1,5,5,3,3,3,3,3,3,5,2,3,1,1,7
Tracy B Roman,,,,,,,,,,,,,,,1,7,11,5,6,9,11,7,7,6,6,7,8,6,1,5,4,7,3,6,3,5,6,4,3,4,5,3,1,4,4,2,1,2,0,4,2,7
Kai Scott,,,,,,,,,,,,,,,,0,9,8,5,4,9,9,5,8,7,10,8,4,7,5,9,2,3,0,8,2,4,5,2,3,3,2,1,2,2,5,4,3,1,2,2,7
Scott Diclaudio,,,,,,,,,,,,,,,,,0,10,8,6,10,5,4,8,7,10,2,3,3,1,5,8,5,5,5,7,1,2,3,4,5,2,4,3,3,3,3,1,2,0,1,7
Mia Roberts Perez,,,,,,,,,,,,,,,,,,0,8,6,7,8,5,4,9,6,6,7,3,6,6,2,2,7,5,3,4,6,2,3,5,2,3,1,2,6,2,4,1,0,2,7
Thomas Martin,,,,,,,,,,,,,,,,,,,0,9,5,7,7,3,5,5,2,5,1,3,7,4,2,4,5,6,3,2,6,4,5,3,4,2,4,1,4,2,3,0,1,7
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,7,5,6,6,0,4,4,8,2,2,2,7,4,10,2,4,3,1,5,4,5,3,4,4,1,2,3,2,1,1,3,7
Lyris Younge,,,,,,,,,,,,,,,,,,,,,0,7,5,6,6,7,4,4,4,4,5,4,4,5,5,5,2,3,3,3,2,2,2,3,2,3,3,1,1,2,2,7
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,4,6,4,3,5,7,2,4,1,3,5,1,5,1,2,2,3,3,2,3,3,2,1,2,1,2,7
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,3,3,3,5,3,2,2,4,5,4,5,0,2,0,1,0,3,0,2,2,2,4,0,1,0,7
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,4,4,4,3,3,5,3,0,4,2,4,3,3,4,3,4,2,2,1,1,3,2,1,1,3,7
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,2,4,4,2,3,1,3,2,1,5,1,2,4,0,3,0,4,3,1,0,0,2,0,7
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,1,5,4,3,3,5,6,2,1,2,5,4,2,1,3,5,1,2,1,1,3,1,7
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,4,3,2,0,0,3,0,3,7,1,4,1,1,1,4,3,3,1,2,0,3,1,7
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,2,4,2,4,3,2,4,8,2,5,2,4,5,3,1,1,0,1,2,7
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,2,2,1,3,1,3,3,2,2,2,0,2,0,0,3,3,1,0,1,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,1,5,2,6,4,1,0,2,2,0,0,1,4,1,1,0,1,1,7
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,4,3,2,4,2,0,1,1,1,0,2,4,0,3,1,2,1,7
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,2,4,2,1,3,2,2,3,2,1,1,0,2,1,0,0,0,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,2,3,1,3,2,2,1,0,1,3,0,2,1,1,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,3,2,3,2,3,2,1,1,0,1,0,0,0,7
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,3,3,1,1,1,1,2,2,1,2,1,2,1,1,7
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,3,3,2,2,1,5,2,1,0,1,0,0,7
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,2,3,0,2,2,1,3,0,2,1,7
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,0,1,3,2,4,0,1,0,0,0,7
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,1,1,1,3,0,2,0,1,7
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,3,4,1,1,0,1,1,0,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,2,3,2,0,2,0,7
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,1,1,2,1,1,1,0,7
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,1,1,0,0,7
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,7
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,7
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,7
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,7
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,7
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,7
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,63,62,32,26,25,21,16,4,52,41,40,38,35,32,28,27,27,23,23,22,22,20,20,18,17,17,16,15,14,14,14,14,14,14,14,12,12,12,12,11,11,10,10,9,8,8,8,8,5,5,4,7
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Michael Fanning,Ken Powell,Vincent N Melchiorre,James F Berardinelli,Vincent Furlong,Scott Diclaudio,Jennifer Schultz,Rainy Papademetriou,Tracy B Roman,Chris Mallios,Jon Marshall,Edward William Louden Jr,Vince Giusini,Abbe Fletman,Anthony Kyriakakis,Jodi Lobel,Brian T Ortelere,Chris Mccabe,Thomas Martin,Leon Goodman,Lynne M Summers,Marissa Brumbach,Leon A King Ii,Lyris Younge,William J Ciancaglini,Daine Grey Jr,Mia Roberts Perez,Stephanie M Sawyer,Joshua Hill,Kai Scott,Lucretia Clemons,Rania Major,Stella Tsai,Wayne M D Bennett,Betsy Wahl,Deborah Watson Stokes,Franklin A Bennett Iii,Sandjai Weaver,Sherman Toppin,Shanese Johnson,Tangie M Boston,Frances Fattah,Starr Marshall Cash,8
Christine Hope,2,11,10,5,6,2,4,2,12,12,11,15,11,8,9,6,7,6,5,5,8,4,8,6,5,9,6,2,6,8,2,5,5,2,5,5,2,5,2,3,1,1,3,3,2,2,2,1,1,1,1,8
Christian Dicicco,,2,7,3,3,0,3,2,6,4,4,10,10,7,8,4,5,2,2,3,7,3,7,6,5,8,4,4,4,4,3,1,8,1,3,6,3,2,2,2,3,1,4,3,1,2,2,0,1,1,1,8
Sharon Williams Losier,,,1,9,6,5,0,0,5,9,2,6,6,7,5,7,9,4,5,12,3,6,6,6,6,2,3,5,4,5,3,4,3,3,3,4,2,1,2,4,3,3,1,3,0,1,1,1,1,1,0,8
Matthew Perks,,,,0,4,6,4,1,5,8,4,3,6,5,3,6,6,3,7,7,4,2,4,4,3,1,3,5,3,3,2,3,2,2,1,2,3,0,2,0,3,2,0,0,2,1,1,0,0,0,0,8
Joffie C Pittman,,,,,0,2,1,2,3,6,3,2,3,4,4,2,4,0,4,4,2,3,2,4,3,1,1,4,1,3,3,2,1,1,3,1,1,1,0,4,1,3,0,1,1,2,2,2,1,1,0,8
Gary S Silver,,,,,,0,2,1,4,6,2,2,3,4,3,6,4,3,4,5,3,3,1,2,4,0,2,3,3,1,2,1,0,4,0,0,3,0,2,1,2,3,0,0,2,1,1,0,1,0,0,8
Franklin A Bennett Iii,,,,,,,0,2,1,5,3,3,3,3,2,3,3,1,5,1,3,0,2,3,2,3,2,2,3,2,2,1,2,1,1,1,3,2,1,0,2,1,2,1,3,2,0,1,0,1,1,8
Daniel R Sulman,,,,,,,,0,3,4,1,3,2,2,1,2,1,0,2,0,2,0,3,2,2,3,1,0,0,1,1,0,2,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,0,8
Michael Fanning,,,,,,,,,0,8,14,8,7,7,3,7,1,10,3,3,5,3,8,6,4,7,3,0,2,4,2,4,5,2,3,3,2,3,2,3,2,4,1,1,3,1,3,1,2,0,0,8
Ken Powell,,,,,,,,,,1,7,8,8,8,4,10,8,3,9,5,6,4,7,3,5,5,6,4,4,6,3,6,3,4,4,1,2,4,2,2,2,2,2,2,3,2,3,2,1,1,0,8
Vincent N Melchiorre,,,,,,,,,,,0,4,6,3,2,4,2,11,3,0,7,2,3,2,1,4,4,0,1,7,1,4,3,1,2,2,1,2,2,0,2,0,2,1,1,1,1,2,0,1,0,8
James F Berardinelli,,,,,,,,,,,,0,8,7,6,6,6,2,4,3,5,4,7,4,6,7,5,2,4,4,4,1,7,1,2,4,3,2,1,1,1,0,2,1,1,2,1,0,0,0,1,8
Vincent Furlong,,,,,,,,,,,,,0,8,7,5,2,4,7,4,5,2,6,5,4,7,3,4,4,4,2,4,5,3,3,3,2,1,2,1,0,1,1,1,2,1,1,0,0,0,1,8
Scott Diclaudio,,,,,,,,,,,,,,0,6,6,5,1,8,7,3,2,4,3,7,5,1,7,2,2,2,5,4,3,1,2,1,1,2,3,0,4,1,0,4,1,2,0,2,0,1,8
Jennifer Schultz,,,,,,,,,,,,,,,0,1,5,0,5,4,4,3,3,4,4,2,2,4,3,3,2,0,4,2,2,5,2,0,2,3,1,3,1,2,3,1,0,0,2,1,0,8
Rainy Papademetriou,,,,,,,,,,,,,,,,0,6,4,3,3,3,7,4,4,7,3,5,2,4,4,3,3,3,4,3,1,3,2,1,2,3,1,1,0,2,2,2,0,1,0,0,8
Tracy B Roman,,,,,,,,,,,,,,,,,0,2,6,6,4,6,1,3,5,1,7,5,6,4,4,3,2,2,2,2,3,2,3,3,2,2,2,2,1,2,0,0,1,1,0,8
Chris Mallios,,,,,,,,,,,,,,,,,,0,1,2,3,4,2,3,1,3,3,0,2,3,1,3,0,2,1,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,0,6,2,2,2,3,5,2,1,7,2,1,5,5,1,4,0,0,2,1,2,2,2,3,1,1,3,2,0,1,1,1,1,8
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,0,1,4,4,4,4,1,0,6,2,0,2,3,1,3,1,1,3,1,2,2,1,4,0,1,1,0,1,1,0,0,0,8
Vince Giusini,,,,,,,,,,,,,,,,,,,,,0,2,4,2,1,5,5,0,4,5,2,1,3,3,1,4,3,1,4,1,2,1,2,2,2,2,1,0,1,0,0,8
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,1,3,2,2,2,4,1,0,2,2,0,1,2,2,3,1,2,0,0,0,1,1,1,0,0,0,8
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,0,7,2,5,1,0,3,4,2,1,5,1,2,4,2,2,2,1,3,1,1,3,1,2,2,2,0,1,0,8
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,2,4,3,3,1,2,2,3,3,3,1,2,3,4,2,1,3,2,3,1,2,1,2,0,8
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,1,3,4,2,3,3,2,1,2,2,1,5,2,3,3,1,2,1,2,0,3,1,1,8
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,3,0,3,4,1,3,2,3,3,2,0,0,0,3,1,1,1,0,0,0,0,1,8
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,2,3,3,1,2,2,3,3,2,0,1,0,1,1,0,1,0,0,0,0,0,8
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,4,1,2,1,0,1,1,1,1,0,2,1,0,1,1,0,0,0,0,1,8
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,1,2,2,1,3,0,3,1,1,1,0,3,2,2,0,0,0,0,0,8
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,3,4,1,1,2,2,2,0,2,3,0,2,1,1,1,2,0,8
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,0,2,3,3,2,0,1,1,4,0,1,1,1,0,8
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,1,8
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,5,2,2,0,0,1,0,2,1,0,1,1,0,0,0,1,8
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,1,1,1,0,1,1,1,1,0,1,0,0,8
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,1,2,0,1,2,0,0,1,1,1,0,0,0,8
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,0,1,2,0,1,0,0,1,1,0,8
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,1,1,1,1,1,0,0,0,0,0,8
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,3,0,0,0,1,1,0,0,1,8
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,2,0,0,0,1,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,1,2,1,2,1,3,1,0,8
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,2,0,1,1,2,0,8
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,2,1,2,0,0,8
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,1,8
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,2,0,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,8
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,8
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,8
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,8
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,8
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,35,23,22,17,13,11,8,5,24,22,21,20,18,16,15,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,9,9,9,7,7,7,6,6,6,6,6,6,5,5,5,5,4,3,3,2,1,8
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Gary S Silver,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Michael Fanning,Tracy B Roman,Jennifer Schultz,Ken Powell,Scott Diclaudio,Lynne M Summers,Daine Grey Jr,Lyris Younge,Mia Roberts Perez,Vincent Furlong,Vincent N Melchiorre,Leon Goodman,Brian T Ortelere,Chris Mallios,Joshua Hill,Rainy Papademetriou,Thomas Martin,Abbe Fletman,Jon Marshall,Vince Giusini,Franklin A Bennett Iii,James F Berardinelli,Kai Scott,Rania Major,Shanese Johnson,Stephanie M Sawyer,Wayne M D Bennett,Anthony Kyriakakis,Betsy Wahl,Chris Mccabe,Deborah Watson Stokes,Edward William Louden Jr,Frances Fattah,Jodi Lobel,Leon A King Ii,Marissa Brumbach,Sandjai Weaver,Sherman Toppin,Stella Tsai,Lucretia Clemons,Starr Marshall Cash,Tangie M Boston,William J Ciancaglini,9
Christine Hope,0,10,6,4,3,3,2,0,8,11,10,8,7,5,6,6,3,4,4,4,5,2,3,5,4,4,4,2,3,1,2,3,2,2,2,2,1,1,2,3,2,1,3,1,0,2,1,1,0,0,0,9
Christian Dicicco,,1,5,2,1,2,2,0,4,6,8,3,2,5,3,2,3,2,2,3,1,0,5,2,3,1,2,1,3,0,1,3,2,3,3,2,2,1,2,2,2,2,2,2,0,1,1,1,1,0,0,9
Sharon Williams Losier,,,1,1,1,0,0,0,3,6,4,4,3,3,1,4,3,1,2,1,3,1,1,2,5,3,0,2,2,0,2,1,3,4,3,2,2,1,2,0,2,1,1,2,0,1,1,1,1,0,0,9
Gary S Silver,,,,0,2,0,0,1,3,2,3,1,3,0,3,1,1,2,2,3,1,1,2,2,1,3,2,1,1,2,0,0,2,1,2,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,9
Joffie C Pittman,,,,,0,0,0,1,3,3,2,5,5,0,2,3,1,3,1,3,1,2,1,2,1,2,3,1,1,1,1,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,9
Matthew Perks,,,,,,0,0,0,0,2,2,2,1,1,1,1,0,1,0,2,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9
Daniel R Sulman,,,,,,,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Franklin A Bennett Iii,,,,,,,,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,9
Michael Fanning,,,,,,,,,0,4,4,3,4,5,1,2,3,1,7,2,2,5,3,3,3,2,0,1,1,2,2,3,0,1,1,0,1,2,1,0,2,0,0,1,2,0,2,0,0,0,0,9
Tracy B Roman,,,,,,,,,,0,7,7,7,4,6,5,2,3,2,4,3,2,1,3,3,4,4,0,2,0,3,2,1,2,1,1,1,1,1,3,1,0,2,1,1,1,2,0,0,0,0,9
Jennifer Schultz,,,,,,,,,,,0,5,3,6,6,3,3,4,0,6,3,1,3,3,2,2,3,0,2,1,1,4,1,3,2,1,2,1,2,3,1,0,1,1,1,0,2,0,1,0,0,9
Ken Powell,,,,,,,,,,,,1,7,2,4,5,1,4,2,4,4,2,0,3,2,3,3,0,2,0,1,1,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,9
Scott Diclaudio,,,,,,,,,,,,,0,1,4,5,1,3,2,4,2,2,1,3,2,4,4,1,2,1,1,0,1,0,1,0,0,1,0,3,1,0,2,0,1,1,0,0,0,0,0,9
Lynne M Summers,,,,,,,,,,,,,,0,3,2,1,2,1,2,1,1,2,1,2,0,1,1,2,1,2,4,1,2,1,1,2,2,1,1,1,0,1,2,1,0,2,0,0,0,0,9
Daine Grey Jr,,,,,,,,,,,,,,,1,3,1,3,0,4,2,1,0,2,0,2,4,0,2,1,1,2,1,0,1,1,0,0,0,3,0,0,2,0,1,1,1,0,0,0,0,9
Lyris Younge,,,,,,,,,,,,,,,,0,0,2,2,3,2,1,0,3,2,3,3,1,1,0,2,0,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,9
Mia Roberts Perez,,,,,,,,,,,,,,,,,2,0,0,2,0,2,1,0,2,1,0,1,1,0,1,1,2,2,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,9
Vincent Furlong,,,,,,,,,,,,,,,,,,1,0,4,2,0,1,1,1,1,2,2,2,1,0,1,0,0,2,1,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,9
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,0,0,2,3,0,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,2,3,1,2,1,1,1,1,1,2,0,1,1,1,3,1,0,1,0,2,0,1,0,1,0,0,9
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,1,1,0,3,2,2,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,1,2,1,1,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,9
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,0,1,0,2,2,2,1,3,2,2,0,2,1,1,1,0,1,1,1,1,0,0,9
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,2,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,9
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,9
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,2,1,2,1,0,1,1,0,2,1,1,1,1,1,0,1,0,0,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,3,2,0,1,0,1,2,1,2,0,1,1,0,1,0,0,0,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,9
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,0,1,0,1,1,2,1,0,2,0,1,1,0,0,9
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,2,0,1,0,0,2,0,0,1,0,1,0,0,9
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,2,1,1,0,1,1,0,1,1,0,0,9
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,0,1,0,0,1,0,1,0,0,9
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,1,1,0,1,0,0,0,0,9
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,1,0,0,9
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,9
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,0,0,9
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,0,0,0,9
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,0,0,9
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,9
