col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,5,4,9,2,2,0,6,3,5,3,4,7,7,4,4,1,0,4,2,4,1,1,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,11,1,2,4,1,2,6,10,7,3,7,1,3,9,3,0,2,5,2,1,1,3,3
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,2,5,2,2,3,5,3,3,1,3,2,1,5,6,0,2,0,1,1,1,2,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,2,3,3,3,4,2,0,2,3,3,2,1,0,1,1,1,1,1,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,4,0,0,2,7,1,8,4,1,0,4,1,1,0,1,0,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,1,3,2,4,1,0,2,1,5,4,2,4,0,1,2,1,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,4,5,5,1,5,1,3,3,1,2,2,2,2,3,1,1,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,1,2,1,2,1,0,1,1,1,0,3,2,2,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,2,2,5,3,2,1,0,3,0,3,0,1,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,2,0,2,1,3,0,0,2,3,2,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,5,0,2,6,1,0,1,4,0,1,2,1,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,3,4,2,1,3,2,0,3,1,2,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,0,2,4,1,2,1,1,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,2,2,0,2,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,1,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,1,1,1,1,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,2,3
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,1,1,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,1,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,65,61,60,34,29,25,9,7,60,51,44,41,41,39,34,34,34,33,33,32,31,30,30,28,28,27,27,26,26,23,20,18,16,14,14,14,14,13,13,13,13,13,12,10,9,9,7,7,6,4,4,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Ken Powell,Tracy B Roman,Scott Diclaudio,Daine Grey Jr,Lyris Younge,Kai Scott,Abbe Fletman,Jon Marshall,Mia Roberts Perez,Stephanie M Sawyer,Frances Fattah,Chris Mallios,Lynne M Summers,Leon A King Ii,Michael Fanning,Leon Goodman,Deborah Watson Stokes,Edward William Louden Jr,Stella Tsai,Vincent N Melchiorre,Thomas Martin,Wayne M D Bennett,Rainy Papademetriou,James F Berardinelli,Jennifer Schultz,Joshua Hill,Lucretia Clemons,Rania Major,Vincent Furlong,Anthony Kyriakakis,Shanese Johnson,Sherman Toppin,Chris Mccabe,Franklin A Bennett Iii,William J Ciancaglini,Jodi Lobel,Sandjai Weaver,Starr Marshall Cash,Tangie M Boston,Brian T Ortelere,Betsy Wahl,Marissa Brumbach,Vince Giusini,4
Sharon Williams Losier,0,23,22,5,7,6,4,3,25,24,25,17,22,18,15,15,17,16,11,13,7,6,12,9,9,11,10,12,5,5,7,3,6,6,5,5,4,5,5,5,2,2,4,5,4,2,5,2,3,3,2,4
Christine Hope,,0,15,6,7,4,5,5,23,17,11,25,14,18,16,13,19,16,12,13,8,10,12,8,8,6,9,12,9,9,5,5,8,6,5,7,5,4,6,4,2,5,5,5,5,3,3,2,2,3,2,4
Joffie C Pittman,,,0,3,1,4,2,1,19,19,17,12,21,13,17,9,11,11,7,13,4,5,12,5,3,8,7,12,0,2,5,3,4,2,0,0,3,0,1,1,4,2,2,3,0,1,0,0,1,0,0,4
Matthew Perks,,,,0,3,2,3,2,10,5,3,4,5,7,1,6,5,3,3,3,5,4,1,5,3,5,3,1,4,5,2,3,4,3,4,3,2,3,2,1,2,3,1,1,2,2,3,2,1,0,0,4
Christian Dicicco,,,,,0,3,1,0,8,5,5,5,4,3,2,7,5,6,6,3,3,6,2,4,3,6,4,0,4,7,2,2,2,5,2,2,2,3,1,3,0,0,0,1,2,3,2,2,2,1,1,4
Gary S Silver,,,,,,0,2,0,5,3,4,5,4,3,4,6,3,7,2,3,8,1,2,3,4,7,0,0,2,4,2,3,2,4,4,1,5,1,1,2,0,2,2,1,0,1,4,2,2,0,0,4
Franklin A Bennett Iii,,,,,,,0,1,4,1,0,6,3,6,1,5,4,1,2,3,4,3,2,2,5,0,0,2,5,3,3,2,2,1,2,1,3,0,3,2,1,2,2,1,1,2,1,2,1,0,0,4
Daniel R Sulman,,,,,,,,0,3,2,0,2,1,3,2,2,2,0,4,1,0,2,2,2,1,0,3,1,4,2,3,4,2,0,2,2,1,2,1,0,1,2,0,1,1,1,0,0,0,2,1,4
Ken Powell,,,,,,,,,1,20,19,21,16,12,12,14,16,17,9,12,6,9,11,9,4,10,4,10,7,8,3,5,5,6,6,2,4,4,4,4,0,4,1,2,3,5,3,3,2,1,2,4
Tracy B Roman,,,,,,,,,,2,17,13,21,10,13,9,14,13,8,11,3,4,10,6,6,6,4,10,3,5,1,2,4,1,1,4,4,0,4,5,2,2,0,1,2,1,1,1,0,1,1,4
Scott Diclaudio,,,,,,,,,,,1,12,17,9,10,9,8,12,6,9,4,4,7,8,2,9,1,7,3,5,1,1,3,1,1,1,3,1,1,3,0,2,1,0,0,1,1,3,1,0,1,4
Daine Grey Jr,,,,,,,,,,,,0,10,14,14,8,14,18,8,14,7,6,11,5,7,4,2,9,6,6,2,3,3,4,4,3,4,3,6,3,1,5,2,2,3,2,2,4,3,1,1,4
Lyris Younge,,,,,,,,,,,,,1,15,14,10,12,11,7,12,3,1,11,6,4,8,3,12,4,4,3,2,5,2,0,3,5,0,1,3,2,1,2,1,1,0,2,1,1,0,0,4
Kai Scott,,,,,,,,,,,,,,0,14,7,16,12,6,12,5,5,12,5,5,3,6,11,6,6,6,2,5,5,3,5,3,4,4,1,1,4,5,3,2,1,3,2,2,1,0,4
Abbe Fletman,,,,,,,,,,,,,,,0,4,14,12,4,14,2,5,11,1,2,4,8,10,2,3,7,3,2,4,0,1,4,3,0,1,3,1,2,1,0,0,1,1,1,0,1,4
Jon Marshall,,,,,,,,,,,,,,,,0,6,5,9,5,7,6,4,8,6,10,4,1,9,6,3,3,6,6,3,4,6,3,4,5,1,2,4,3,2,4,2,2,2,2,1,4
Mia Roberts Perez,,,,,,,,,,,,,,,,,0,14,6,12,4,7,10,4,6,1,8,12,4,4,3,2,5,6,4,2,1,3,3,4,1,2,4,3,3,3,2,0,1,2,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,0,4,14,7,2,11,4,5,7,2,9,2,4,1,1,0,4,5,1,1,2,2,2,0,1,2,2,2,1,4,2,4,1,0,4
Frances Fattah,,,,,,,,,,,,,,,,,,,2,5,5,7,4,5,5,1,4,3,5,7,2,5,7,2,1,3,3,3,2,1,1,4,4,3,2,4,1,1,1,2,1,4
Chris Mallios,,,,,,,,,,,,,,,,,,,,0,5,1,10,2,4,3,3,8,1,3,2,1,1,2,2,0,2,1,1,1,1,0,2,2,1,0,2,0,4,0,0,4
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,2,5,1,2,5,5,1,0,4,3,1,3,2,5,4,4,4,1,2,2,1,1,4,2,3,2,3,1,3,1,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,2,8,2,4,7,2,4,5,5,3,3,2,4,2,3,3,4,2,2,3,4,0,2,1,2,1,4
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,11,2,2,5,3,2,1,4,1,1,2,1,0,0,1,2,2,1,1,1,0,0,3,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,3,1,4,6,1,2,6,0,3,1,4,0,3,3,1,4,2,2,2,0,2,2,2,1,0,4
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,2,3,5,0,1,3,1,4,2,2,1,6,4,2,3,3,3,2,1,3,2,1,1,0,4
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,5,2,2,1,4,3,2,4,2,1,2,0,1,1,1,0,1,3,2,2,0,1,4
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,6,1,4,3,2,3,1,4,1,1,4,1,0,2,4,1,2,0,1,3,0,4
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,3,1,1,1,0,0,1,1,1,0,2,2,2,1,1,0,0,1,0,4
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,3,2,2,3,3,3,3,3,3,0,2,2,1,1,2,1,3,0,2,1,4
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,3,3,2,3,3,3,3,1,6,1,0,1,2,3,3,1,0,1,4
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,3,1,2,5,0,0,0,1,0,1,0,1,1,1,0,2,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,2,2,4,1,0,0,1,1,2,1,2,3,1,2,0,1,1,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,4,1,2,1,1,3,3,2,2,2,1,2,0,1,0,4
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,4,1,1,0,1,2,2,0,4,2,0,2,0,0,4
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,2,3,0,2,1,3,1,1,3,1,2,3,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,1,1,1,4,0,2,1,0,2,1,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,2,1,0,1,0,1,2,0,0,0,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,1,1,1,1,2,1,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,1,1,1,1,1,1,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,1,0,0,1,4
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,0,0,0,4
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,2,0,1,0,0,4
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2,1,0,4
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,2,0,4
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,4
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,4
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,52,38,35,18,14,12,11,7,38,35,32,31,30,27,25,25,25,22,21,19,19,18,18,17,16,16,15,15,14,14,12,11,11,10,10,9,9,8,8,8,7,7,7,6,6,6,6,5,4,4,2,4
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Scott Diclaudio,Tracy B Roman,Lyris Younge,Ken Powell,Kai Scott,Frances Fattah,Leon Goodman,Daine Grey Jr,Stephanie M Sawyer,Jon Marshall,Abbe Fletman,Deborah Watson Stokes,Edward William Louden Jr,Michael Fanning,Lynne M Summers,Mia Roberts Perez,Rainy Papademetriou,Vincent N Melchiorre,Lucretia Clemons,Anthony Kyriakakis,Jennifer Schultz,Shanese Johnson,Wayne M D Bennett,Chris Mallios,Leon A King Ii,Vincent Furlong,Thomas Martin,James F Berardinelli,Rania Major,Stella Tsai,Tangie M Boston,Betsy Wahl,Jodi Lobel,Marissa Brumbach,Sandjai Weaver,Sherman Toppin,Vince Giusini,Joshua Hill,Brian T Ortelere,Chris Mccabe,Franklin A Bennett Iii,Starr Marshall Cash,William J Ciancaglini,5
Sharon Williams Losier,2,31,38,12,7,8,7,2,44,42,40,36,27,17,20,23,22,14,19,17,13,17,12,15,8,16,9,8,7,15,8,13,11,7,7,4,7,8,9,5,6,6,5,6,6,3,3,3,3,4,2,5
Christine Hope,,1,28,7,7,4,3,2,29,22,31,25,26,15,8,21,21,9,19,15,6,13,12,16,9,14,12,9,11,10,8,12,8,5,5,4,7,8,6,8,2,3,3,4,4,4,4,3,2,4,0,5
Joffie C Pittman,,,0,12,4,4,2,1,35,28,40,31,25,14,17,19,22,15,13,11,17,15,7,10,9,13,6,10,7,4,7,11,6,5,6,5,5,6,4,4,4,4,6,5,6,2,2,2,1,3,1,5
Matthew Perks,,,,0,3,1,3,0,13,11,13,14,3,5,9,4,1,9,3,4,10,1,4,1,4,2,2,5,2,3,5,1,2,1,7,3,3,1,1,1,1,1,3,2,4,2,3,2,1,0,1,5
Gary S Silver,,,,,0,2,3,0,4,5,5,5,4,8,7,3,3,6,3,8,4,3,4,2,2,2,4,4,4,3,4,0,1,2,2,2,4,2,1,3,2,3,4,1,1,3,3,1,2,1,0,5
Christian Dicicco,,,,,,0,2,1,3,5,4,1,4,9,1,3,1,1,0,5,3,1,6,2,2,0,4,0,4,4,4,1,3,4,2,2,2,2,5,2,1,1,1,1,1,2,0,0,0,2,3,5
Franklin A Bennett Iii,,,,,,,0,0,4,5,4,3,4,6,3,2,1,2,3,6,2,2,5,0,1,2,2,2,2,6,4,0,3,4,3,2,2,1,3,0,0,1,1,1,0,1,0,2,2,0,1,5
Daniel R Sulman,,,,,,,,0,1,1,3,1,1,0,1,0,2,0,0,2,0,0,0,0,1,0,1,1,3,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,5
Scott Diclaudio,,,,,,,,,1,36,37,37,17,9,19,22,16,17,21,8,16,14,6,15,13,16,6,9,8,6,9,13,6,8,8,8,6,5,2,3,3,3,7,4,6,4,4,3,2,2,2,5
Tracy B Roman,,,,,,,,,,2,33,33,16,12,21,18,17,14,16,12,15,12,9,10,11,11,7,9,8,10,7,9,10,6,7,6,6,7,8,3,4,5,6,8,5,1,2,2,1,2,1,5
Lyris Younge,,,,,,,,,,,0,37,24,15,16,19,23,15,17,13,16,16,5,11,12,13,10,8,10,8,6,11,6,6,6,4,6,5,4,4,6,5,4,6,3,2,3,3,1,3,2,5
Ken Powell,,,,,,,,,,,,0,17,9,17,15,17,16,17,11,14,15,4,12,10,13,7,10,8,5,5,10,7,5,6,5,3,3,4,0,5,4,5,5,4,2,5,2,2,1,0,5
Kai Scott,,,,,,,,,,,,,0,14,7,19,21,4,10,9,3,14,10,13,8,12,8,8,5,8,8,11,7,5,4,1,6,5,6,5,3,3,4,4,4,6,0,1,2,3,1,5
Frances Fattah,,,,,,,,,,,,,,2,8,7,9,7,5,13,6,5,14,5,4,6,8,4,8,10,6,1,5,5,5,3,5,5,7,5,3,3,3,3,2,4,0,2,2,2,1,5
Leon Goodman,,,,,,,,,,,,,,,2,5,6,14,4,8,14,2,2,2,6,4,4,6,5,5,5,0,5,5,3,7,4,5,4,1,1,0,4,4,4,4,2,2,1,1,0,5
Daine Grey Jr,,,,,,,,,,,,,,,,0,14,6,16,4,5,13,6,14,7,11,3,3,5,2,7,11,6,6,4,5,4,3,3,2,3,3,4,4,4,3,3,1,2,3,1,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,2,11,12,5,15,6,15,4,14,3,4,5,6,4,12,5,1,1,1,4,7,4,5,2,4,4,5,3,1,0,1,1,3,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,0,5,5,11,3,5,2,8,3,4,5,6,1,4,0,2,3,7,6,2,1,1,2,4,5,2,3,3,4,4,1,1,1,0,5
Abbe Fletman,,,,,,,,,,,,,,,,,,,0,3,2,11,2,11,4,12,2,2,5,5,1,10,3,3,2,5,2,2,2,0,2,1,3,1,2,1,3,1,0,0,0,5
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,0,6,5,11,4,1,5,5,7,8,9,7,1,6,4,3,4,5,6,6,5,2,3,5,4,2,2,0,5,3,4,1,5
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,2,2,3,1,3,1,2,3,4,2,7,1,3,5,3,5,2,3,2,1,1,1,3,3,3,2,3,2,1,1,1,5
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,0,1,13,4,13,4,5,2,1,2,12,2,3,2,2,1,1,1,0,4,3,2,3,0,1,0,2,1,1,0,5
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,0,5,6,4,3,3,5,9,6,0,3,5,5,2,2,4,6,6,3,5,0,3,1,3,0,2,3,3,1,5
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,0,3,14,1,1,1,1,3,11,1,1,0,1,3,3,2,3,1,1,1,2,1,3,0,1,1,2,0,5
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,10,6,3,4,2,1,3,7,4,2,2,1,3,4,5,2,1,2,1,3,0,1,0,2,5
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,3,12,0,0,3,2,1,1,1,0,0,1,2,1,1,1,0,3,2,1,0,5
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,6,4,0,3,6,5,0,5,1,3,4,5,4,3,1,3,1,1,1,1,0,1,5
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,0,3,1,7,2,3,2,1,3,4,4,4,2,4,2,1,1,2,0,0,5
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,0,3,4,4,6,0,5,3,4,1,4,2,1,1,0,3,0,1,2,2,5
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,7,3,4,1,5,5,8,4,3,2,2,3,1,0,1,1,1,2,1,5
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,7,3,4,3,3,3,0,2,5,3,5,4,1,3,4,1,2,5
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,2,3,5,2,0,0,2,5,3,0,1,0,1,0,0,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,1,0,3,1,2,1,0,1,1,2,1,2,2,1,1,5
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,2,3,5,2,3,4,1,2,1,1,0,2,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,1,1,2,2,3,2,3,2,2,1,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,1,5,1,3,2,1,0,1,1,1,5
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,2,2,0,2,0,0,0,0,2,0,5
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,2,1,1,0,0,0,2,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,1,1,2,0,0,1,1,0,5
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,1,2,0,1,0,0,2,0,5
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,0,1,0,1,2,0,5
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,1,1,1,0,1,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,1,0,5
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,0,5
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,5
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,80,54,52,19,16,13,10,3,62,57,56,50,37,34,32,31,30,28,27,26,23,22,21,21,21,20,19,18,18,17,16,14,14,14,13,12,11,11,11,10,10,10,10,10,9,8,6,6,5,5,3,5
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Franklin A Bennett Iii,Daniel R Sulman,Christian Dicicco,Gary S Silver,Tracy B Roman,Ken Powell,Lyris Younge,Scott Diclaudio,Daine Grey Jr,Mia Roberts Perez,Kai Scott,Leon Goodman,Stephanie M Sawyer,Jon Marshall,Frances Fattah,Abbe Fletman,Deborah Watson Stokes,Michael Fanning,Thomas Martin,Lynne M Summers,Rainy Papademetriou,Leon A King Ii,Rania Major,Jennifer Schultz,Lucretia Clemons,Vincent N Melchiorre,Edward William Louden Jr,Chris Mallios,Jodi Lobel,James F Berardinelli,Wayne M D Bennett,Anthony Kyriakakis,Joshua Hill,Vincent Furlong,Marissa Brumbach,Shanese Johnson,Betsy Wahl,Tangie M Boston,Stella Tsai,Franklin A Bennett Iii,Vince Giusini,Brian T Ortelere,Chris Mccabe,Sherman Toppin,Starr Marshall Cash,Sandjai Weaver,William J Ciancaglini,6
Sharon Williams Losier,3,44,33,15,9,8,6,5,54,39,39,37,33,31,23,21,24,20,18,24,17,20,9,14,11,8,14,13,9,16,13,14,9,6,7,6,7,7,8,5,10,7,9,2,6,4,2,2,4,4,1,6
Christine Hope,,0,32,10,14,7,8,1,38,32,29,29,35,34,25,13,26,11,16,22,18,19,11,20,10,18,15,11,11,15,5,16,7,10,13,5,10,10,5,8,9,12,9,9,5,4,4,5,5,4,2,6
Joffie C Pittman,,,1,14,8,1,2,2,40,38,38,38,27,22,17,19,21,18,9,22,4,19,8,9,10,7,8,8,7,14,15,16,6,10,6,5,8,6,5,4,3,3,3,6,5,4,4,3,2,1,2,6
Matthew Perks,,,,0,4,4,3,4,14,20,15,8,12,4,5,14,7,13,7,7,7,4,10,6,6,5,7,3,8,2,13,0,5,6,4,5,3,6,4,7,1,3,2,2,3,2,4,3,0,1,1,6
Franklin A Bennett Iii,,,,,0,2,3,3,14,5,7,8,14,11,9,9,9,5,9,6,8,5,8,12,8,8,6,4,5,5,1,2,5,6,9,4,9,4,2,6,3,4,5,5,4,4,5,1,3,1,1,6
Daniel R Sulman,,,,,,0,2,3,5,5,9,2,4,8,7,2,5,3,5,3,8,2,7,6,3,8,7,3,3,2,1,2,4,4,3,4,1,4,3,6,3,1,2,2,3,0,3,2,0,1,1,6
Christian Dicicco,,,,,,,0,0,6,5,3,4,7,7,4,3,4,2,7,2,5,1,5,9,4,4,5,4,5,5,2,2,2,4,3,4,3,3,2,1,3,3,2,2,3,1,1,3,3,2,3,6
