col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,8,6,1,7,5,4,5,8,4,5,6,6,2,4,1,3,4,1,5,0,4,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,0,2,0,2,1,1,1,1,0,0,0,1,1,1,1,2,0,0,2,1,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,7,6,6,4,2,4,4,4,3,6,2,2,2,4,3,0,2,1,4,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,3,5,2,4,5,2,3,4,5,1,4,2,2,2,3,3,2,3,1,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,4,2,5,3,4,2,0,1,1,6,3,3,3,3,4,1,2,0,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,1,2,1,1,1,2,2,2,2,3,2,1,2,1,2,0,2,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,1,5,2,3,0,3,1,3,0,1,4,0,3,1,2,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,1,5,5,0,2,3,3,3,4,2,0,3,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,6,4,1,4,2,2,0,2,1,0,3,1,4,0,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,4,0,5,1,6,2,1,4,4,1,3,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,5,0,2,0,0,2,1,0,1,2,0,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,2,3,0,2,3,1,3,1,2,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,3,0,2,2,1,2,2,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,0,3,0,1,4,0,0,3,1,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,2,2,2,1,3,0,1,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,3,2,3,1,2,0,0,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,5,2,3,3,1,1,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,5,2,0,1,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,2,1,0,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,71,64,46,30,15,14,12,5,66,60,59,48,44,37,37,35,33,31,29,28,27,27,22,21,21,21,21,19,18,17,15,15,14,14,13,13,13,13,11,11,11,11,10,10,9,9,9,8,8,3,2,2
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Ken Powell,Scott Diclaudio,Tracy B Roman,Lyris Younge,Daine Grey Jr,Jon Marshall,Leon Goodman,Kai Scott,Edward William Louden Jr,Abbe Fletman,Michael Fanning,Thomas Martin,Mia Roberts Perez,Frances Fattah,Stephanie M Sawyer,Jennifer Schultz,Wayne M D Bennett,Lynne M Summers,Lucretia Clemons,Shanese Johnson,Chris Mallios,Deborah Watson Stokes,Vincent Furlong,Leon A King Ii,Marissa Brumbach,Rainy Papademetriou,Vincent N Melchiorre,Anthony Kyriakakis,Joshua Hill,Sherman Toppin,Stella Tsai,James F Berardinelli,Jodi Lobel,Rania Major,Brian T Ortelere,Chris Mccabe,Sandjai Weaver,Tangie M Boston,Franklin A Bennett Iii,Betsy Wahl,Starr Marshall Cash,William J Ciancaglini,Vince Giusini,3
Sharon Williams Losier,3,34,26,13,4,7,2,2,41,43,48,39,22,17,18,16,15,16,12,11,14,11,15,7,7,7,4,9,12,7,7,7,4,3,9,3,3,3,5,3,2,6,2,2,3,4,3,0,3,1,0,3
Joffie C Pittman,,1,20,8,5,3,2,1,37,31,33,30,20,11,16,17,13,17,11,8,17,6,13,4,7,5,1,2,11,3,2,3,2,2,11,2,4,5,3,4,0,3,3,4,3,1,3,2,2,1,0,3
Christine Hope,,,0,8,5,6,7,3,24,18,23,22,23,7,7,17,8,19,11,6,15,12,17,8,8,9,4,7,12,10,9,7,7,3,11,3,5,6,6,5,2,4,2,5,5,3,0,1,4,1,0,3
Matthew Perks,,,,1,0,1,4,1,11,11,11,7,4,7,10,6,12,1,1,6,6,4,3,10,7,4,3,4,2,5,3,2,3,0,1,0,4,3,2,3,0,3,2,4,3,1,2,1,1,0,0,3
Christian Dicicco,,,,,0,1,2,1,6,5,0,5,2,4,3,2,1,1,1,4,3,5,3,3,5,4,1,5,0,3,2,3,1,1,1,1,3,3,3,4,0,3,3,3,2,3,1,2,2,2,0,3
Gary S Silver,,,,,,0,1,0,7,3,3,6,5,5,5,2,1,3,0,4,1,4,2,3,3,4,1,6,2,2,5,3,0,2,0,2,3,2,1,1,0,1,1,1,0,2,0,1,0,0,1,3
Franklin A Bennett Iii,,,,,,,2,0,4,1,2,3,2,3,3,2,4,1,3,2,3,2,4,5,6,3,2,4,0,3,2,3,2,0,0,1,2,2,2,2,1,2,0,2,1,1,0,0,0,0,0,3
Daniel R Sulman,,,,,,,,0,1,0,2,1,2,1,1,1,0,2,0,0,2,2,1,4,1,3,1,1,1,2,1,0,2,1,0,0,2,1,3,1,1,2,2,1,1,0,0,1,0,0,0,3
Ken Powell,,,,,,,,,1,38,38,35,22,18,23,15,17,16,12,8,15,6,12,7,9,3,3,8,12,3,7,5,2,3,11,4,6,3,2,1,1,3,4,3,0,2,3,2,2,3,0,3
Scott Diclaudio,,,,,,,,,,4,36,31,16,15,15,11,13,13,11,6,13,3,10,4,4,2,3,3,10,2,3,2,1,2,9,2,3,2,2,4,1,3,4,2,2,3,4,2,0,1,0,3
Tracy B Roman,,,,,,,,,,,2,32,18,15,17,14,15,17,13,6,14,9,14,6,7,6,4,5,12,6,7,5,5,3,11,2,3,1,4,2,2,4,1,1,4,2,2,0,1,1,0,3
Lyris Younge,,,,,,,,,,,,0,20,14,13,18,12,16,12,7,13,11,15,3,9,7,1,7,12,5,3,7,1,0,10,2,4,3,3,2,2,3,2,2,5,2,2,0,2,1,0,3
Daine Grey Jr,,,,,,,,,,,,,1,5,7,15,6,18,10,4,12,6,12,6,6,4,1,5,10,3,6,4,2,5,9,1,3,3,3,2,1,3,4,2,0,1,2,0,2,2,0,3
Jon Marshall,,,,,,,,,,,,,,1,19,2,13,2,7,10,3,5,2,6,7,5,8,6,1,1,4,3,6,7,1,8,3,3,1,1,6,3,4,0,1,2,3,2,1,1,1,3
Leon Goodman,,,,,,,,,,,,,,,2,8,13,3,2,7,5,5,3,8,7,5,4,7,1,5,3,3,2,3,1,4,4,5,2,1,1,5,4,2,2,2,3,3,1,2,1,3
Kai Scott,,,,,,,,,,,,,,,,2,4,12,9,6,14,9,14,5,4,4,1,5,10,8,2,3,2,1,9,0,4,4,1,2,1,4,1,5,5,1,0,1,2,2,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,1,2,3,4,5,3,2,4,6,4,1,1,1,1,3,3,3,1,2,1,3,1,1,1,1,1,1,2,1,0,2,0,0,1,0,3
Abbe Fletman,,,,,,,,,,,,,,,,,,2,10,1,11,6,13,4,2,2,0,2,11,3,5,2,1,3,9,0,2,0,3,3,0,1,3,1,1,0,0,1,0,0,0,3
Michael Fanning,,,,,,,,,,,,,,,,,,,0,9,13,2,11,2,4,0,8,2,10,2,2,3,6,5,9,7,1,1,2,1,7,2,1,1,0,2,1,0,1,0,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,0,7,5,4,5,5,3,10,5,1,4,2,1,9,8,1,9,3,5,1,4,6,1,0,1,1,2,1,0,4,2,0,3
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,0,3,12,7,4,5,4,4,11,4,1,1,4,1,10,1,3,5,2,4,2,3,2,5,2,0,1,3,1,1,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,1,8,6,6,8,3,11,1,7,7,5,5,1,2,1,3,2,4,1,2,3,0,2,5,3,1,1,3,1,1,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,0,6,4,7,3,5,10,7,3,2,3,1,9,0,2,2,4,2,0,2,0,3,2,3,0,1,2,0,1,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,7,8,1,5,5,1,4,2,0,0,5,4,5,5,1,5,5,3,2,1,1,3,1,1,1,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,8,1,2,6,6,1,1,1,1,5,3,5,2,0,4,3,3,3,3,3,1,1,2,1,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,7,1,6,3,4,5,1,1,1,3,3,5,2,1,4,2,2,4,3,1,2,1,1,1,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,2,0,9,6,0,8,1,1,2,1,8,2,1,1,1,1,0,2,1,1,1,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,5,6,2,1,0,2,3,3,3,1,2,4,1,2,2,4,1,2,2,2,1,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,0,0,10,0,2,1,1,1,0,0,1,2,1,0,0,1,1,0,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,3,2,0,1,3,3,3,2,1,3,1,4,4,4,0,1,2,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,4,1,1,4,0,3,2,0,1,2,3,1,1,0,1,1,1,1,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1,3,1,2,1,0,2,0,1,2,2,0,0,1,1,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,7,1,2,2,1,6,1,0,1,1,1,0,0,2,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,1,0,1,2,5,1,3,0,0,2,1,0,0,1,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,7,0,0,0,0,1,0,0,1,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,0,1,2,4,1,0,0,2,0,1,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,3,1,3,2,0,1,1,2,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,1,2,3,1,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,1,3,0,0,1,0,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,3,2,0,0,0,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,3,2,0,1,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,0,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,77,47,41,23,14,13,11,4,58,58,58,50,31,31,31,28,27,24,24,24,23,22,21,20,19,17,16,16,15,15,14,13,13,12,12,11,11,10,10,9,9,9,8,8,8,7,5,4,4,3,1,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Lyris Younge,Daine Grey Jr,Frances Fattah,Kai Scott,Tracy B Roman,Ken Powell,Leon Goodman,Stephanie M Sawyer,Leon A King Ii,Mia Roberts Perez,Jennifer Schultz,Abbe Fletman,Edward William Louden Jr,Deborah Watson Stokes,Rania Major,Vincent Furlong,Scott Diclaudio,Thomas Martin,Wayne M D Bennett,Rainy Papademetriou,Sandjai Weaver,Chris Mallios,Jon Marshall,Shanese Johnson,Stella Tsai,Betsy Wahl,Joshua Hill,Michael Fanning,Lynne M Summers,Tangie M Boston,Brian T Ortelere,James F Berardinelli,Marissa Brumbach,Vincent N Melchiorre,Lucretia Clemons,Sherman Toppin,Anthony Kyriakakis,Chris Mccabe,Starr Marshall Cash,Vince Giusini,William J Ciancaglini,Jodi Lobel,Franklin A Bennett Iii,4
Sharon Williams Losier,1,20,14,7,12,3,0,3,16,16,12,13,18,13,15,18,10,15,11,9,10,7,13,8,11,10,7,8,8,8,6,8,7,7,6,9,7,7,3,1,5,4,4,4,1,1,2,0,2,2,2,4
Christine Hope,,1,13,9,4,0,1,3,13,14,11,13,16,12,6,18,9,13,12,10,6,9,12,11,9,9,8,6,9,7,3,7,4,6,5,6,5,6,2,3,4,6,3,5,1,1,2,1,3,2,1,4
Joffie C Pittman,,,0,3,6,0,2,0,14,12,5,10,13,11,8,9,6,6,8,8,4,4,5,4,9,6,5,8,3,6,4,3,3,5,4,3,3,2,2,4,2,3,5,1,0,1,1,0,1,3,0,4
Christian Dicicco,,,,0,3,0,1,0,8,7,7,3,6,4,3,6,7,3,3,6,3,3,4,7,1,5,3,4,4,0,3,3,3,2,2,2,0,2,2,3,1,2,2,2,2,2,1,2,2,0,0,4
Matthew Perks,,,,,0,3,0,0,9,9,4,6,5,8,8,6,8,5,5,4,5,2,8,4,4,4,4,4,1,2,5,1,4,2,5,3,2,0,2,2,2,1,1,1,0,0,0,1,2,1,1,4
Gary S Silver,,,,,,0,0,0,1,1,1,1,0,2,3,2,3,2,2,0,1,0,2,1,0,2,2,0,0,1,0,1,2,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,4
Daniel R Sulman,,,,,,,0,0,2,2,0,2,1,0,0,2,2,2,1,0,0,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,4
Franklin A Bennett Iii,,,,,,,,0,1,1,1,1,0,1,1,2,0,2,1,0,0,0,2,1,1,0,1,1,1,0,0,1,0,0,0,2,1,2,2,0,1,0,0,2,0,0,0,0,1,0,1,4
Lyris Younge,,,,,,,,,0,19,15,13,14,14,10,10,8,9,9,14,8,7,6,6,8,6,4,9,4,9,6,5,5,6,4,6,2,0,4,3,2,5,2,2,1,4,1,3,2,1,1,4
Daine Grey Jr,,,,,,,,,,0,7,13,13,13,7,13,8,8,8,15,3,6,8,5,8,7,6,10,5,9,6,2,6,4,2,6,1,1,3,4,4,6,2,1,0,2,1,2,3,1,1,4
Frances Fattah,,,,,,,,,,,4,9,8,8,8,8,6,7,5,6,5,7,5,8,1,9,3,4,6,3,5,5,4,2,4,2,5,4,2,0,2,1,2,2,0,2,2,0,0,1,0,4
Kai Scott,,,,,,,,,,,,1,12,12,6,13,9,15,9,11,4,6,6,6,5,6,3,4,5,7,4,3,4,4,5,3,4,4,2,0,4,7,2,3,2,2,2,2,2,2,0,4
Tracy B Roman,,,,,,,,,,,,,0,12,8,11,5,8,6,10,6,6,6,6,10,6,3,6,7,5,3,4,3,6,3,3,3,4,1,2,4,5,3,1,1,3,2,0,0,1,0,4
Ken Powell,,,,,,,,,,,,,,0,12,10,7,8,6,10,7,3,6,7,7,6,3,7,2,7,7,1,2,2,4,3,2,2,2,3,5,5,1,1,0,0,1,1,2,0,0,4
Leon Goodman,,,,,,,,,,,,,,,0,5,6,6,8,4,7,2,4,6,5,6,2,6,3,3,6,4,2,2,3,2,4,3,2,3,3,0,1,2,0,0,0,0,1,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,10,14,6,8,3,7,12,7,6,7,5,3,8,6,1,5,5,5,2,5,5,6,1,1,5,7,4,3,0,0,2,1,4,2,1,4
Leon A King Ii,,,,,,,,,,,,,,,,,0,7,7,4,3,6,8,6,4,6,9,6,3,4,3,4,5,4,7,3,2,1,2,2,2,1,3,3,3,3,0,3,3,1,1,4
Mia Roberts Perez,,,,,,,,,,,,,,,,,,0,10,7,5,7,8,8,4,5,4,3,7,5,0,6,7,4,5,4,7,6,2,0,4,5,3,5,2,1,3,1,1,2,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,6,6,2,6,7,2,4,5,6,3,3,1,5,5,4,5,3,5,2,1,3,2,0,0,4,2,1,3,1,1,1,0,4
Abbe Fletman,,,,,,,,,,,,,,,,,,,,0,3,4,3,4,5,4,2,5,2,7,3,2,3,5,2,3,0,1,4,3,2,6,1,0,1,2,1,2,1,1,0,4
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,0,0,1,8,3,2,1,3,2,0,2,2,1,1,3,0,2,2,1,2,0,1,0,2,1,0,1,0,0,0,0,4
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,1,3,4,4,6,4,2,3,3,1,3,4,5,3,2,2,3,2,0,1,2,3,1,0,2,0,0,0,3,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,5,3,5,7,3,5,2,2,4,5,4,3,4,4,3,2,0,5,1,1,3,0,0,2,1,2,1,2,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,3,6,4,0,2,3,2,2,3,1,2,3,3,3,2,1,0,4,1,1,1,0,0,1,0,4
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,0,6,1,1,2,1,1,4,0,1,1,0,2,4,1,0,0,1,0,0,0,0,1,4
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,4,5,4,3,1,3,3,3,1,3,1,1,1,1,1,2,1,1,0,1,0,2,0,4
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,2,1,3,3,2,4,2,2,2,1,1,0,1,2,2,2,0,2,1,2,2,4
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,3,3,2,2,2,1,0,0,3,4,3,0,1,2,1,1,0,0,0,0,0,4
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,3,3,1,2,4,5,0,0,2,1,2,1,0,1,3,1,1,0,0,4
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,3,1,4,0,0,0,0,2,4,0,0,1,1,0,1,1,0,1,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,1,4,3,2,1,3,0,3,3,1,0,1,0,0,1,0,4
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,4,2,1,0,2,0,3,0,0,1,3,0,1,1,1,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,3,2,1,2,0,3,0,1,2,1,1,1,2,1,4
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,1,1,0,2,2,1,1,0,0,1,1,0,4
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,1,2,0,1,0,1,0,0,2,0,2,4
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,2,0,3,2,0,0,2,0,1,1,0,4
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,3,1,0,0,1,0,1,1,1,4
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,1,0,1,0,0,0,1,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,0,0,0,4
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,4
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,2,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,1,0,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,0,4
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,4
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,45,35,24,17,15,4,3,3,35,28,28,25,25,24,24,24,22,22,19,18,17,16,16,16,15,15,15,13,12,11,11,11,11,10,9,9,8,8,7,7,7,7,6,6,4,4,4,4,4,3,2,4
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Gary S Silver,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Scott Diclaudio,Ken Powell,Lyris Younge,Tracy B Roman,Daine Grey Jr,Leon Goodman,Frances Fattah,Jon Marshall,Rainy Papademetriou,Kai Scott,Thomas Martin,Deborah Watson Stokes,Edward William Louden Jr,Jennifer Schultz,Mia Roberts Perez,Stephanie M Sawyer,Wayne M D Bennett,Lucretia Clemons,Lynne M Summers,Abbe Fletman,Leon A King Ii,Vincent Furlong,Anthony Kyriakakis,James F Berardinelli,Sherman Toppin,Michael Fanning,Sandjai Weaver,Brian T Ortelere,Shanese Johnson,Jodi Lobel,Marissa Brumbach,Rania Major,Chris Mallios,Joshua Hill,Stella Tsai,Tangie M Boston,Betsy Wahl,Vince Giusini,Chris Mccabe,Franklin A Bennett Iii,Vincent N Melchiorre,William J Ciancaglini,Starr Marshall Cash,5
Sharon Williams Losier,3,24,22,8,8,6,3,3,27,29,22,27,15,14,14,15,12,13,11,12,10,10,12,14,12,9,11,9,6,5,9,7,9,5,8,7,10,9,8,9,5,4,6,6,3,5,2,3,4,3,3,5
Joffie C Pittman,,1,21,5,10,6,1,2,25,19,20,17,12,15,13,13,11,11,7,7,9,8,14,9,5,10,7,10,8,6,7,6,7,4,5,4,3,6,6,7,6,4,7,2,8,4,4,1,5,1,2,5
Christine Hope,,,0,9,4,4,3,2,16,13,18,18,16,7,17,5,10,16,7,11,10,15,10,10,7,8,12,13,9,6,6,8,6,7,8,8,10,5,8,6,4,7,7,5,6,2,7,4,4,1,2,5
Gary S Silver,,,,0,3,5,4,3,8,7,9,6,9,6,5,3,5,5,7,7,6,5,4,7,10,3,4,5,6,7,0,6,6,2,7,6,5,2,0,1,4,4,1,3,2,3,4,2,1,5,0,5
Matthew Perks,,,,,0,2,2,1,12,8,9,8,3,12,6,7,4,1,2,2,7,3,3,2,2,2,4,0,4,7,3,3,6,3,3,2,1,2,0,4,2,1,1,2,1,2,0,2,2,1,0,5
Christian Dicicco,,,,,,0,1,1,7,5,4,3,7,3,6,0,2,2,3,2,4,4,5,6,5,4,3,3,2,1,3,2,2,2,0,2,2,0,2,4,3,3,3,2,1,2,1,2,1,2,1,5
