col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,0,1,1,1,0,0,1,0,1,2,2,2,0,1,1,0,1,0,1,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,1,2,3,2,0,1,0,3,0,1,0,0,1,2,0,1,2,3,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,5,2,2,4,1,2,2,3,3,0,2,1,1,2,2,2,1,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,2,2,2,0,1,1,2,3,1,4,3,0,1,2,2,1,1,2,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,2,3,2,3,1,1,2,1,3,2,1,1,2,0,2,0,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,2,1,3,0,3,2,1,2,2,0,0,1,1,2,2,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,1,2,2,2,1,1,1,2,2,1,1,0,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,1,3,0,1,1,1,0,0,0,0,1,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,3,0,1,1,0,0,0,0,1,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,2,0,1,0,0,1,2,1,1,1,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,1,1,2,0,2,0,0,0,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,2,1,0,2,0,1,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,1,0,0,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,1,0,0,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,1,2,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,1,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,1,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,65,51,44,16,12,11,6,4,55,52,49,45,44,37,33,28,27,26,24,22,22,21,20,18,16,15,12,11,11,11,11,9,9,9,8,7,7,7,7,6,6,6,5,5,5,5,4,4,4,3,3,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Kai Scott,Deborah Watson Stokes,Wayne M D Bennett,Chris Mccabe,Ken Powell,Tracy B Roman,Scott Diclaudio,Lyris Younge,Daine Grey Jr,Leon Goodman,Stephanie M Sawyer,Frances Fattah,Mia Roberts Perez,Abbe Fletman,Edward William Louden Jr,Jennifer Schultz,Vincent N Melchiorre,Jon Marshall,Michael Fanning,Rainy Papademetriou,Chris Mallios,Sandjai Weaver,Thomas Martin,Leon A King Ii,Vince Giusini,Sherman Toppin,Stella Tsai,Brian T Ortelere,Betsy Wahl,James F Berardinelli,Lucretia Clemons,Lynne M Summers,Shanese Johnson,Vincent Furlong,Anthony Kyriakakis,Starr Marshall Cash,Franklin A Bennett Iii,Joshua Hill,Rania Major,Tangie M Boston,Jodi Lobel,Marissa Brumbach,William J Ciancaglini,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,3
Kai Scott,1,53,50,45,16,18,15,17,17,6,13,12,15,12,1,7,11,2,10,4,9,5,6,4,2,4,5,2,4,1,4,4,5,3,2,4,1,2,0,2,2,2,0,18,20,39,16,4,3,6,1,3
Deborah Watson Stokes,,0,50,47,4,11,5,5,8,9,7,9,6,2,2,5,3,1,4,2,2,4,6,4,3,2,7,2,4,3,2,5,2,1,3,5,4,2,1,4,2,4,1,9,6,40,7,5,6,4,3,3
Wayne M D Bennett,,,0,46,4,5,5,5,4,4,1,5,3,2,3,2,2,2,1,4,0,5,1,4,6,3,2,2,0,2,2,1,3,1,1,0,3,1,3,3,2,0,0,6,5,38,5,5,4,3,2,3
Chris Mccabe,,,,0,6,3,1,3,1,5,3,5,2,0,0,4,0,0,1,1,1,5,4,3,2,2,1,1,3,0,1,0,0,2,1,1,2,3,1,1,1,0,0,4,4,38,1,3,6,3,2,3
Ken Powell,,,,,4,34,29,27,16,14,10,6,13,13,8,6,12,10,10,7,13,6,3,5,3,3,2,3,5,1,5,1,2,3,2,0,3,3,1,0,2,0,0,29,33,1,15,12,8,2,2,3
Tracy B Roman,,,,,,2,35,29,20,15,13,9,17,14,11,7,10,9,11,7,11,5,6,5,5,4,6,5,4,3,2,5,3,2,3,4,4,3,1,2,0,3,1,35,29,3,24,11,8,4,2,3
Scott Diclaudio,,,,,,,0,25,17,11,13,7,13,15,11,3,14,9,15,9,12,3,2,3,5,3,4,5,0,5,0,3,4,2,3,1,1,1,4,2,0,0,2,35,29,1,19,9,5,3,1,3
Lyris Younge,,,,,,,,0,13,9,10,7,15,14,11,7,11,9,10,4,9,3,3,6,2,2,3,1,4,1,3,4,4,4,1,2,1,1,0,1,1,2,0,29,28,2,14,9,5,2,2,3
Daine Grey Jr,,,,,,,,,2,7,16,6,14,18,6,5,12,5,12,6,9,6,4,2,5,4,3,5,1,5,4,3,5,3,1,4,3,2,1,3,1,1,1,18,18,6,20,4,7,5,0,3
Leon Goodman,,,,,,,,,,1,6,7,5,2,7,5,0,7,3,5,2,4,5,5,4,4,5,4,3,3,3,2,2,2,4,3,2,2,0,2,2,0,1,15,12,1,3,15,7,2,3,3
Stephanie M Sawyer,,,,,,,,,,,0,8,13,13,1,7,11,2,12,4,8,2,5,4,1,6,7,1,2,2,2,3,4,1,4,3,0,1,2,2,1,1,0,18,14,4,16,3,5,2,0,3
Frances Fattah,,,,,,,,,,,,1,6,4,3,9,2,5,4,2,0,5,10,7,4,5,7,4,5,2,4,7,2,7,3,2,2,3,2,2,1,2,1,10,6,5,8,7,10,7,1,3
Mia Roberts Perez,,,,,,,,,,,,,0,11,3,7,13,3,11,1,11,5,3,3,3,5,4,1,4,1,4,4,3,2,1,4,1,3,1,0,1,1,1,16,21,3,13,6,4,0,2,3
Abbe Fletman,,,,,,,,,,,,,,1,3,6,10,5,9,4,8,0,0,3,1,2,2,2,0,3,2,3,2,3,2,1,0,0,1,0,1,1,0,14,13,2,16,1,2,0,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,1,2,1,8,2,6,0,1,1,1,3,0,1,1,0,2,1,2,2,1,0,1,1,0,1,1,1,0,1,16,8,1,3,8,2,2,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,0,0,4,1,1,2,4,5,5,3,6,6,4,7,2,6,5,2,6,4,2,1,4,2,1,2,2,0,11,7,3,5,3,8,5,1,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,0,1,12,1,12,3,1,1,0,1,1,1,0,1,1,0,4,0,0,0,0,0,2,1,0,0,0,10,15,2,11,1,1,1,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,1,0,4,0,2,0,3,1,2,1,4,1,2,3,3,0,3,1,0,1,0,1,0,1,0,0,11,11,1,3,8,3,2,0,3
Michael Fanning,,,,,,,,,,,,,,,,,,,0,2,9,1,3,1,2,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,12,12,1,11,2,4,1,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,3,1,2,2,0,3,1,0,2,1,1,0,1,0,2,1,1,0,0,12,7,1,6,3,3,1,0,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,1,1,1,2,1,1,0,1,0,2,0,0,2,0,0,1,0,0,10,14,2,8,1,2,0,2,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,2,3,3,5,5,2,3,2,1,4,0,2,2,1,0,4,3,2,1,1,0,0,5,7,3,3,3,6,4,3,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,4,2,4,1,1,2,2,4,1,2,2,3,0,1,0,1,0,6,2,3,4,2,7,4,1,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,2,3,2,3,3,2,3,5,0,2,3,1,0,1,2,0,6,5,2,3,4,5,1,3,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,2,3,3,2,1,3,1,1,2,4,2,2,0,0,2,6,5,2,3,4,5,1,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,4,2,1,1,3,2,2,3,3,0,0,0,0,5,5,4,3,2,5,1,1,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,2,3,3,2,4,1,0,2,1,2,1,2,0,8,4,2,5,3,4,0,1,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,1,2,4,2,0,2,1,2,1,0,0,0,4,3,1,3,3,5,6,1,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,2,1,3,1,1,0,2,0,0,1,1,0,4,4,1,3,1,6,2,1,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3,1,0,0,1,0,1,0,0,1,6,2,1,3,1,3,0,1,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,1,2,3,2,0,2,0,0,4,6,2,0,4,4,2,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,4,1,1,1,1,1,3,2,5,5,2,4,3,1,2,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,2,1,1,1,0,6,5,2,4,2,1,2,1,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,1,0,1,5,3,1,2,2,5,2,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,1,0,4,2,2,1,2,3,1,2,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,2,0,2,1,3,4,2,3,2,0,1,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,0,2,0,2,1,1,2,2,3,3,1,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,5,2,1,4,3,2,1,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,1,0,3,1,2,2,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,3,1,1,3,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,2,0,0,2,1,0,1,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,3,0,0,1,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,0,0,0,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,3,18,10,8,2,2,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,17,15,5,2,2,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,2,0,3
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,3,0,3
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,2,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,76,65,58,53,51,50,46,37,36,26,26,25,25,23,19,19,19,18,18,18,16,16,15,13,12,11,11,10,9,9,9,9,9,9,8,8,7,7,6,6,4,4,2,61,49,47,36,22,21,12,4,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Ken Powell,Tracy B Roman,Lyris Younge,Scott Diclaudio,Daine Grey Jr,Stephanie M Sawyer,Kai Scott,Abbe Fletman,Mia Roberts Perez,Michael Fanning,Chris Mallios,Frances Fattah,Leon Goodman,Vincent N Melchiorre,Edward William Louden Jr,Thomas Martin,Jennifer Schultz,Deborah Watson Stokes,Jon Marshall,Leon A King Ii,Wayne M D Bennett,Chris Mccabe,Joshua Hill,Lucretia Clemons,Stella Tsai,Anthony Kyriakakis,Betsy Wahl,James F Berardinelli,Starr Marshall Cash,Lynne M Summers,Rainy Papademetriou,Sherman Toppin,Franklin A Bennett Iii,Rania Major,Tangie M Boston,Vince Giusini,Vincent Furlong,Sandjai Weaver,William J Ciancaglini,Brian T Ortelere,Jodi Lobel,Marissa Brumbach,Shanese Johnson,4
Sharon Williams Losier,0,29,19,8,7,3,2,2,38,35,35,34,24,21,21,20,22,18,15,7,13,13,10,6,8,6,8,5,4,2,4,3,3,1,3,2,3,2,1,2,2,0,3,2,1,1,0,0,0,0,0,4
Joffie C Pittman,,2,18,7,1,1,1,1,26,24,27,26,22,25,21,16,20,17,15,7,6,12,6,1,0,4,4,2,3,1,1,1,4,1,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
Christine Hope,,,1,2,1,2,2,2,18,20,18,19,21,21,16,20,14,14,13,8,1,10,1,4,5,3,2,1,1,0,3,2,3,1,3,1,3,2,1,0,0,3,0,0,0,0,1,0,0,0,0,4
Matthew Perks,,,,0,1,2,0,2,9,7,6,10,3,4,3,3,4,2,2,1,6,3,4,2,3,2,5,3,3,0,2,2,2,3,2,1,0,1,0,1,0,2,0,1,2,0,1,0,0,0,0,4
Gary S Silver,,,,,0,2,1,1,4,3,3,4,2,0,3,3,3,0,0,3,5,0,3,3,5,1,3,2,2,2,2,3,0,0,1,3,1,1,1,2,1,0,2,1,0,1,0,0,0,0,0,4
Christian Dicicco,,,,,,0,1,1,4,6,3,3,2,3,3,3,2,2,2,3,3,0,1,4,4,1,1,1,3,1,0,1,1,2,1,2,2,2,0,2,1,2,1,2,1,0,0,0,0,0,0,4
Daniel R Sulman,,,,,,,0,1,0,1,2,0,2,3,2,3,1,0,0,2,0,1,0,3,3,4,0,1,1,2,1,3,2,0,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Franklin A Bennett Iii,,,,,,,,0,2,2,1,3,2,1,2,3,3,0,0,3,1,0,0,3,3,1,1,1,2,2,2,1,2,2,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,4
Ken Powell,,,,,,,,,2,34,33,34,22,20,18,19,20,19,17,5,11,12,8,4,6,4,7,3,3,1,2,2,3,1,1,2,2,1,1,2,1,1,1,0,2,0,0,0,0,0,0,4
Tracy B Roman,,,,,,,,,,3,33,30,22,20,18,20,19,19,17,7,10,11,9,5,7,4,6,1,3,1,1,1,3,1,1,3,4,1,1,1,2,2,2,1,2,0,0,0,0,0,0,4
Lyris Younge,,,,,,,,,,,4,30,23,21,20,18,19,19,17,6,8,11,9,4,4,5,6,1,2,2,1,3,3,0,1,1,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4
Scott Diclaudio,,,,,,,,,,,,0,21,18,16,19,20,17,15,6,9,11,7,4,5,3,8,4,2,2,4,2,4,1,2,1,2,1,1,2,1,2,1,0,1,1,1,0,0,0,0,4
Daine Grey Jr,,,,,,,,,,,,,0,21,20,22,19,17,16,6,2,13,2,4,3,5,1,3,3,2,3,3,4,0,2,1,2,1,1,0,0,1,2,0,0,1,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,0,24,19,20,18,16,9,1,13,1,3,2,6,0,3,2,1,2,3,4,0,3,0,4,2,0,0,0,2,0,0,1,0,0,0,0,0,0,4
Kai Scott,,,,,,,,,,,,,,,0,16,20,16,15,10,2,10,1,4,3,6,0,2,4,3,2,3,2,0,2,1,3,0,0,0,1,1,3,1,0,1,0,0,0,0,0,4
Abbe Fletman,,,,,,,,,,,,,,,,0,17,15,15,5,1,11,0,4,4,4,1,3,1,2,3,4,3,0,2,1,2,3,0,1,0,2,1,0,1,1,0,0,0,0,0,4
Mia Roberts Perez,,,,,,,,,,,,,,,,,0,19,16,7,3,12,1,3,3,2,3,3,3,2,4,2,5,1,2,1,4,1,0,1,2,1,2,1,0,1,1,0,0,0,0,4
Michael Fanning,,,,,,,,,,,,,,,,,,0,17,3,1,11,1,1,0,0,1,0,0,1,2,1,2,0,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,4
Chris Mallios,,,,,,,,,,,,,,,,,,,0,1,0,11,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Frances Fattah,,,,,,,,,,,,,,,,,,,,1,3,0,2,5,5,4,2,2,3,4,3,1,3,1,2,1,4,1,0,1,1,2,3,1,0,1,1,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,1,9,3,6,2,7,2,3,1,1,1,0,1,0,3,1,1,1,2,2,0,2,1,2,0,0,0,0,0,0,4
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,0,3,1,0,1,1,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,6,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,4
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,2,3,2,2,3,2,2,3,4,1,1,2,2,2,0,2,2,1,1,1,1,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,3,1,3,3,2,2,4,3,2,3,1,2,1,2,2,1,1,0,1,0,0,0,0,4
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,2,1,3,3,0,4,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,1,1,2,1,1,0,1,1,2,1,1,0,1,0,0,1,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,2,1,1,2,0,0,2,0,2,0,0,1,1,1,1,0,0,0,0,0,4
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,3,1,3,1,0,1,1,1,0,1,3,1,0,0,0,0,0,0,4
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,4
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,1,1,2,0,2,1,1,1,0,0,1,1,0,0,0,0,4
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,4
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,2,0,1,1,1,0,0,0,0,0,0,4
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,4
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,4
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,52,41,29,15,10,8,5,5,44,44,43,41,30,30,29,27,26,21,18,17,16,14,13,13,11,9,9,8,8,6,6,6,6,5,5,5,5,4,4,4,3,3,3,3,3,1,1,0,0,0,0,4
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Franklin A Bennett Iii,Matthew Perks,Gary S Silver,Christian Dicicco,Daniel R Sulman,Ken Powell,Lyris Younge,Scott Diclaudio,Tracy B Roman,Daine Grey Jr,Stephanie M Sawyer,Kai Scott,Michael Fanning,Abbe Fletman,Leon Goodman,Mia Roberts Perez,Edward William Louden Jr,Jon Marshall,Rainy Papademetriou,Chris Mallios,Vincent N Melchiorre,Jennifer Schultz,Thomas Martin,Frances Fattah,Vincent Furlong,Lynne M Summers,Deborah Watson Stokes,Franklin A Bennett Iii,Shanese Johnson,Brian T Ortelere,Leon A King Ii,Rania Major,Sherman Toppin,Stella Tsai,James F Berardinelli,Joshua Hill,Sandjai Weaver,Vince Giusini,William J Ciancaglini,Betsy Wahl,Lucretia Clemons,Wayne M D Bennett,Chris Mccabe,Marissa Brumbach,Starr Marshall Cash,Tangie M Boston,Anthony Kyriakakis,Jodi Lobel,5
Sharon Williams Losier,0,37,22,5,8,3,4,0,43,42,44,39,23,19,19,20,16,18,15,14,17,13,16,16,7,6,6,3,5,5,5,2,4,3,6,3,4,3,3,5,2,2,3,0,3,1,2,2,1,1,1,5
Joffie C Pittman,,0,19,3,7,2,0,0,35,37,35,28,21,15,15,15,14,11,14,14,13,9,13,14,3,3,4,4,1,3,3,4,2,2,2,3,2,3,2,0,0,2,1,2,0,0,1,1,1,0,1,5
Christine Hope,,,0,3,0,3,1,1,19,23,22,20,19,16,14,18,19,3,16,3,3,6,14,14,5,5,6,4,4,1,4,4,1,3,2,1,3,3,3,3,2,4,2,3,1,1,2,0,1,0,0,5
Franklin A Bennett Iii,,,,0,4,6,0,0,8,3,6,3,4,6,3,3,1,7,2,1,4,0,1,0,5,5,7,4,6,4,5,6,3,4,3,3,2,0,1,0,1,2,2,2,1,3,1,1,1,1,0,5
Matthew Perks,,,,,0,3,0,0,10,6,7,6,4,3,3,1,1,9,2,4,6,3,0,0,2,1,3,1,1,4,2,1,3,2,2,3,2,2,1,0,0,1,1,1,0,1,0,1,0,0,1,5
Gary S Silver,,,,,,0,0,1,4,3,5,4,3,3,3,2,4,4,4,1,2,1,0,0,6,5,4,3,4,2,2,3,3,2,3,3,3,2,3,0,2,2,2,3,1,3,2,1,0,1,0,5
Christian Dicicco,,,,,,,0,0,3,1,2,3,2,0,1,0,1,1,0,2,2,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,3,1,0,1,0,2,0,1,0,0,0,0,5
