col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,2,1,1,3,0,0,3,2,1,1,0,1,1,1,0,1,2,1,1,2,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,2,1,2,2,1,1,2,0,1,1,3,2,1,1,3,1,1,1,1,1,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,5,0,2,4,5,2,2,1,0,3,2,0,0,2,1,0,0,0,1,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,2,1,0,2,2,3,2,2,0,1,1,0,0,0,0,0,0,3
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,0,2,1,1,0,1,2,1,0,0,2,0,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,2,1,1,1,2,1,1,1,1,0,2,2,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,2,2,0,1,1,3,1,0,0,1,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,1,1,0,0,3,1,1,0,0,0,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,0,0,0,0,0,1,0,1,1,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,0,1,1,0,1,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,1,0,0,0,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,2,0,0,1,1,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,1,0,0,3
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,56,39,27,25,9,9,4,2,37,37,36,32,29,21,21,21,21,20,18,17,16,16,16,15,14,13,13,12,12,10,9,9,8,8,8,8,7,7,7,6,6,6,5,5,4,4,3,3,3,2,2,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,Tracy B Roman,Mia Roberts Perez,Frances Fattah,Lynne M Summers,Kai Scott,Thomas Martin,Ken Powell,Rainy Papademetriou,Lyris Younge,Scott Diclaudio,Chris Mccabe,Stella Tsai,Brian T Ortelere,Daine Grey Jr,Edward William Louden Jr,Deborah Watson Stokes,Jennifer Schultz,Jodi Lobel,Jon Marshall,Leon Goodman,Stephanie M Sawyer,Vincent N Melchiorre,Joshua Hill,Vincent Furlong,Abbe Fletman,Leon A King Ii,Wayne M D Bennett,James F Berardinelli,Lucretia Clemons,Rania Major,Sandjai Weaver,Marissa Brumbach,Shanese Johnson,Betsy Wahl,Sherman Toppin,Vince Giusini,Anthony Kyriakakis,Michael Fanning,Franklin A Bennett Iii,Chris Mallios,Starr Marshall Cash,Tangie M Boston,William J Ciancaglini,4
Sharon Williams Losier,2,27,23,7,8,6,5,1,19,19,15,18,16,19,13,16,12,17,15,16,13,12,12,9,11,11,9,10,10,15,11,9,10,7,6,9,6,6,5,5,6,6,5,5,3,3,4,2,2,2,3,4
Christine Hope,,0,17,11,5,5,3,1,11,19,12,18,14,17,11,13,7,9,13,11,10,11,9,12,9,11,8,6,8,11,11,8,7,9,7,7,8,8,4,5,5,4,4,3,3,2,3,2,3,2,1,4
Joffie C Pittman,,,0,5,7,2,1,0,9,18,11,14,9,13,9,12,13,7,12,10,11,7,6,6,6,9,6,4,9,12,8,4,8,5,8,3,4,3,3,3,1,3,4,2,2,4,1,2,3,3,0,4
Christian Dicicco,,,,1,4,3,2,0,8,6,5,5,7,5,7,4,4,4,4,2,3,4,7,10,6,4,6,5,3,1,3,6,1,7,7,5,5,6,3,4,2,2,3,4,4,0,3,1,0,0,1,4
Matthew Perks,,,,,0,0,2,2,6,5,8,3,8,6,10,2,4,4,5,2,3,8,6,4,4,1,6,6,3,2,1,5,4,3,3,2,1,1,4,3,3,2,1,1,1,2,0,1,1,0,0,4
Franklin A Bennett Iii,,,,,,0,1,0,4,4,5,1,3,3,3,1,3,1,1,1,2,2,1,5,2,2,0,2,2,0,2,2,0,3,5,1,2,0,3,1,1,2,1,1,0,0,3,0,0,1,2,4
Gary S Silver,,,,,,,1,2,4,0,3,4,5,5,6,3,4,4,2,0,2,4,4,1,2,0,4,5,0,0,2,2,2,2,0,3,1,1,0,0,3,1,2,2,0,0,1,1,0,0,2,4
Daniel R Sulman,,,,,,,,0,2,0,3,1,2,2,3,1,2,2,0,1,0,2,2,0,1,0,2,2,2,0,0,1,2,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,4
Tracy B Roman,,,,,,,,,2,6,6,4,9,5,8,7,10,12,5,2,4,8,10,9,8,2,9,9,4,2,3,7,6,5,4,5,3,4,2,5,3,6,1,3,3,1,1,2,1,0,0,4
Mia Roberts Perez,,,,,,,,,,0,12,13,11,10,9,12,7,3,15,13,13,7,3,8,7,13,1,2,8,13,10,1,5,6,7,2,4,4,3,5,0,3,3,1,1,4,1,1,2,2,0,4
Frances Fattah,,,,,,,,,,,2,13,6,15,8,9,4,3,12,11,11,6,3,5,2,8,2,6,3,9,8,4,3,2,4,0,1,2,2,4,4,3,2,0,0,2,2,1,0,0,2,4
Lynne M Summers,,,,,,,,,,,,1,8,13,8,12,4,5,13,12,10,5,3,6,5,10,2,5,6,11,12,4,4,4,4,4,6,6,2,4,6,4,5,1,0,2,2,0,1,1,2,4
Kai Scott,,,,,,,,,,,,,0,7,11,4,8,6,8,4,1,12,5,9,7,4,4,7,10,3,4,4,8,8,6,5,3,3,6,4,6,4,3,5,1,5,1,3,1,2,2,4
Thomas Martin,,,,,,,,,,,,,,0,9,11,5,7,11,10,11,7,7,4,3,9,7,6,2,10,9,8,6,4,6,2,3,1,3,2,5,3,5,3,3,2,2,2,1,0,3,4
Ken Powell,,,,,,,,,,,,,,,0,6,12,10,5,3,5,12,9,4,6,4,11,9,7,4,5,6,5,7,6,3,5,4,4,3,4,2,4,1,0,4,1,1,0,1,2,4
Rainy Papademetriou,,,,,,,,,,,,,,,,0,6,7,15,14,15,3,3,4,2,15,7,3,2,14,13,3,2,3,2,5,3,2,1,2,1,1,1,3,2,1,0,2,1,0,0,4
Lyris Younge,,,,,,,,,,,,,,,,,1,10,3,1,3,7,6,5,5,3,8,8,9,4,2,3,7,3,5,1,4,2,3,3,1,3,2,1,1,4,2,2,2,1,1,4
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,3,4,5,6,8,3,6,2,9,8,2,5,3,6,7,3,1,6,1,2,3,0,1,2,1,3,1,1,3,1,0,0,2,4
Chris Mccabe,,,,,,,,,,,,,,,,,,,0,13,14,4,1,5,1,13,1,2,2,14,13,2,2,2,3,2,1,2,0,3,2,2,2,1,0,1,0,2,1,0,0,4
Stella Tsai,,,,,,,,,,,,,,,,,,,,0,14,3,2,4,2,13,0,3,4,14,10,1,2,4,3,3,1,1,2,1,0,1,1,1,1,0,1,1,1,1,0,4
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,0,3,4,2,3,12,3,1,1,13,10,1,1,0,3,2,1,1,1,1,0,2,1,0,0,0,1,1,0,0,0,4
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,6,4,6,0,5,7,7,2,2,5,6,5,5,6,3,3,5,3,5,2,4,3,1,4,0,1,1,1,1,4
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,9,6,2,1,0,4,3,5,3,4,2,3,2,2,2,2,3,2,3,1,1,1,1,0,0,4
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,2,6,7,1,4,5,3,8,8,4,6,6,4,6,2,5,0,2,3,0,3,1,3,3,1,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,4,5,0,2,6,7,4,3,5,5,4,4,3,1,4,2,2,2,0,1,0,1,2,0,4
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,12,12,0,0,3,3,1,3,2,1,3,0,0,1,1,1,1,0,0,0,1,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,1,2,7,4,4,4,3,5,3,1,2,2,2,1,2,2,1,0,2,1,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,7,3,8,5,4,2,3,3,3,5,3,1,3,2,0,2,1,2,1,3,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,6,4,5,2,7,4,4,4,3,4,2,1,1,5,2,2,3,3,0,4
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,3,1,1,1,1,1,0,1,0,0,1,0,0,2,1,1,0,0,0,4
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,2,2,3,3,0,1,2,1,2,1,0,0,0,0,0,0,1,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,6,5,3,2,2,1,4,3,2,3,4,0,2,1,2,0,2,4
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,1,1,0,2,1,2,1,2,2,4,1,1,2,1,1,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,4,5,3,2,2,1,3,4,4,0,1,1,2,2,1,4
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,4,2,3,4,3,3,2,1,2,0,1,2,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,0,2,0,1,5,2,0,2,0,0,1,1,4
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,4,4,4,1,0,0,1,2,0,1,2,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,3,2,1,0,1,0,1,0,1,1,0,4
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,2,1,1,2,0,0,1,1,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,0,1,2,0,0,1,1,0,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,0,1,1,0,0,0,2,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,1,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,1,1,0,1,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,0,1,1,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,0,4
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,4
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,4
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,57,38,36,21,18,10,9,5,32,27,26,26,25,25,24,24,23,22,21,21,19,19,19,18,18,18,18,17,17,17,16,16,15,15,14,13,11,11,10,9,9,8,8,8,6,6,5,4,4,3,3,4
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Christian Dicicco,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Scott Diclaudio,Tracy B Roman,Ken Powell,James F Berardinelli,Edward William Louden Jr,Frances Fattah,Leon Goodman,Lyris Younge,Abbe Fletman,Jennifer Schultz,Kai Scott,Lynne M Summers,Brian T Ortelere,Daine Grey Jr,Mia Roberts Perez,Rainy Papademetriou,Betsy Wahl,Jon Marshall,Michael Fanning,Vincent N Melchiorre,Chris Mallios,Chris Mccabe,Joshua Hill,Marissa Brumbach,Stella Tsai,Leon A King Ii,Wayne M D Bennett,Anthony Kyriakakis,Thomas Martin,William J Ciancaglini,Deborah Watson Stokes,Jodi Lobel,Lucretia Clemons,Vince Giusini,Rania Major,Starr Marshall Cash,Stephanie M Sawyer,Sandjai Weaver,Sherman Toppin,Vincent Furlong,Shanese Johnson,Tangie M Boston,Franklin A Bennett Iii,5
Sharon Williams Losier,2,15,12,11,6,8,1,0,17,15,11,7,7,9,9,9,7,8,8,10,8,5,10,8,6,8,7,8,3,4,4,5,7,5,3,2,5,4,4,5,5,3,3,4,4,2,2,1,3,2,0,5
Joffie C Pittman,,0,10,2,5,2,4,1,9,10,8,3,7,4,7,9,5,3,8,6,5,6,7,6,3,5,5,5,6,6,5,2,4,2,3,2,4,2,4,3,2,1,1,1,2,0,2,0,1,2,2,5
Christine Hope,,,0,5,1,3,4,0,5,6,2,5,2,6,4,4,5,9,5,7,9,7,8,8,5,2,3,4,3,7,4,4,7,3,3,2,3,2,3,5,2,2,1,3,3,2,2,3,1,1,0,5
Christian Dicicco,,,,0,0,5,1,0,8,7,4,5,1,7,4,2,4,4,6,5,3,3,5,3,6,3,4,5,1,1,1,3,2,6,5,1,2,3,1,1,3,3,2,3,3,2,2,1,3,1,0,5
Matthew Perks,,,,,0,2,2,1,4,3,6,3,7,1,4,5,3,3,1,0,2,1,0,1,1,3,2,1,2,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5
Gary S Silver,,,,,,0,0,1,6,3,4,5,3,4,2,2,5,6,1,3,3,4,2,4,3,2,2,2,0,0,1,2,2,3,3,0,1,2,2,1,5,1,2,3,0,1,0,2,1,1,1,5
Daniel R Sulman,,,,,,,0,1,1,0,1,1,0,1,1,1,2,1,2,0,0,1,1,1,2,0,1,1,4,3,1,2,0,0,2,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,5
Franklin A Bennett Iii,,,,,,,,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5
Scott Diclaudio,,,,,,,,,1,13,9,8,8,3,6,8,6,5,3,5,4,3,4,3,4,6,5,5,2,0,2,1,2,4,4,1,2,2,1,1,3,2,1,0,3,2,0,1,1,2,2,5
Tracy B Roman,,,,,,,,,,1,7,3,7,4,7,7,3,5,4,5,3,3,5,2,7,6,3,4,2,0,1,3,2,5,2,0,1,3,3,2,2,1,2,1,2,2,2,1,2,1,1,5
Ken Powell,,,,,,,,,,,0,3,6,0,6,7,4,3,2,2,3,4,1,3,2,6,4,2,3,2,2,2,1,1,3,1,3,0,1,0,3,1,0,1,1,1,0,0,1,0,1,5
James F Berardinelli,,,,,,,,,,,,1,4,2,5,3,5,7,1,2,7,4,1,5,1,1,3,3,0,1,4,1,2,1,2,3,3,2,0,0,2,2,2,0,0,1,0,2,0,2,1,5
Edward William Louden Jr,,,,,,,,,,,,,2,1,6,6,3,4,1,1,2,3,1,2,1,4,0,1,0,0,2,0,1,2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,5
Frances Fattah,,,,,,,,,,,,,,1,2,2,1,2,2,5,3,2,7,5,3,2,2,5,0,4,4,1,5,3,1,0,2,3,2,4,2,1,3,3,0,1,1,1,2,1,0,5
Leon Goodman,,,,,,,,,,,,,,,1,7,2,5,3,3,3,3,1,3,2,4,1,1,1,1,2,1,2,1,1,1,2,3,1,0,2,0,3,0,0,2,2,0,1,0,0,5
Lyris Younge,,,,,,,,,,,,,,,,0,4,6,4,2,1,4,3,3,1,5,3,3,4,2,1,1,0,0,1,1,1,2,1,0,1,2,2,1,2,1,2,0,0,0,0,5
Abbe Fletman,,,,,,,,,,,,,,,,,0,5,7,0,4,4,4,5,1,1,3,3,6,1,1,1,3,1,2,2,3,1,0,0,1,1,0,0,2,1,0,2,0,1,0,5
Jennifer Schultz,,,,,,,,,,,,,,,,,,0,2,5,6,4,2,6,5,2,0,2,1,1,1,4,2,1,3,2,1,2,1,2,3,3,3,2,1,1,1,2,1,0,0,5
Kai Scott,,,,,,,,,,,,,,,,,,,0,2,1,5,5,2,3,2,5,2,6,2,0,1,1,3,1,2,2,2,3,0,1,1,1,2,3,0,2,0,1,1,0,5
Lynne M Summers,,,,,,,,,,,,,,,,,,,,0,5,1,4,5,5,1,1,5,0,3,4,2,3,3,3,0,2,4,3,4,4,2,2,1,1,1,2,0,2,1,1,5
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,1,4,3,7,2,1,2,4,0,4,4,1,5,1,2,2,5,0,0,4,1,1,0,0,1,1,0,2,0,0,0,5
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,2,3,1,3,2,1,1,1,2,1,1,1,0,2,0,1,1,0,2,2,0,1,2,0,0,1,5
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,1,3,4,1,3,5,3,5,4,2,5,2,1,1,2,2,3,4,1,1,2,2,3,1,2,1,2,1,0,5
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,5,2,4,3,1,5,0,2,1,4,1,0,3,2,1,1,2,0,0,0,2,1,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,1,0,4,2,4,4,1,0,2,3,2,3,3,2,2,1,1,1,1,3,0,1,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,0,0,1,1,2,1,0,1,0,0,0,1,1,0,2,0,1,0,1,2,0,0,5
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,2,0,2,3,2,1,3,2,2,0,2,0,0,2,2,2,1,1,1,2,1,5
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,1,3,1,0,0,3,3,0,3,1,1,1,0,1,0,0,0,0,1,0,5
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,0,1,1,1,1,1,0,0,1,0,1,2,0,1,0,0,0,0,5
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,3,0,2,3,3,0,1,3,0,1,0,2,1,0,1,0,0,0,0,5
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,1,1,3,1,0,3,0,0,1,0,0,0,0,0,0,2,1,5
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,0,0,1,1,2,3,1,2,0,0,0,0,1,0,0,5
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,4,0,1,4,2,0,1,1,0,2,0,1,1,0,0,5
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,2,1,2,1,0,1,1,1,1,1,1,2,1,5
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,1,3,3,0,2,1,1,1,0,1,1,2,5
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,5
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,0,2,0,0,1,2,0,1,2,0,5
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,2,2,1,0,2,0,1,1,1,5
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,0,5
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,1,0,0,1,1,1,5
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,5
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,5
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,5
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,38,24,21,20,15,12,7,2,23,21,16,15,14,14,14,14,13,13,13,13,12,12,12,12,10,10,10,10,9,9,9,9,9,8,8,7,7,7,6,6,6,6,5,5,5,4,4,4,3,3,2,5
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Christine Hope,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Ken Powell,Tracy B Roman,Frances Fattah,Leon Goodman,Lyris Younge,Lynne M Summers,Daine Grey Jr,Jon Marshall,Scott Diclaudio,Brian T Ortelere,Marissa Brumbach,Edward William Louden Jr,Rainy Papademetriou,Jennifer Schultz,Kai Scott,Mia Roberts Perez,Thomas Martin,Deborah Watson Stokes,James F Berardinelli,Lucretia Clemons,Shanese Johnson,Stephanie M Sawyer,Vincent Furlong,Leon A King Ii,Chris Mccabe,Jodi Lobel,Stella Tsai,Vincent N Melchiorre,Abbe Fletman,Joshua Hill,Sherman Toppin,Wayne M D Bennett,Anthony Kyriakakis,Franklin A Bennett Iii,Michael Fanning,Rania Major,Sandjai Weaver,Tangie M Boston,Vince Giusini,William J Ciancaglini,Betsy Wahl,Chris Mallios,Starr Marshall Cash,6
Sharon Williams Losier,4,13,9,12,11,2,3,3,17,14,14,14,12,10,10,11,10,8,7,9,7,5,5,9,7,6,5,4,6,7,5,5,5,4,5,7,4,5,3,3,1,2,3,6,2,2,0,0,1,1,0,6
Joffie C Pittman,,0,4,7,10,2,1,0,12,11,5,8,9,5,5,10,9,8,3,8,8,2,5,8,5,3,3,4,3,2,1,2,5,5,6,7,5,5,2,1,2,1,4,0,2,1,2,2,1,0,1,6
Christian Dicicco,,,0,6,6,5,3,2,9,5,8,4,3,9,5,2,3,1,6,2,2,4,2,2,3,7,1,5,5,6,6,6,2,3,3,3,2,2,4,5,1,3,2,5,3,3,4,3,2,1,1,6
Christine Hope,,,,0,3,2,3,4,9,8,9,7,4,10,8,3,3,8,4,3,9,5,4,6,7,5,3,4,5,4,6,2,5,5,5,6,4,5,4,1,2,1,3,3,2,2,2,2,2,1,0,6
Matthew Perks,,,,,1,1,2,1,12,11,4,12,7,6,3,10,8,3,2,8,5,5,2,1,4,3,6,3,4,1,4,3,2,1,2,0,1,2,2,2,2,3,1,0,1,1,1,3,1,2,2,6
Daniel R Sulman,,,,,,0,0,3,3,2,5,1,2,3,2,0,1,2,5,0,2,2,5,2,2,3,1,5,1,1,1,4,2,3,4,1,1,1,3,3,3,1,1,2,2,2,2,1,1,0,0,6
Gary S Silver,,,,,,,0,0,6,0,3,3,2,2,6,1,0,2,2,1,2,2,1,1,2,2,4,2,2,4,4,2,0,1,0,0,4,2,1,1,0,2,1,0,2,0,0,0,1,0,0,6
