col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,1,2,2,1,2,3,3,0,8
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,0,0,2,2,3,0,2,5,1,8
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,3,2,1,1,2,2,1,2,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,2,1,2,2,2,2,8
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,2,2,1,2,1,0,8
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,1,1,8
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,1,1,8
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,8
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50,22,22,9,6,3,1,8
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,24,3,3,3,0,8
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,5,5,1,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,4,1,8
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,4,4,8
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,8
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,108,78,73,72,69,68,60,60,51,50,50,49,46,46,42,28,26,21,18,17,16,14,14,12,12,11,11,11,10,10,9,9,8,8,7,5,5,5,4,4,3,2,1,93,62,41,37,27,26,18,5,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Abbe Fletman,Rainy Papademetriou,Kai Scott,Stella Tsai,Anthony Kyriakakis,Betsy Wahl,Mia Roberts Perez,Chris Mallios,Brian T Ortelere,Tracy B Roman,Ken Powell,Leon A King Ii,Lucretia Clemons,Leon Goodman,Jennifer Schultz,Jodi Lobel,James F Berardinelli,Chris Mccabe,Marissa Brumbach,Scott Diclaudio,Stephanie M Sawyer,Lynne M Summers,Daine Grey Jr,Vincent N Melchiorre,Deborah Watson Stokes,Frances Fattah,Joshua Hill,Rania Major,Vincent Furlong,Jon Marshall,Lyris Younge,Michael Fanning,Sandjai Weaver,Thomas Martin,Wayne M D Bennett,Sherman Toppin,Vince Giusini,Shanese Johnson,William J Ciancaglini,Edward William Louden Jr,Franklin A Bennett Iii,Starr Marshall Cash,Tangie M Boston,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christian Dicicco,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,9
Abbe Fletman,4,62,57,50,43,44,43,47,36,29,34,29,31,26,20,15,15,16,12,5,13,9,11,13,7,6,10,7,6,3,3,6,3,5,4,3,4,1,4,1,2,0,0,55,48,35,21,15,10,6,1,9
Rainy Papademetriou,,2,49,43,45,37,37,40,40,26,36,32,28,26,10,11,12,13,6,5,7,5,7,12,7,2,6,8,4,2,5,3,5,5,2,2,2,2,1,2,3,2,0,48,46,26,26,11,5,5,4,9
Kai Scott,,,0,39,41,39,35,41,34,19,35,31,29,20,9,9,13,10,14,5,10,2,9,11,5,4,10,3,4,5,2,5,2,6,5,3,2,2,1,1,2,0,0,50,45,32,20,12,6,5,3,9
Stella Tsai,,,,0,35,32,37,31,34,24,29,30,25,20,15,14,9,7,8,8,7,8,5,7,6,6,7,6,2,2,3,2,5,2,6,3,3,1,3,1,1,2,1,39,43,30,19,7,5,5,1,9
Anthony Kyriakakis,,,,,1,31,33,26,37,22,35,29,29,23,6,11,10,8,8,6,9,6,6,5,7,2,6,5,4,3,4,3,4,2,4,2,4,0,1,0,1,2,1,41,38,23,24,8,5,6,3,9
Betsy Wahl,,,,,,0,31,30,28,20,27,22,19,15,13,10,10,5,12,6,13,9,9,6,9,7,6,6,1,1,2,5,1,4,3,3,0,1,1,0,2,2,2,31,36,24,16,14,7,5,1,9
Mia Roberts Perez,,,,,,,0,26,29,25,29,28,24,16,9,10,8,7,12,5,11,9,10,5,10,6,3,10,4,2,3,5,5,3,3,1,2,3,2,2,1,4,2,35,35,20,17,13,9,4,4,9
Chris Mallios,,,,,,,,0,23,7,23,19,21,9,6,8,9,11,6,2,7,0,5,7,4,0,8,1,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,37,35,28,10,3,0,4,1,9
Brian T Ortelere,,,,,,,,,0,23,31,33,27,21,4,6,12,8,3,7,0,2,2,5,3,4,3,3,1,1,3,0,2,3,2,1,1,0,0,1,1,0,0,35,37,17,20,4,2,3,1,9
Tracy B Roman,,,,,,,,,,0,18,19,16,19,13,11,11,8,11,10,10,12,6,4,9,12,1,9,6,3,4,2,6,3,4,3,4,2,2,1,1,3,2,27,25,6,24,17,11,6,4,9
Ken Powell,,,,,,,,,,,0,29,22,17,4,4,8,4,7,3,6,0,4,2,0,2,5,0,2,5,1,2,2,4,3,2,1,2,1,1,1,0,0,28,31,16,20,4,2,5,3,9
Leon A King Ii,,,,,,,,,,,,0,23,17,2,1,9,4,4,7,1,0,2,3,2,5,2,2,2,2,2,1,2,2,4,3,0,2,0,1,2,0,0,30,32,16,20,3,2,3,2,9
Lucretia Clemons,,,,,,,,,,,,,0,16,7,4,6,4,7,3,7,4,3,3,4,1,3,3,3,1,3,0,2,2,1,1,1,0,1,0,0,1,2,30,28,12,16,6,4,3,2,9
Leon Goodman,,,,,,,,,,,,,,0,8,4,9,3,3,6,4,5,6,3,3,2,3,5,2,4,3,2,2,1,2,2,3,1,3,2,2,0,0,26,21,7,16,8,4,6,1,9
Jennifer Schultz,,,,,,,,,,,,,,,1,10,5,2,11,5,10,12,6,3,6,6,3,9,3,5,7,3,3,1,3,2,4,2,2,2,0,1,2,12,15,11,4,15,10,2,2,9
Jodi Lobel,,,,,,,,,,,,,,,,4,5,6,8,6,9,9,3,5,5,4,3,6,3,1,2,2,3,0,2,0,4,1,3,2,0,4,2,12,12,8,7,10,8,6,1,9
James F Berardinelli,,,,,,,,,,,,,,,,,0,3,4,10,4,2,6,4,5,5,3,2,3,3,2,2,3,3,5,2,3,0,2,2,2,0,0,14,11,12,7,7,4,6,2,9
Chris Mccabe,,,,,,,,,,,,,,,,,,1,2,3,1,3,0,6,3,1,3,2,4,0,1,3,2,2,1,0,3,0,2,2,0,1,0,15,8,6,6,3,2,2,1,9
Marissa Brumbach,,,,,,,,,,,,,,,,,,,0,1,12,7,7,2,8,5,3,6,2,2,3,4,3,1,3,2,2,2,1,0,1,1,1,10,10,7,5,12,6,2,3,9
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,0,2,5,3,3,5,6,1,2,2,2,2,1,1,0,3,2,1,0,2,3,1,2,1,7,9,9,8,4,7,3,3,9
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,7,8,2,9,5,3,3,3,2,1,3,2,2,3,1,1,1,0,0,2,3,2,11,12,10,4,11,6,2,3,9
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,0,6,1,6,7,1,8,5,1,5,3,5,0,2,3,3,1,1,2,0,3,3,6,6,5,4,12,12,2,2,9
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,2,5,4,1,3,2,2,4,2,1,2,2,2,0,1,1,2,1,1,0,8,8,8,0,9,5,2,3,9
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,0,2,0,1,1,0,1,1,0,1,0,2,2,0,0,0,9,9,5,4,2,2,1,1,9
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,5,2,0,1,3,3,0,3,2,0,1,0,1,2,3,2,9,9,7,4,5,5,0,2,9
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,2,0,2,2,1,3,3,0,3,0,0,1,1,1,7,7,6,2,7,6,1,1,9
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,0,2,1,3,3,1,2,0,1,1,0,0,0,8,3,4,1,1,1,1,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,4,3,5,1,1,1,2,2,0,1,0,2,1,7,8,4,4,9,6,2,0,9
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,3,2,3,1,2,0,1,2,0,1,0,6,2,1,3,5,5,2,2,9
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,2,3,1,2,1,1,1,0,0,3,3,3,2,4,2,2,3,9
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,2,0,0,2,0,0,1,3,5,4,2,6,4,0,3,9
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,2,0,1,0,1,0,4,4,4,1,3,4,0,1,9
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,2,1,0,1,0,1,0,4,6,3,2,4,4,2,0,9
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,3,2,2,1,2,0,2,1,9
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,1,1,1,0,3,3,4,3,4,4,2,1,9
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,0,1,2,1,3,5,3,3,1,1,9
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,4,1,1,2,3,2,2,0,9
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,2,0,1,4,2,0,2,9
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,0,2,2,1,2,0,9
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,1,0,1,2,0,2,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,3,2,2,0,0,1,9
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,2,1,3,1,1,9
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2,3,0,1,9
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,32,17,9,5,4,1,9
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,20,9,4,3,2,9
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,3,2,1,9
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,7,6,3,9
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,5,5,9
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,9
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,98,83,70,63,61,55,55,54,48,46,45,40,39,34,33,33,27,23,22,21,21,18,17,17,16,15,14,14,10,9,9,9,9,9,9,7,7,5,5,4,4,4,3,75,69,51,40,36,24,13,7,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Abbe Fletman,Brian T Ortelere,Rainy Papademetriou,Stella Tsai,Kai Scott,Chris Mallios,Ken Powell,Anthony Kyriakakis,Betsy Wahl,Mia Roberts Perez,Leon Goodman,Jennifer Schultz,Lucretia Clemons,Jodi Lobel,Tracy B Roman,Scott Diclaudio,Stephanie M Sawyer,Lynne M Summers,Chris Mccabe,Vincent N Melchiorre,James F Berardinelli,Marissa Brumbach,Leon A King Ii,Deborah Watson Stokes,Frances Fattah,Vince Giusini,Thomas Martin,Rania Major,Daine Grey Jr,Lyris Younge,Vincent Furlong,Jon Marshall,Joshua Hill,Michael Fanning,Shanese Johnson,Wayne M D Bennett,Tangie M Boston,William J Ciancaglini,Edward William Louden Jr,Starr Marshall Cash,Sandjai Weaver,Sherman Toppin,Franklin A Bennett Iii,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Sharon Williams Losier,Christine Hope,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,10
Abbe Fletman,0,63,73,60,69,65,56,56,52,48,44,29,40,28,16,12,21,15,22,20,11,11,12,11,5,9,14,4,8,5,5,8,9,9,3,4,2,1,2,2,3,1,0,79,67,51,20,16,10,20,2,10
Brian T Ortelere,,8,67,56,54,53,57,56,40,47,39,23,44,17,20,16,13,11,21,16,18,11,22,6,8,11,15,9,8,9,8,4,1,5,2,4,4,5,3,2,2,2,1,72,52,37,21,15,13,15,1,10
Rainy Papademetriou,,,2,61,62,54,56,60,44,50,36,24,41,22,10,6,14,12,15,17,11,12,19,4,4,7,14,4,9,7,6,3,4,5,3,4,0,5,2,0,1,2,0,75,58,36,16,12,12,7,2,10
Stella Tsai,,,,0,52,53,48,57,53,55,28,34,42,20,16,13,20,14,13,10,12,20,20,14,10,3,4,10,4,5,1,2,5,5,7,1,4,2,0,3,2,0,0,64,54,39,21,16,10,5,2,10
Kai Scott,,,,,0,60,54,49,37,43,32,13,42,19,8,4,11,3,15,21,6,6,19,3,4,3,9,4,4,7,4,2,2,4,2,1,1,0,2,2,3,1,0,72,63,37,11,8,8,0,2,10
Chris Mallios,,,,,,0,46,44,37,44,23,16,33,15,9,7,12,7,15,10,10,3,15,3,5,6,7,3,5,3,5,0,6,6,2,1,2,3,2,1,1,1,0,66,55,42,12,8,9,5,1,10
Ken Powell,,,,,,,3,44,39,41,39,15,31,17,10,11,7,7,11,12,9,5,19,0,4,5,8,3,7,5,4,7,5,5,2,5,1,2,2,1,1,1,1,57,55,29,14,8,10,8,2,10
Anthony Kyriakakis,,,,,,,,0,42,40,31,20,35,16,10,8,13,9,10,9,11,9,20,5,3,4,8,5,5,7,5,4,2,5,1,2,1,2,0,1,1,3,0,59,42,30,12,9,11,8,2,10
Betsy Wahl,,,,,,,,,1,46,26,27,37,23,17,11,19,18,11,9,6,19,12,18,12,5,5,10,3,3,3,4,3,3,6,2,5,4,1,3,1,1,0,48,41,28,21,17,10,13,3,10
Mia Roberts Perez,,,,,,,,,,0,27,23,38,14,17,11,21,11,8,8,9,13,15,11,9,5,4,5,6,2,2,2,5,4,8,2,4,4,1,3,2,0,0,50,43,26,23,17,9,6,2,10
Leon Goodman,,,,,,,,,,,1,15,25,14,10,9,7,9,7,6,5,7,7,4,2,5,4,3,7,4,4,8,5,1,1,2,0,0,4,3,2,1,0,35,32,13,16,10,7,10,1,10
Jennifer Schultz,,,,,,,,,,,,0,11,29,20,16,23,22,8,4,11,23,8,17,8,9,5,10,6,7,3,8,7,1,4,5,4,4,3,3,5,3,0,23,24,27,24,21,8,15,4,10
Lucretia Clemons,,,,,,,,,,,,,0,10,9,5,11,7,10,13,1,9,12,9,4,2,9,7,0,4,3,1,1,1,5,0,5,0,2,3,2,1,0,48,34,16,15,9,6,1,1,10
Jodi Lobel,,,,,,,,,,,,,,0,14,10,16,21,6,9,5,16,8,15,7,7,4,9,5,6,8,4,7,1,4,2,3,2,3,2,3,3,0,25,27,20,15,12,8,10,2,10
Tracy B Roman,,,,,,,,,,,,,,,0,15,15,14,3,4,11,11,8,14,12,6,4,5,6,7,4,8,3,2,5,5,5,3,3,2,5,1,1,21,16,12,18,16,10,12,3,10
Scott Diclaudio,,,,,,,,,,,,,,,,1,10,9,4,8,14,8,5,6,7,8,6,3,4,6,4,9,4,5,0,5,3,3,5,0,1,2,1,15,13,16,12,11,12,11,0,10
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,17,4,6,9,16,2,19,6,4,3,9,7,3,3,5,3,6,6,1,6,2,2,5,4,2,0,15,16,16,17,21,8,7,4,10
Lynne M Summers,,,,,,,,,,,,,,,,,,0,2,2,5,17,3,16,9,5,5,8,5,4,5,3,6,2,3,2,3,5,2,4,1,2,0,13,11,15,15,16,9,10,3,10
Chris Mccabe,,,,,,,,,,,,,,,,,,,0,10,3,5,2,5,4,4,8,3,3,3,3,2,4,1,1,1,4,3,2,3,1,0,1,23,18,14,5,4,3,3,2,10
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,0,3,1,4,1,2,7,11,0,3,2,4,3,0,3,0,1,0,1,2,1,2,1,0,22,16,10,5,6,4,2,0,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,1,6,5,2,5,6,3,2,7,2,4,5,1,4,2,5,1,2,3,0,1,1,0,15,9,14,10,12,6,7,0,10
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,0,5,13,7,2,3,11,3,6,1,5,5,3,5,3,4,2,0,3,2,0,0,15,14,15,13,14,5,6,2,10
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,3,6,1,4,2,0,0,1,1,2,2,1,0,1,0,2,0,21,20,16,1,2,8,1,0,10
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,10,2,0,10,2,3,2,4,2,2,6,0,7,2,1,5,3,0,0,11,7,9,16,17,6,3,4,10
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,5,3,5,3,2,3,2,4,0,4,1,2,2,0,1,0,9,12,8,11,9,6,2,3,10
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,3,0,8,1,2,1,0,4,0,3,0,0,1,2,0,7,4,7,7,7,8,6,0,10
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,6,1,2,3,0,4,0,2,2,0,0,3,0,17,8,10,3,4,4,4,0,10
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,1,0,0,2,1,5,2,0,2,0,0,1,10,6,7,8,8,4,1,1,10
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,5,3,1,2,3,0,2,4,0,0,2,0,7,8,6,8,8,3,2,1,10
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,1,1,3,3,1,3,1,2,2,1,9,11,10,4,2,3,5,2,10
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,1,1,2,3,0,0,3,0,9,7,3,8,5,7,2,0,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,1,4,1,1,3,0,2,0,1,6,6,4,7,9,4,6,1,10
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,2,1,1,1,0,5,8,5,3,4,5,6,1,10
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,7,7,6,2,5,3,3,0,10
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,2,0,0,4,3,1,9,5,3,1,2,10
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,1,2,1,3,4,5,3,3,3,6,0,10
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,3,4,3,4,4,2,2,1,10
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,4,1,4,4,3,4,2,1,10
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,4,4,3,5,3,2,0,0,10
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,3,3,3,4,1,0,1,10
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,2,2,4,4,1,1,0,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,2,2,0,3,1,1,10
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,10
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,49,15,14,12,3,1,10
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,13,9,6,7,0,10
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7,8,13,4,10
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,8,8,1,10
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,2,10
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,10
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,122,118,103,94,85,82,81,78,76,76,58,56,56,48,48,43,38,33,32,32,31,31,30,29,26,26,25,17,16,16,16,15,14,12,12,11,9,8,7,7,6,6,1,122,92,80,51,40,34,34,9,10
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,11
,Abbe Fletman,Stella Tsai,Brian T Ortelere,Kai Scott,Rainy Papademetriou,Chris Mallios,Mia Roberts Perez,Betsy Wahl,Ken Powell,Jodi Lobel,Anthony Kyriakakis,Leon Goodman,Lucretia Clemons,Jennifer Schultz,Stephanie M Sawyer,Tracy B Roman,Lynne M Summers,Scott Diclaudio,Vincent N Melchiorre,James F Berardinelli,Daine Grey Jr,Deborah Watson Stokes,Leon A King Ii,Marissa Brumbach,Chris Mccabe,Frances Fattah,Rania Major,Vincent Furlong,Jon Marshall,Joshua Hill,Lyris Younge,Edward William Louden Jr,Michael Fanning,Thomas Martin,Vince Giusini,Sandjai Weaver,Shanese Johnson,Wayne M D Bennett,William J Ciancaglini,Franklin A Bennett Iii,Sherman Toppin,Tangie M Boston,Starr Marshall Cash,Matthew Perks,Joffie C Pittman,Christine Hope,Daniel R Sulman,Christian Dicicco,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,11
Abbe Fletman,0,35,23,34,30,31,24,25,19,16,20,20,18,12,8,5,5,6,8,8,6,8,5,6,3,3,2,4,2,4,2,2,2,3,3,3,2,3,0,1,0,1,0,32,28,10,13,8,6,6,1,11
Stella Tsai,,0,23,26,26,24,25,19,16,9,21,16,20,10,8,4,3,2,6,3,3,4,6,9,2,1,4,0,1,2,3,1,2,3,1,2,1,3,0,0,0,1,0,26,25,8,11,4,7,0,1,11
Brian T Ortelere,,,1,17,20,15,20,15,17,2,16,13,16,8,3,3,4,4,3,4,4,2,5,2,6,2,2,3,1,2,1,1,2,2,0,1,0,0,2,1,1,0,0,22,19,8,5,7,4,4,1,11
Kai Scott,,,,0,25,29,21,17,19,13,19,18,18,6,5,0,1,3,7,5,2,5,5,6,1,2,2,1,1,1,3,1,2,2,3,0,0,3,0,1,0,0,0,28,27,4,11,5,3,2,1,11
Rainy Papademetriou,,,,,0,24,19,17,17,7,19,16,18,6,3,0,1,1,6,5,4,2,6,6,0,0,2,3,1,1,3,1,2,2,0,0,0,3,0,1,0,0,0,26,21,3,10,3,2,3,1,11
Chris Mallios,,,,,,1,18,19,15,9,17,16,15,4,5,0,1,1,6,5,1,5,2,4,1,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,25,24,2,11,2,2,0,0,11
Mia Roberts Perez,,,,,,,0,19,19,9,16,18,17,5,8,6,5,3,2,4,4,4,3,5,2,2,3,1,0,4,1,0,3,0,1,1,1,1,0,1,2,0,0,22,20,9,6,6,5,2,0,11
Betsy Wahl,,,,,,,,0,17,10,17,17,15,6,7,7,5,4,4,4,3,6,2,2,2,1,3,0,0,3,1,0,1,0,0,2,2,0,0,1,1,1,0,18,18,8,4,5,4,2,0,11
Ken Powell,,,,,,,,,1,5,13,19,14,4,3,3,2,7,2,5,2,1,2,0,1,1,1,3,2,2,2,3,1,0,1,0,0,0,1,2,1,0,0,20,19,4,1,5,3,3,2,11
Jodi Lobel,,,,,,,,,,2,5,6,7,11,6,5,7,5,7,5,4,9,3,7,3,1,3,0,1,3,2,0,2,0,1,2,2,1,1,0,0,2,1,11,11,8,11,5,3,3,1,11
Anthony Kyriakakis,,,,,,,,,,,0,15,15,7,6,4,4,2,4,0,3,2,5,3,1,1,3,1,0,2,2,0,0,2,0,0,1,2,0,0,1,0,0,20,17,3,8,3,3,1,0,11
Leon Goodman,,,,,,,,,,,,0,15,4,4,4,2,4,2,2,1,3,1,1,1,1,1,2,2,2,2,2,0,0,0,1,2,0,0,1,1,0,0,20,17,3,5,1,3,4,1,11
Lucretia Clemons,,,,,,,,,,,,,0,4,3,2,1,0,3,2,0,3,2,7,2,2,4,0,0,0,3,0,2,1,0,1,0,1,1,0,0,2,1,20,20,4,5,1,3,0,1,11
Jennifer Schultz,,,,,,,,,,,,,,0,8,6,9,5,3,3,5,4,5,4,3,3,4,4,3,1,2,1,0,2,0,2,2,1,1,0,1,1,0,8,7,7,8,4,3,4,2,11
