col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,1,0,1,2,1,0,1,0,1,0,0,0,1,1,4,0,3,0,1,1,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,1,3,0,0,1,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,2,3,2,1,1,1,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,1,3,1,2,0,1,1,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2,2,0,1,0,0,0,2,1,3,0,1,1,0,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,1,0,2,2,3,1,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,1,0,1,2,2,1,1,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,1,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,1,1,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,2,0,1,1,0,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2,0,2,0,1,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,1,0,1,0,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,1,0,0,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,4,2,0,0,0,3
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,3,1,0,0,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,1,1,1,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,14,13,13,13,11,9,9,8,8,8,8,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,1,1,0,13,13,13,9,7,2,1,1,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Scott Diclaudio,Tracy B Roman,Jennifer Schultz,Kai Scott,Daine Grey Jr,Abbe Fletman,Ken Powell,Mia Roberts Perez,Stella Tsai,Chris Mallios,Anthony Kyriakakis,Betsy Wahl,Stephanie M Sawyer,Chris Mccabe,Lucretia Clemons,Rainy Papademetriou,Deborah Watson Stokes,James F Berardinelli,Leon Goodman,Vincent Furlong,Jodi Lobel,Lyris Younge,Marissa Brumbach,Michael Fanning,Brian T Ortelere,Lynne M Summers,Vince Giusini,Jon Marshall,Edward William Louden Jr,Leon A King Ii,Rania Major,Thomas Martin,William J Ciancaglini,Sherman Toppin,Vincent N Melchiorre,Franklin A Bennett Iii,Joshua Hill,Tangie M Boston,Wayne M D Bennett,Starr Marshall Cash,Frances Fattah,Sandjai Weaver,Shanese Johnson,4
Christine Hope,1,12,16,7,9,3,7,2,11,16,19,13,18,8,9,15,11,4,12,12,11,7,10,10,12,6,6,8,6,9,11,5,6,9,6,5,4,4,4,2,4,2,4,3,2,3,2,3,3,1,1,4
Christian Dicicco,,5,11,1,4,2,5,0,13,10,11,2,9,2,5,9,7,3,7,6,6,5,6,5,6,7,6,7,6,4,6,5,5,4,4,3,3,2,5,3,4,1,2,0,2,2,3,2,1,3,2,4
Sharon Williams Losier,,,2,5,3,2,4,1,13,17,14,5,12,7,8,11,11,1,3,7,8,4,8,2,9,4,8,4,5,7,9,4,5,7,6,3,3,1,7,3,2,4,3,3,1,5,1,2,1,2,3,4
Joffie C Pittman,,,,0,13,11,1,0,7,10,4,13,7,13,10,6,5,12,6,4,7,6,4,5,1,2,3,1,4,4,2,2,2,0,0,2,2,4,1,2,1,1,1,3,1,1,2,0,0,1,0,4
Matthew Perks,,,,,0,10,2,2,6,10,7,12,6,11,9,4,6,9,8,4,5,6,9,6,6,2,5,5,6,3,3,2,3,2,3,5,3,5,2,4,2,1,1,3,3,1,3,1,2,2,1,4
Daniel R Sulman,,,,,,0,3,1,5,4,5,14,4,14,5,7,5,12,5,5,5,5,6,7,3,4,5,0,3,2,2,3,2,1,2,2,2,6,2,4,3,1,2,2,3,0,2,0,0,0,0,4
Gary S Silver,,,,,,,0,0,7,6,5,4,6,5,3,6,3,3,3,1,1,4,2,4,2,6,4,5,2,1,1,3,3,2,5,4,2,2,1,3,3,1,3,1,2,0,2,1,1,0,1,4
Franklin A Bennett Iii,,,,,,,,0,2,1,1,2,0,1,0,0,1,0,1,0,1,1,2,0,2,2,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,2,1,1,0,0,0,0,0,0,4
Scott Diclaudio,,,,,,,,,0,15,7,6,8,7,10,8,3,6,6,4,4,4,5,5,4,9,9,7,5,8,4,5,6,4,6,6,7,4,3,3,5,2,5,3,3,2,3,1,0,1,0,4
Tracy B Roman,,,,,,,,,,0,13,3,13,7,10,11,7,2,3,8,7,5,6,6,5,5,9,5,4,6,7,5,5,8,6,6,5,4,5,3,3,2,3,4,4,4,4,1,2,2,3,4
Jennifer Schultz,,,,,,,,,,,0,10,13,6,8,14,13,2,6,12,10,6,11,7,12,6,7,7,6,5,9,5,5,10,5,5,2,4,5,2,2,3,3,3,3,5,1,3,1,1,2,4
Kai Scott,,,,,,,,,,,,0,7,17,8,9,9,15,8,7,9,8,9,8,6,5,4,4,4,8,3,5,4,2,3,2,1,4,2,3,3,2,5,2,2,0,2,2,0,0,0,4
Daine Grey Jr,,,,,,,,,,,,,0,11,9,11,13,5,6,8,12,9,5,8,7,6,3,6,3,4,6,4,7,5,4,3,4,1,3,3,2,2,3,1,3,1,1,3,3,2,3,4
Abbe Fletman,,,,,,,,,,,,,,0,7,7,7,13,4,6,8,6,7,7,3,4,5,2,5,5,2,3,5,0,3,1,1,4,4,5,3,1,3,2,3,1,2,0,1,1,1,4
Ken Powell,,,,,,,,,,,,,,,0,5,6,6,7,1,6,7,5,3,4,5,4,5,3,6,2,6,3,2,4,8,6,3,1,4,3,4,2,2,2,2,0,1,2,1,0,4
Mia Roberts Perez,,,,,,,,,,,,,,,,0,13,5,7,11,10,6,9,6,8,6,6,4,5,4,8,3,3,6,3,2,1,4,2,3,4,0,4,1,3,2,3,2,1,1,2,4
Stella Tsai,,,,,,,,,,,,,,,,,0,5,7,9,9,8,9,4,7,6,4,3,4,1,5,1,4,3,3,1,0,2,4,3,3,2,1,1,2,2,1,4,1,2,3,4
Chris Mallios,,,,,,,,,,,,,,,,,,0,3,4,4,5,3,6,1,3,1,1,3,3,0,4,2,0,3,1,2,3,0,3,1,0,2,1,0,0,1,1,0,0,0,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,0,4,7,5,6,3,4,4,4,4,3,1,3,1,4,1,3,3,2,6,0,3,5,2,2,2,2,0,1,1,1,1,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,0,9,5,7,6,5,2,1,2,5,3,8,2,3,5,3,1,1,4,3,1,3,0,1,1,2,2,1,1,1,1,2,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,6,7,4,7,1,1,2,5,2,7,4,4,5,1,0,1,2,4,1,3,1,3,2,2,3,0,1,2,2,1,4
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,1,4,3,2,4,0,3,2,3,3,3,3,0,4,2,3,4,2,3,3,1,2,1,3,1,0,1,2,1,1,4
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,0,2,9,1,5,3,9,4,8,4,2,4,2,2,0,5,4,3,2,1,2,3,2,2,1,2,1,1,0,4
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,4,3,2,4,1,2,4,2,3,3,4,1,1,1,2,0,2,1,4,0,3,0,1,0,0,4
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,6,6,4,7,2,1,6,3,2,1,1,3,2,1,2,3,1,1,3,0,3,2,1,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,3,0,2,7,1,2,3,2,1,0,1,2,2,2,0,2,0,2,1,0,0,1,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,5,1,2,2,2,4,3,2,2,3,4,3,1,3,1,3,1,3,0,0,1,1,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,2,2,2,2,4,2,2,0,1,1,3,1,2,0,1,1,1,1,1,1,1,4
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,7,4,1,2,1,2,0,2,5,1,1,0,0,2,0,2,1,1,1,1,0,4
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,2,3,3,1,2,1,1,1,3,0,1,1,1,1,0,0,0,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,6,1,2,0,3,4,0,0,0,0,2,0,2,1,2,2,1,1,4
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,1,1,3,0,1,2,1,3,1,2,1,0,1,0,0,4
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,2,2,2,1,1,0,1,1,0,0,1,0,0,1,2,4
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,1,1,0,1,2,2,1,2,1,1,1,0,1,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,2,4,2,1,3,3,1,1,1,0,1,1,2,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,0,2,1,3,1,2,2,1,2,1,1,0,0,4
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,1,1,1,2,1,0,0,1,1,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,1,2,3,1,0,1,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,0,3,1,1,0,2,1,4
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,0,2,0,1,0,1,1,1,4
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,2,0,1,0,0,1,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,0,1,0,0,0,4
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,4
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,4
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,4
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,41,34,29,24,24,19,12,5,30,29,28,28,27,26,22,22,21,20,18,18,18,17,17,17,15,15,14,14,13,13,13,13,11,11,11,10,9,9,8,8,8,7,7,6,6,5,5,4,3,3,3,4
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Jennifer Schultz,Scott Diclaudio,Tracy B Roman,Abbe Fletman,Mia Roberts Perez,Kai Scott,James F Berardinelli,Stella Tsai,Ken Powell,Rainy Papademetriou,Chris Mallios,Daine Grey Jr,Lyris Younge,Michael Fanning,Stephanie M Sawyer,Betsy Wahl,Vincent N Melchiorre,Lynne M Summers,Marissa Brumbach,Anthony Kyriakakis,Brian T Ortelere,Jodi Lobel,Leon Goodman,Vince Giusini,Vincent Furlong,William J Ciancaglini,Leon A King Ii,Rania Major,Deborah Watson Stokes,Jon Marshall,Joshua Hill,Shanese Johnson,Thomas Martin,Chris Mccabe,Lucretia Clemons,Sandjai Weaver,Frances Fattah,Wayne M D Bennett,Edward William Louden Jr,Sherman Toppin,Franklin A Bennett Iii,Starr Marshall Cash,Tangie M Boston,5
Christine Hope,0,16,25,14,5,7,3,1,17,16,18,15,18,16,8,14,13,10,8,13,16,13,16,12,10,11,11,8,6,10,4,8,4,5,6,9,6,5,6,6,6,4,7,7,4,4,1,3,2,2,0,5
Christian Dicicco,,3,8,4,3,8,3,4,13,13,12,7,6,5,8,7,6,7,4,5,7,5,6,4,8,6,4,5,4,4,5,7,4,8,6,5,2,5,4,3,3,5,3,3,4,5,3,3,3,1,2,5
Sharon Williams Losier,,,0,14,4,1,2,1,11,15,17,11,14,10,7,13,10,9,5,11,15,8,12,11,6,10,12,2,4,9,4,3,0,3,2,7,6,4,3,5,3,1,6,6,4,1,1,2,1,1,0,5
Joffie C Pittman,,,,0,6,2,7,0,12,11,14,15,13,14,8,11,8,11,10,10,10,5,10,12,4,4,7,4,6,8,6,2,1,2,6,4,5,3,3,3,4,3,5,5,2,2,2,2,1,1,2,5
Matthew Perks,,,,,0,3,5,2,7,7,5,6,4,4,9,4,4,4,5,2,2,4,2,2,2,0,1,4,6,3,7,5,2,5,2,1,3,4,1,0,4,3,2,1,1,2,2,1,0,1,0,5
Gary S Silver,,,,,,1,2,1,5,6,5,3,2,1,6,2,2,2,2,1,2,4,2,1,5,3,3,5,2,1,4,6,4,5,0,2,2,2,3,3,3,2,0,1,1,3,2,0,2,0,1,5
Daniel R Sulman,,,,,,,0,1,5,3,4,6,5,6,6,6,4,7,7,2,2,1,2,3,3,3,2,6,3,3,5,0,2,2,5,2,2,1,1,2,1,2,1,1,2,1,0,2,0,0,1,5
Franklin A Bennett Iii,,,,,,,,0,2,2,1,1,2,2,2,0,1,1,2,2,1,0,2,0,3,1,1,1,1,0,2,2,1,4,1,1,0,3,0,1,1,0,0,0,1,1,1,0,0,0,0,5
Jennifer Schultz,,,,,,,,,0,8,15,10,9,10,11,10,5,7,4,7,6,2,5,11,3,9,9,4,6,9,8,6,6,4,4,7,3,7,2,6,7,6,4,6,2,5,4,2,2,2,1,5
Scott Diclaudio,,,,,,,,,,1,18,11,7,6,10,6,12,9,6,11,12,10,7,3,10,4,3,5,6,2,8,7,2,8,3,2,1,4,3,1,5,2,2,2,3,3,3,2,2,1,2,5
Tracy B Roman,,,,,,,,,,,0,11,11,9,7,8,10,7,7,14,12,7,7,7,8,8,8,2,3,5,6,5,3,4,3,7,0,6,2,6,4,2,5,5,2,3,4,4,2,2,2,5
Abbe Fletman,,,,,,,,,,,,0,15,14,8,12,10,9,12,10,12,7,11,5,8,2,5,5,7,3,5,6,2,2,7,2,6,2,3,0,4,2,3,2,3,2,2,1,0,1,0,5
Mia Roberts Perez,,,,,,,,,,,,,0,16,5,13,7,9,12,10,10,7,15,10,9,6,9,3,4,6,1,6,1,3,5,8,4,1,2,4,0,0,6,4,3,1,0,0,0,1,0,5
Kai Scott,,,,,,,,,,,,,,0,5,10,7,11,13,10,10,5,11,11,6,6,5,8,7,6,2,1,2,1,7,4,4,1,1,3,3,4,4,2,3,3,0,1,1,1,0,5
James F Berardinelli,,,,,,,,,,,,,,,0,4,7,7,6,5,6,5,4,5,7,3,3,6,8,3,8,8,5,8,3,1,3,6,3,2,4,3,0,3,4,3,2,3,1,2,2,5
Stella Tsai,,,,,,,,,,,,,,,,0,4,11,7,2,7,5,8,9,4,7,11,2,4,6,3,2,1,2,8,4,7,0,4,3,2,2,5,4,4,1,0,2,0,1,1,5
Ken Powell,,,,,,,,,,,,,,,,,0,8,8,11,11,9,8,1,10,3,1,6,3,1,5,2,4,3,6,2,1,4,2,1,4,2,0,1,2,4,2,3,1,1,0,5
Rainy Papademetriou,,,,,,,,,,,,,,,,,,1,6,8,5,2,6,8,4,4,5,7,7,4,5,2,3,4,8,4,3,3,2,1,3,0,4,2,4,3,2,2,1,0,1,5
Chris Mallios,,,,,,,,,,,,,,,,,,,0,9,6,8,7,5,8,1,2,6,5,3,4,1,3,3,6,1,2,1,3,3,0,2,1,1,1,1,1,2,0,1,0,5
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,0,9,7,8,4,7,3,2,4,4,3,3,2,3,1,3,3,0,4,1,3,3,0,1,4,2,1,4,3,0,1,0,5
Lyris Younge,,,,,,,,,,,,,,,,,,,,,0,8,9,4,8,4,5,2,3,3,1,3,1,1,1,2,3,2,2,2,3,2,2,3,2,2,2,2,1,1,0,5
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,2,9,1,10,2,3,2,3,1,2,4,3,5,2,0,2,1,3,1,1,1,1,1,1,1,1,1,0,1,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,0,6,8,5,7,4,5,4,2,3,1,4,3,4,6,2,2,2,1,0,4,2,2,2,0,0,0,1,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,10,3,4,10,2,1,0,2,2,7,5,0,2,5,1,4,6,5,1,2,0,0,2,0,1,5
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,2,1,3,6,2,8,3,1,1,3,2,2,1,1,0,1,2,1,2,2,1,0,1,5
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,1,8,2,1,2,3,0,6,3,2,1,5,2,2,4,3,0,2,1,1,2,1,0,5
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,7,2,2,1,4,0,6,5,1,1,4,1,1,5,3,2,1,1,0,1,1,0,5
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,5,2,4,3,4,1,4,1,3,2,3,3,0,1,3,3,0,1,1,1,0,5
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,3,4,3,3,0,5,1,2,1,0,3,3,0,0,0,1,1,0,1,0,5
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,6,4,0,1,3,2,4,5,5,1,2,0,0,2,0,0,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,6,2,0,3,6,2,1,4,2,0,0,1,1,2,2,0,1,1,5
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,2,1,3,4,1,3,1,0,2,2,2,2,2,1,1,1,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,3,1,2,2,1,0,0,1,2,1,2,0,2,0,5
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,5,1,1,2,0,1,0,2,2,1,1,1,1,1,5
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,4,1,2,1,1,2,3,2,1,3,0,0,1,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4,1,0,4,5,1,3,1,0,1,0,0,5
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,0,2,2,1,1,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,0,0,1,0,1,3,2,0,1,0,5
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,2,0,1,1,2,1,0,1,5
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,0,1,1,2,1,1,1,5
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,2,4,2,2,1,1,0,5
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,1,2,0,1,5
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,1,0,0,5
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,0,0,0,5
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,1,5
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,1,1,5
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,5
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,45,33,31,26,16,14,13,5,30,30,28,27,26,25,23,23,22,22,20,20,20,19,19,18,18,17,15,14,14,13,13,13,13,13,12,11,10,10,9,9,9,8,8,8,7,7,6,6,3,3,2,5
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Jennifer Schultz,Kai Scott,Tracy B Roman,Abbe Fletman,Mia Roberts Perez,Rainy Papademetriou,Ken Powell,Stephanie M Sawyer,Betsy Wahl,Lynne M Summers,Scott Diclaudio,Stella Tsai,Chris Mallios,Lucretia Clemons,Michael Fanning,Vincent Furlong,Vincent N Melchiorre,Brian T Ortelere,Marissa Brumbach,Deborah Watson Stokes,Jodi Lobel,Joshua Hill,Leon A King Ii,Lyris Younge,Daine Grey Jr,Rania Major,Anthony Kyriakakis,Chris Mccabe,James F Berardinelli,Leon Goodman,Vince Giusini,Edward William Louden Jr,Frances Fattah,Franklin A Bennett Iii,Jon Marshall,Thomas Martin,Wayne M D Bennett,Sandjai Weaver,William J Ciancaglini,Shanese Johnson,Starr Marshall Cash,Sherman Toppin,Tangie M Boston,6
Christine Hope,0,16,8,7,3,3,1,2,12,12,13,7,11,6,8,12,5,13,8,9,5,11,7,6,8,2,6,6,4,3,5,7,6,5,2,2,2,4,2,3,3,1,1,2,0,2,0,2,2,1,1,6
Sharon Williams Losier,,0,10,5,4,2,2,0,11,11,15,6,10,6,13,9,5,12,9,8,5,11,4,2,5,3,5,4,5,5,5,8,5,6,2,3,1,5,1,5,3,3,2,3,2,3,1,2,2,1,2,6
Joffie C Pittman,,,1,1,7,5,1,0,9,13,10,9,11,5,6,6,6,4,6,7,8,2,3,4,6,3,3,3,2,1,3,4,2,3,2,1,2,1,1,1,0,0,3,0,1,1,1,1,1,0,1,6
Christian Dicicco,,,,0,7,1,3,1,9,4,7,1,3,4,4,3,6,7,7,4,2,3,4,4,3,2,4,3,3,3,2,2,2,5,1,3,3,2,4,2,3,2,2,5,1,2,2,0,2,1,0,6
Matthew Perks,,,,,0,6,2,0,9,7,4,8,5,2,3,2,4,3,3,5,8,3,4,2,4,5,3,3,3,3,2,1,1,2,1,4,4,2,3,1,1,1,1,3,4,3,3,0,1,0,0,6
Daniel R Sulman,,,,,,0,0,1,5,7,1,6,4,2,2,4,4,1,0,3,6,2,2,1,4,3,1,3,1,2,4,1,1,0,3,3,2,2,3,2,1,0,0,1,2,0,1,1,1,0,0,6
Gary S Silver,,,,,,,0,1,4,0,2,2,0,4,4,0,0,0,4,0,1,1,2,3,0,4,1,1,1,1,1,1,2,0,1,1,3,2,2,2,0,2,3,1,1,1,2,1,0,0,0,6
