col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Frances Fattah,,,,,,,,,,,1,6,1,4,6,3,3,4,3,5,7,3,5,2,5,2,2,3,2,1,0,3,2,2,2,2,3,2,1,1,1,1,1,1,9
Shanese Johnson,,,,,,,,,,,,0,3,4,6,5,8,6,2,4,6,2,1,3,3,4,4,0,4,4,1,2,2,4,2,2,3,4,1,0,2,3,1,2,9
Jon Marshall,,,,,,,,,,,,,1,2,5,3,3,5,1,0,1,3,1,3,2,2,1,1,2,2,2,0,0,1,0,2,0,0,0,1,1,0,0,0,9
Rainy Papademetriou,,,,,,,,,,,,,,0,9,4,1,3,7,3,2,4,3,5,3,2,2,1,5,1,3,2,2,2,1,2,1,1,0,0,2,0,1,2,9
Thomas Martin,,,,,,,,,,,,,,,0,3,3,6,5,3,3,4,4,3,3,3,2,1,4,1,2,3,0,2,1,3,2,1,0,1,2,0,0,1,9
Daine Grey Jr,,,,,,,,,,,,,,,,0,3,1,3,3,3,4,3,0,4,5,1,1,2,4,1,2,4,2,1,2,0,3,2,1,1,2,1,0,9
Jennifer Schultz,,,,,,,,,,,,,,,,,0,5,1,2,4,2,1,2,3,1,2,2,1,3,1,0,2,3,2,3,1,1,0,1,0,2,0,1,9
Michael Fanning,,,,,,,,,,,,,,,,,,1,1,1,4,3,2,3,3,3,3,1,2,2,1,2,0,1,2,3,1,0,0,1,1,0,0,1,9
Brian T Ortelere,,,,,,,,,,,,,,,,,,,1,3,1,3,2,3,1,1,3,0,2,1,0,1,2,0,1,1,1,0,1,1,1,0,1,1,9
Leon A King Ii,,,,,,,,,,,,,,,,,,,,0,5,1,3,1,5,2,1,0,2,1,1,4,0,1,0,0,1,3,2,1,1,1,1,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,0,1,1,1,4,1,2,0,2,2,1,2,1,2,1,0,3,3,1,0,0,2,0,0,9
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,2,2,0,1,1,1,1,1,0,2,3,1,0,0,0,0,0,0,1,9
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,2,0,1,1,1,2,2,0,2,1,1,0,2,1,0,0,1,1,9
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,1,2,0,0,0,2,0,1,0,0,0,0,0,0,2,9
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,1,3,0,0,1,0,0,1,2,2,1,0,1,1,9
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,1,2,2,1,2,0,1,0,1,1,1,1,0,0,9
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,2,2,2,0,1,1,1,0,1,2,9
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,9
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,1,0,0,2,0,2,0,9
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,3,1,1,0,1,1,1,0,2,0,0,9
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,0,0,0,1,9
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,1,1,0,2,0,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,0,0,0,2,0,0,9
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,9
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,9
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,9
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,9
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,9
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,85,31,30,30,28,25,22,22,22,21,18,17,16,16,16,15,13,13,12,12,11,11,10,10,10,9,7,7,7,6,6,6,6,5,5,5,5,5,4,3,3,3,3,3,9
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Ronald R Donatucci,Ken Powell,Lynne M Summers,Deborah Watson Stokes,Scott Diclaudio,Tracy B Roman,Daine Grey Jr,Kai Scott,Edward William Louden Jr,Vincent Furlong,Abbe Fletman,Jennifer Schultz,Lyris Younge,Brian T Ortelere,Leon A King Ii,Leon Goodman,Rainy Papademetriou,Vincent N Melchiorre,Mia Roberts Perez,Michael Fanning,Stephanie M Sawyer,Thomas Martin,Frances Fattah,Jon Marshall,Lucretia Clemons,Shanese Johnson,Sherman Toppin,James F Berardinelli,Joshua Hill,Sandjai Weaver,Wayne M D Bennett,Anthony Kyriakakis,Chris Mallios,Chris Mccabe,Jodi Lobel,Marissa Brumbach,Stella Tsai,Tangie M Boston,Franklin A Bennett Iii,Vince Giusini,William J Ciancaglini,Betsy Wahl,Rania Major,Starr Marshall Cash,10
Ronald R Donatucci,9,14,15,10,11,13,8,10,8,7,8,7,7,4,5,6,2,5,4,3,5,6,5,5,4,4,4,2,3,3,3,3,3,2,1,2,3,3,2,1,2,1,1,1,10
Ken Powell,,0,9,5,6,8,8,6,6,4,6,5,7,3,3,5,5,6,3,2,6,4,4,2,2,3,3,0,3,2,3,2,2,1,2,2,2,2,2,2,1,1,0,1,10
Lynne M Summers,,,1,10,4,8,5,8,3,4,7,5,7,2,2,4,2,6,4,3,5,4,3,2,2,4,3,2,4,3,1,2,3,1,2,1,3,3,2,0,2,1,1,1,10
Deborah Watson Stokes,,,,2,4,3,4,3,3,5,2,3,2,2,2,3,2,3,1,3,2,3,2,1,2,3,2,1,3,2,0,0,0,2,2,0,1,3,2,0,1,0,1,1,10
Scott Diclaudio,,,,,1,5,4,4,5,4,4,0,3,2,3,2,1,3,0,1,2,2,0,2,3,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,10
Tracy B Roman,,,,,,0,2,7,4,1,6,3,6,1,3,3,0,4,3,3,5,2,2,2,0,1,2,0,1,1,2,3,3,1,0,1,3,2,1,1,2,1,0,0,10
Daine Grey Jr,,,,,,,1,5,3,6,6,5,3,5,2,1,6,4,2,2,3,3,2,0,3,3,3,3,1,2,2,0,0,2,1,2,0,2,0,1,0,1,1,0,10
Kai Scott,,,,,,,,0,2,1,6,3,5,1,4,1,2,4,4,4,4,1,2,1,2,3,2,0,1,3,2,2,2,2,1,3,2,2,0,0,1,1,1,0,10
Edward William Louden Jr,,,,,,,,,0,4,1,2,2,1,4,4,2,0,0,1,0,3,1,1,1,2,3,0,1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,10
Vincent Furlong,,,,,,,,,,0,3,5,1,4,1,2,3,1,1,0,0,4,3,1,3,3,1,3,2,2,1,0,0,1,2,0,0,0,1,0,0,0,0,1,10
Abbe Fletman,,,,,,,,,,,0,4,6,4,2,1,3,5,2,2,4,2,1,0,2,1,0,3,0,1,1,1,2,0,0,1,1,1,0,0,1,1,0,0,10
Jennifer Schultz,,,,,,,,,,,,0,2,4,1,4,2,0,2,1,1,3,3,1,1,2,1,2,1,3,1,0,0,1,1,0,2,2,2,0,2,0,1,1,10
Lyris Younge,,,,,,,,,,,,,0,1,2,3,2,6,3,2,4,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,1,1,1,0,0,10
Brian T Ortelere,,,,,,,,,,,,,,1,1,2,3,1,0,0,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,10
Leon A King Ii,,,,,,,,,,,,,,,0,2,2,0,0,1,0,2,1,1,2,1,2,0,0,1,2,1,0,0,1,1,0,0,0,2,1,0,0,0,10
Leon Goodman,,,,,,,,,,,,,,,,0,1,1,0,1,1,3,1,2,0,0,1,0,2,0,0,1,0,0,1,0,1,1,2,1,2,0,0,1,10
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,2,1,1,1,1,1,0,1,1,2,2,2,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,10
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,0,2,2,5,1,0,0,1,1,0,1,1,0,1,1,2,1,1,1,0,1,0,0,0,1,0,0,10
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,0,2,2,0,1,1,0,1,2,0,1,2,0,1,2,2,0,2,2,1,0,0,0,0,1,0,10
Michael Fanning,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,1,0,1,0,0,1,1,1,0,2,1,1,0,0,1,0,0,0,10
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,1,1,2,1,0,1,1,0,0,10
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,2,2,1,2,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,10
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,2,2,2,0,0,0,1,0,1,0,1,0,0,0,0,1,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,2,0,0,2,1,0,0,1,1,0,1,1,0,0,0,1,10
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,10
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,3,2,1,1,1,2,0,0,1,0,0,0,0,1,0,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,2,1,1,0,1,1,1,0,2,0,0,1,0,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,10
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,0,1,1,0,0,0,0,1,0,10
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,1,0,0,0,0,10
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,1,0,0,0,0,10
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,10
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,10
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,10
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,10
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,10
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,10
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,43,18,18,16,14,14,13,12,11,11,10,9,9,7,7,7,7,7,6,6,6,6,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,2,2,2,1,1,1,10
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Ronald R Donatucci,Ken Powell,Michael Fanning,Tracy B Roman,Lynne M Summers,Lyris Younge,Scott Diclaudio,Mia Roberts Perez,Leon Goodman,Jennifer Schultz,Abbe Fletman,Daine Grey Jr,James F Berardinelli,Vincent Furlong,Jon Marshall,Joshua Hill,Leon A King Ii,Rania Major,Anthony Kyriakakis,Brian T Ortelere,Edward William Louden Jr,Kai Scott,Sherman Toppin,Stephanie M Sawyer,Thomas Martin,Wayne M D Bennett,Rainy Papademetriou,Vincent N Melchiorre,Chris Mallios,Deborah Watson Stokes,Jodi Lobel,Stella Tsai,William J Ciancaglini,Betsy Wahl,Frances Fattah,Lucretia Clemons,Shanese Johnson,Chris Mccabe,Franklin A Bennett Iii,Marissa Brumbach,Sandjai Weaver,Starr Marshall Cash,Tangie M Boston,Vince Giusini,11
Ronald R Donatucci,6,13,7,15,11,11,12,8,6,8,5,6,7,7,6,6,6,6,5,5,5,5,5,4,5,5,4,2,2,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,11
Ken Powell,,5,3,7,4,7,4,6,3,4,4,4,4,3,4,3,2,2,2,3,1,4,3,3,3,1,2,3,2,1,1,2,1,1,0,0,0,1,0,1,1,1,0,0,11
Michael Fanning,,,11,7,6,3,3,4,0,0,4,2,1,0,1,0,1,2,0,1,2,0,0,1,1,0,1,3,2,1,1,0,1,0,0,1,2,0,0,0,0,0,1,1,11
Tracy B Roman,,,,1,7,6,6,5,2,4,4,1,2,2,2,2,3,4,2,3,3,1,1,2,3,3,2,3,2,2,2,1,1,0,1,2,2,0,1,0,0,0,1,1,11
Lynne M Summers,,,,,3,2,5,5,1,3,3,2,2,2,3,3,3,4,2,2,3,1,1,3,2,4,2,2,3,2,1,1,1,0,1,1,2,0,1,1,0,0,1,1,11
Lyris Younge,,,,,,1,1,3,3,1,4,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,11
Scott Diclaudio,,,,,,,0,3,2,6,3,3,4,4,3,2,2,3,3,3,2,1,2,2,3,3,2,1,0,2,1,1,1,1,1,2,1,0,1,0,0,0,1,1,11
Mia Roberts Perez,,,,,,,,2,2,2,3,1,4,2,0,4,2,1,1,1,0,1,2,3,2,2,1,3,3,3,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11
Leon Goodman,,,,,,,,,4,2,1,2,2,3,2,2,2,2,2,2,1,1,2,1,1,2,2,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,11
Jennifer Schultz,,,,,,,,,,0,2,3,4,4,3,3,2,3,3,3,1,3,1,2,4,4,2,1,0,1,2,1,2,1,1,1,0,1,1,1,0,0,0,0,11
Abbe Fletman,,,,,,,,,,,0,2,1,2,1,1,1,1,1,1,0,0,2,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
Daine Grey Jr,,,,,,,,,,,,0,2,4,4,2,1,2,1,2,0,3,2,2,2,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,11
James F Berardinelli,,,,,,,,,,,,,0,2,2,3,0,0,3,2,1,2,1,0,3,1,1,1,1,1,1,1,2,2,0,1,1,1,0,0,0,0,0,1,11
Vincent Furlong,,,,,,,,,,,,,,0,2,3,2,1,1,3,1,2,2,2,2,2,2,0,0,1,2,1,1,0,2,1,0,1,0,0,0,0,0,0,11
Jon Marshall,,,,,,,,,,,,,,,0,1,1,2,2,3,1,3,1,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,11
Joshua Hill,,,,,,,,,,,,,,,,0,3,1,3,2,0,2,3,1,1,3,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,11
Leon A King Ii,,,,,,,,,,,,,,,,,0,3,2,3,1,1,3,2,0,2,1,0,0,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,11
Rania Major,,,,,,,,,,,,,,,,,,0,1,1,1,1,2,2,2,3,2,0,0,1,2,1,1,0,1,1,1,0,1,1,1,1,1,0,11
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,0,2,1,2,2,0,1,2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,11
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,11
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,11
Kai Scott,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,2,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,11
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,11
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,11
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,1,2,1,1,0,1,2,1,1,0,1,0,0,0,1,11
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,11
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,2,1,0,0,1,0,0,0,1,11
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,11
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,1,1,1,0,0,0,0,0,0,11
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,1,0,0,11
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,11
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,11
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,11
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,11
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,11
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,11
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,45,23,22,20,17,15,13,12,10,8,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,11
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Ronald R Donatucci,Ken Powell,Tracy B Roman,Lyris Younge,Leon Goodman,Deborah Watson Stokes,Lynne M Summers,Edward William Louden Jr,Jon Marshall,Scott Diclaudio,Daine Grey Jr,James F Berardinelli,Kai Scott,Lucretia Clemons,Rainy Papademetriou,Abbe Fletman,Brian T Ortelere,Jennifer Schultz,Michael Fanning,Mia Roberts Perez,Rania Major,Stephanie M Sawyer,Vincent Furlong,Frances Fattah,Marissa Brumbach,Thomas Martin,Jodi Lobel,Sandjai Weaver,Shanese Johnson,Sherman Toppin,Starr Marshall Cash,Stella Tsai,Vincent N Melchiorre,Chris Mccabe,Joshua Hill,Vince Giusini,Wayne M D Bennett,Franklin A Bennett Iii,Leon A King Ii,Anthony Kyriakakis,Chris Mallios,Tangie M Boston,Betsy Wahl,William J Ciancaglini,12
Ronald R Donatucci,6,21,20,17,15,12,11,14,13,13,9,7,8,11,7,7,5,7,9,8,7,7,5,6,7,7,5,4,5,6,6,5,5,5,4,5,3,3,4,3,3,3,2,0,12
Ken Powell,,0,14,14,12,7,5,11,11,8,3,3,2,4,4,4,3,3,4,3,3,3,3,1,5,4,2,2,1,3,3,1,3,1,2,1,0,0,2,1,2,0,1,0,12
Tracy B Roman,,,2,13,11,2,6,9,9,8,3,2,2,3,3,3,2,3,3,3,1,3,0,1,3,2,1,1,3,2,2,1,2,0,1,0,1,1,3,0,1,1,2,0,12
Lyris Younge,,,,1,9,3,5,9,8,8,4,2,6,4,1,2,2,2,2,4,3,3,2,2,2,2,1,1,1,5,3,3,3,1,2,2,1,2,1,0,2,0,1,0,12
Leon Goodman,,,,,1,4,3,9,11,8,3,4,1,4,4,1,2,3,3,1,3,1,1,0,4,2,2,1,1,2,4,1,1,1,1,0,1,1,2,1,0,1,1,0,12
Deborah Watson Stokes,,,,,,1,3,3,4,1,3,2,5,4,3,2,1,1,4,4,4,4,2,3,3,3,2,3,2,2,4,1,2,3,2,1,3,1,2,2,2,1,1,0,12
Lynne M Summers,,,,,,,1,3,2,1,2,2,4,4,3,4,0,2,3,2,3,5,2,2,2,2,2,2,3,1,1,3,3,0,4,1,3,4,3,1,1,1,1,0,12
Edward William Louden Jr,,,,,,,,0,11,9,2,2,3,4,3,1,3,2,3,1,2,2,1,1,4,5,2,1,1,1,1,0,0,0,2,1,1,2,2,1,0,0,1,0,12
Jon Marshall,,,,,,,,,0,9,3,3,1,2,3,0,2,1,3,1,2,3,1,1,4,4,2,1,1,1,3,0,0,2,1,0,1,1,2,3,0,1,1,0,12
Scott Diclaudio,,,,,,,,,,0,3,2,1,3,2,0,2,1,2,1,3,1,1,0,1,4,2,1,0,2,1,0,1,2,1,3,2,1,1,1,0,2,0,0,12
Daine Grey Jr,,,,,,,,,,,0,5,4,3,6,7,6,6,1,2,1,3,4,1,0,2,0,0,2,2,3,1,0,2,2,2,1,0,1,1,2,2,0,0,12
James F Berardinelli,,,,,,,,,,,,1,0,4,7,4,5,6,4,1,4,1,4,0,3,0,1,2,0,2,2,1,1,2,0,1,1,2,1,2,0,1,0,0,12
Kai Scott,,,,,,,,,,,,,0,4,1,2,0,1,1,5,2,2,2,3,2,1,1,3,3,2,2,4,1,1,3,3,2,2,1,0,2,0,2,0,12
Lucretia Clemons,,,,,,,,,,,,,,0,4,3,1,3,5,3,5,2,2,2,4,3,3,2,2,3,2,2,2,1,3,4,2,3,1,1,1,2,0,0,12
Rainy Papademetriou,,,,,,,,,,,,,,,0,5,6,5,3,2,1,1,4,1,2,2,4,0,0,0,0,1,2,1,1,1,1,2,1,1,1,0,0,0,12
Abbe Fletman,,,,,,,,,,,,,,,,0,5,6,2,2,1,3,4,0,1,1,0,1,1,1,1,1,2,0,2,1,0,0,0,0,2,1,0,0,12
Brian T Ortelere,,,,,,,,,,,,,,,,,2,6,1,1,1,0,3,1,1,3,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,12
Jennifer Schultz,,,,,,,,,,,,,,,,,,0,1,1,2,1,4,1,3,1,0,2,2,1,2,2,0,0,1,0,0,0,1,0,0,1,1,0,12
Michael Fanning,,,,,,,,,,,,,,,,,,,1,3,4,3,0,0,4,2,2,3,0,2,2,0,2,3,0,1,1,2,1,2,2,1,0,0,12
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,0,1,2,1,3,2,1,2,2,1,3,2,3,4,3,1,2,0,0,1,0,3,1,2,0,12
Rania Major,,,,,,,,,,,,,,,,,,,,,0,1,2,0,3,3,0,4,0,2,3,2,1,3,2,2,3,3,1,2,0,2,0,0,12
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,3,2,3,0,2,2,2,0,2,1,1,2,2,2,0,0,12
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,2,0,0,3,2,0,1,1,0,1,0,0,0,12
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,3,1,0,3,2,1,1,1,0,0,2,0,0,0,1,0,12
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,1,3,2,0,1,0,0,0,1,1,2,0,0,2,0,12
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,1,1,2,2,1,2,1,2,1,0,1,0,0,12
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,3,1,0,1,0,1,0,1,0,0,0,0,12
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,1,2,1,1,1,1,1,1,0,1,1,0,12
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,2,1,1,0,2,0,0,1,1,0,12
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,2,0,1,0,0,1,0,1,1,0,0,12
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,1,0,1,0,0,2,1,2,1,0,12
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,1,1,0,0,0,1,0,12
