col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Allan Domb,5,8,4,8,7,5,5,4,7,5,2,1,4,4,3,2,9,10,5,9,8,10,6,5,5,2,5,5,7,5,5,6,6,2,1,4,3,3,1,3,2,2,3,2,1,5,3,3,3,4,3,3,2,3,1,3,1,1,1,6
Frank Rizzo,,0,7,2,6,5,2,2,3,3,3,4,3,2,3,1,5,6,8,5,4,6,3,3,4,3,6,2,4,4,4,4,5,5,4,3,3,0,4,3,5,3,3,1,2,3,3,4,3,2,1,2,2,2,3,2,0,0,0,6
Jenne Ayers,,,0,4,7,4,3,5,1,4,2,2,1,1,2,2,4,4,7,6,4,3,2,1,3,5,2,4,2,1,1,4,5,5,3,2,2,2,2,2,4,2,2,1,2,2,1,0,2,1,3,2,3,2,2,2,0,0,0,6
Paul Steinke,,,,0,7,6,3,4,6,5,4,2,4,2,0,2,8,8,6,7,5,6,2,5,4,3,4,6,5,2,3,3,2,4,3,5,3,4,2,3,1,3,3,2,4,3,3,0,2,3,2,3,3,3,2,2,0,1,1,6
Sherrie Cohen,,,,,0,6,1,4,5,4,1,3,2,1,4,0,6,9,7,7,5,3,4,2,5,6,4,3,1,5,5,6,4,7,5,2,3,2,5,4,1,3,3,1,4,4,4,2,3,2,2,3,2,3,3,2,0,0,0,6
Thomas Wyatt,,,,,,0,3,2,3,3,1,0,0,0,1,2,5,3,6,3,2,5,3,4,4,3,3,1,3,3,3,2,4,3,3,0,1,5,3,3,2,4,1,3,3,0,4,1,0,1,1,2,1,1,2,1,0,0,0,6
Derek S Green,,,,,,,2,3,3,1,3,1,1,3,1,2,5,2,1,3,3,3,3,3,2,1,3,2,3,2,5,1,0,0,1,1,2,1,1,2,1,1,0,3,1,1,2,0,1,2,1,0,2,1,0,1,1,2,1,6
Ed Neilson,,,,,,,,1,2,4,1,1,3,1,1,0,2,6,4,5,5,2,1,2,1,4,3,2,1,2,4,2,2,2,2,1,2,2,0,1,1,1,1,2,1,2,0,0,1,3,3,2,1,0,2,2,0,0,0,6
William K Greenlee,,,,,,,,,0,4,1,2,2,3,2,1,7,5,1,4,3,5,3,1,2,3,3,4,3,4,4,6,4,2,1,4,4,2,2,2,3,2,2,1,3,5,2,2,2,1,3,3,1,2,0,1,1,2,0,6
Marnie Aument Loughrey,,,,,,,,,,0,0,1,2,0,2,2,4,6,4,3,5,4,1,1,2,4,2,3,2,3,3,4,4,3,2,2,3,3,3,1,2,1,1,0,2,3,1,0,2,1,3,5,1,0,3,1,0,1,0,6
Isaiah Thomas,,,,,,,,,,,1,0,0,4,2,1,5,1,3,4,4,3,4,3,1,4,5,5,2,0,2,2,1,1,2,2,2,1,0,2,2,2,2,3,3,0,3,2,3,0,2,0,3,2,0,0,1,1,1,6
Carla M Cain,,,,,,,,,,,,0,1,0,0,0,1,3,2,1,2,1,2,1,1,0,0,1,1,0,1,1,1,2,0,2,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6
Helen Gym,,,,,,,,,,,,,1,0,0,0,1,5,3,2,2,1,0,1,2,0,2,0,2,2,2,1,0,2,0,1,1,0,1,1,2,1,1,0,0,3,0,0,1,2,0,2,0,0,2,1,0,0,0,6
W Wilson Goode Jr,,,,,,,,,,,,,,0,3,0,3,1,2,2,1,1,3,1,1,1,4,4,2,1,1,3,0,1,0,1,3,0,0,2,2,0,2,2,1,1,1,2,1,0,2,0,2,3,0,0,1,1,1,6
Blondell Reynolds Brown,,,,,,,,,,,,,,,0,0,2,4,2,2,2,0,2,0,1,4,4,2,1,2,3,4,2,4,3,0,3,0,1,1,2,0,2,1,1,1,2,2,1,0,3,1,1,2,1,1,1,1,0,6
Wilson Alexander,,,,,,,,,,,,,,,,1,3,2,0,0,2,2,0,1,0,0,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,6
Michael Fanning,,,,,,,,,,,,,,,,,0,5,2,5,5,7,6,4,3,3,4,3,2,4,6,3,4,2,3,3,4,3,2,4,0,3,3,5,6,3,4,3,3,1,1,1,2,4,0,0,0,1,1,6
Tracy B Roman,,,,,,,,,,,,,,,,,,0,8,7,7,6,4,4,3,6,6,3,5,4,6,5,5,5,5,6,5,2,2,2,1,2,4,1,2,5,2,2,3,6,3,3,2,2,4,4,1,1,0,6
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,7,5,3,5,5,7,5,7,7,4,3,2,4,2,5,3,4,4,4,4,2,4,3,3,1,2,1,1,2,3,4,2,3,2,1,5,2,1,0,0,6
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,9,7,4,3,6,6,4,7,5,3,4,5,3,4,3,3,2,3,2,3,2,2,1,1,1,3,3,4,4,5,3,1,1,2,1,3,1,1,1,6
Ken Powell,,,,,,,,,,,,,,,,,,,,,0,7,3,3,3,4,4,5,4,2,5,2,5,3,3,3,2,2,0,1,2,2,1,0,2,3,2,2,3,4,3,1,2,0,0,1,1,1,0,6
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,1,4,3,2,2,2,4,7,2,5,3,8,0,2,4,1,3,0,3,3,6,1,1,3,4,4,2,2,3,2,2,1,1,0,1,1,1,1,6
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,3,5,3,1,4,2,3,1,1,4,3,2,0,2,1,1,1,3,3,1,2,2,2,1,2,0,2,2,0,0,2,1,1,6
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,4,3,1,2,2,0,1,1,4,2,2,4,2,3,0,1,2,1,2,0,3,1,1,2,0,1,2,2,1,1,0,0,1,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,5,2,3,1,3,1,4,2,2,2,3,3,2,1,1,2,0,2,1,3,0,1,2,0,2,0,3,1,2,1,0,1,6
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,1,3,5,4,4,5,1,4,3,3,1,2,2,3,1,3,1,3,2,2,2,4,2,2,1,3,2,1,1,0,6
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,4,5,3,1,2,4,2,5,1,2,3,2,1,4,3,2,1,3,4,2,2,2,2,3,2,3,1,1,1,0,6
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,5,2,2,1,5,4,3,1,1,3,1,1,1,2,1,1,1,2,1,4,2,3,2,0,1,2,1,1,6
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,3,2,0,4,1,0,0,1,4,3,0,1,0,3,1,1,2,3,2,1,0,1,0,1,1,1,1,6
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,2,3,2,1,3,0,4,3,1,0,2,2,1,2,3,2,1,1,1,4,0,2,2,2,0,0,0,6
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,3,2,3,1,1,2,1,3,0,2,3,3,3,1,2,3,2,1,1,0,1,1,1,2,0,6
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,2,4,3,2,3,4,2,2,1,2,4,1,2,3,1,5,3,1,2,2,3,1,1,0,6
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,2,0,1,3,4,2,0,3,2,3,1,1,0,3,2,1,1,0,2,0,0,0,6
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,1,3,2,3,0,2,0,2,2,3,1,2,1,3,3,0,2,3,2,0,0,0,6
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,3,1,0,1,3,1,3,0,4,2,1,1,1,2,1,2,2,1,0,0,0,6
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,1,1,1,2,3,0,0,3,2,1,1,2,1,0,1,1,1,0,6
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,3,2,3,1,0,2,0,2,3,1,2,2,1,2,1,1,0,6
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,0,1,2,1,1,0,0,1,2,1,1,0,1,1,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,2,1,2,1,1,1,0,3,1,1,3,0,0,0,0,6
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,2,3,2,1,1,1,1,0,2,2,1,0,0,1,6
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,3,0,1,2,0,3,2,1,0,1,0,1,1,0,6
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,3,2,0,1,0,2,1,4,2,1,0,0,0,6
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,1,0,0,0,1,2,0,0,0,0,0,6
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,1,0,1,1,1,2,0,0,0,0,0,6
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,2,1,2,0,1,1,0,0,1,0,6
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,3,1,1,0,0,1,6
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,1,1,0,0,0,0,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,1,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,2,1,1,0,6
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,2,1,1,0,6
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,1,0,0,0,6
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,6
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,6
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,6
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,30,21,16,16,16,15,14,12,12,11,10,8,8,7,6,6,18,18,17,17,16,16,12,12,11,11,11,11,10,10,10,10,10,9,9,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,4,2,2,1,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Allan Domb,Frank Rizzo,Helen Gym,Derek S Green,Paul Steinke,Thomas Wyatt,William K Greenlee,Jenne Ayers,Wilson Alexander,Ed Neilson,Blondell Reynolds Brown,Carla M Cain,Isaiah Thomas,Marnie Aument Loughrey,W Wilson Goode Jr,Sherrie Cohen,Vincent Furlong,Anthony Kyriakakis,Ken Powell,Lynne M Summers,Michael Fanning,Tracy B Roman,Vince Giusini,Jennifer Schultz,Jon Marshall,Scott Diclaudio,James F Berardinelli,Edward William Louden Jr,Lyris Younge,Brian T Ortelere,Chris Mallios,Chris Mccabe,Leon Goodman,Thomas Martin,Vincent N Melchiorre,William J Ciancaglini,Abbe Fletman,Deborah Watson Stokes,Kai Scott,Lucretia Clemons,Shanese Johnson,Joshua Hill,Mia Roberts Perez,Stella Tsai,Betsy Wahl,Franklin A Bennett Iii,Jodi Lobel,Wayne M D Bennett,Leon A King Ii,Marissa Brumbach,Rainy Papademetriou,Sandjai Weaver,Stephanie M Sawyer,Daine Grey Jr,Frances Fattah,Rania Major,Sherman Toppin,Starr Marshall Cash,Tangie M Boston,7
Allan Domb,2,8,6,3,4,4,4,3,6,2,2,2,1,1,0,1,7,6,6,6,5,3,4,4,5,3,4,4,3,5,2,4,3,3,2,2,2,4,3,4,4,2,4,2,2,2,4,1,1,2,2,1,1,1,0,1,1,0,2,7
Frank Rizzo,,1,6,5,4,5,3,1,5,2,2,3,1,5,3,2,7,7,6,5,4,1,8,5,6,6,7,3,4,4,4,6,2,3,6,6,2,3,2,3,3,1,1,1,2,3,3,3,2,1,2,1,0,0,0,1,0,2,1,7
Helen Gym,,,1,3,5,5,1,3,3,2,1,2,4,2,3,3,4,4,2,4,7,2,4,7,2,4,4,0,1,3,4,3,2,3,3,3,5,2,4,2,2,4,2,3,2,2,2,1,0,2,1,1,2,1,1,0,1,1,1,7
Derek S Green,,,,1,3,2,3,3,3,1,2,2,0,2,1,0,4,2,4,2,2,5,3,1,5,5,3,3,4,2,0,2,3,3,2,2,0,0,0,3,1,1,2,1,1,2,2,3,1,2,0,1,1,0,1,1,0,1,0,7
Paul Steinke,,,,,0,3,3,3,2,0,2,0,2,1,2,2,2,1,2,2,3,3,2,3,3,2,1,3,1,5,3,2,3,2,2,1,3,0,3,2,3,2,1,1,2,0,1,2,1,1,0,0,1,1,1,0,1,0,1,7
Thomas Wyatt,,,,,,0,3,4,4,2,0,0,2,2,2,2,6,6,5,3,3,2,4,3,3,3,2,1,4,1,4,5,2,4,1,4,2,3,2,1,0,3,1,1,3,1,2,1,1,0,2,1,1,1,1,1,1,0,0,7
William K Greenlee,,,,,,,0,3,3,2,2,1,0,0,0,0,4,3,3,1,1,2,3,3,4,2,1,3,2,2,1,3,2,3,1,1,0,2,1,2,2,2,1,2,1,0,1,1,1,0,0,1,1,0,1,0,2,0,1,7
Jenne Ayers,,,,,,,,0,2,1,3,2,0,1,0,3,3,2,3,3,3,5,2,4,2,2,1,2,3,2,1,1,3,2,0,2,1,2,2,1,2,3,2,3,2,0,1,1,1,1,1,1,2,1,2,0,2,0,1,7
Wilson Alexander,,,,,,,,,0,1,2,0,1,0,0,0,5,5,5,4,3,2,5,2,6,2,3,4,3,3,0,4,3,5,2,3,1,1,1,1,1,2,2,1,2,1,3,3,2,0,1,0,0,0,1,0,0,0,1,7
Ed Neilson,,,,,,,,,,0,1,1,1,1,1,0,1,3,2,2,3,1,1,3,0,1,2,0,3,2,3,1,1,2,0,0,2,3,1,2,1,2,1,1,0,0,0,0,1,0,2,1,1,0,1,1,1,1,0,7
Blondell Reynolds Brown,,,,,,,,,,,0,2,0,0,1,0,0,1,2,2,2,1,0,2,3,0,1,2,2,2,1,0,2,1,0,0,1,1,3,0,2,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,1,1,0,7
Carla M Cain,,,,,,,,,,,,0,0,1,1,1,2,2,0,3,0,1,1,3,0,1,3,0,1,0,2,1,0,0,1,0,2,2,2,1,2,0,1,2,0,2,0,0,1,1,0,1,1,0,0,0,0,2,1,7
Isaiah Thomas,,,,,,,,,,,,,0,0,3,0,0,0,1,0,2,0,1,2,0,0,2,0,0,1,2,0,1,1,0,1,3,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
Marnie Aument Loughrey,,,,,,,,,,,,,,0,1,2,2,2,3,2,2,1,3,2,1,2,3,1,2,2,2,2,1,0,2,2,1,1,0,1,0,0,1,1,1,1,0,1,0,0,2,0,0,0,0,1,0,1,0,7
W Wilson Goode Jr,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,0,2,1,0,3,1,2,0,3,0,1,0,0,1,3,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,0,2,1,1,2,2,2,2,3,0,1,1,0,0,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,2,0,0,0,0,1,1,0,2,1,0,0,0,0,1,7
Vincent Furlong,,,,,,,,,,,,,,,,,0,5,4,4,1,2,6,3,4,3,4,3,2,1,1,6,2,5,3,4,0,1,0,2,1,2,2,1,3,3,2,2,1,0,1,1,2,1,0,0,0,1,1,7
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,0,4,4,4,1,4,4,3,4,5,2,5,2,5,4,1,3,2,4,2,4,1,1,1,2,1,2,3,2,2,1,2,0,1,2,0,0,1,1,1,1,0,7
Ken Powell,,,,,,,,,,,,,,,,,,,0,1,4,3,4,3,7,2,3,5,5,4,1,4,6,5,1,3,1,2,1,2,1,3,2,1,1,1,1,3,2,1,3,1,0,0,1,2,1,0,0,7
Lynne M Summers,,,,,,,,,,,,,,,,,,,,1,3,3,3,4,2,2,3,2,3,2,2,4,1,1,2,1,2,3,3,3,3,1,2,3,2,1,2,1,1,1,1,0,2,1,0,1,0,2,2,7
Michael Fanning,,,,,,,,,,,,,,,,,,,,,0,3,2,5,3,3,3,2,4,4,3,2,4,3,2,2,2,2,1,2,0,3,1,1,2,0,1,1,1,1,2,2,1,1,2,2,1,0,0,7
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,2,2,3,4,1,0,1,4,2,0,1,1,1,1,2,1,1,2,1,2,0,1,2,1,2,0,1,2,2,1,1,0,0,1,7
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,5,2,1,3,1,4,1,3,6,6,2,0,0,1,1,2,3,1,2,2,1,2,1,0,2,0,0,0,0,0,0,1,1,7
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,1,3,3,3,3,4,3,2,2,4,4,3,1,3,4,3,4,3,1,1,0,1,1,1,1,2,1,1,0,2,2,1,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,4,3,0,4,5,4,2,2,0,1,2,2,2,2,1,1,1,1,2,4,2,1,0,1,0,0,1,1,1,0,1,7
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,2,2,2,1,1,4,4,1,1,0,2,1,1,2,2,2,1,2,0,1,2,0,2,0,0,1,1,1,1,0,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,3,2,2,2,2,4,3,1,1,0,1,1,3,1,2,2,1,1,2,0,1,1,0,0,0,0,0,2,0,7
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,2,4,2,1,1,0,0,1,2,2,1,1,2,0,0,0,3,2,1,0,1,0,0,1,1,1,0,1,7
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,4,2,0,1,1,4,1,2,1,1,1,1,2,0,2,2,2,1,1,2,0,0,2,2,1,1,0,7
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,2,2,1,2,1,1,3,3,2,2,1,1,0,1,2,1,1,2,0,0,0,1,1,1,0,1,7
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,4,3,3,1,1,1,0,1,1,1,0,0,1,0,1,2,0,0,1,1,1,1,0,7
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,2,0,2,0,2,1,2,1,1,2,2,1,2,1,0,1,0,1,1,0,1,0,1,1,7
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,1,1,1,1,1,3,2,1,2,0,1,2,1,1,1,1,1,1,1,1,1,0,0,7
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,1,0,3,1,0,2,1,1,2,2,0,1,0,2,1,1,0,0,0,0,7
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,1,1,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,7
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,2,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,7
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,2,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,7
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,1,2,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,7
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,0,0,1,1,0,3,1,1,2,0,0,2,0,0,2,7
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,1,1,1,2,0,0,1,0,0,0,1,1,2,7
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,0,1,0,0,1,1,1,1,1,0,2,0,0,7
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,7
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,1,0,1,0,2,1,1,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,7
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,7
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,1,7
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,7
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,1,7
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,7
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,7
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,7
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,7
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,23,18,15,14,10,10,10,9,9,6,5,5,5,5,5,4,12,11,11,11,11,11,11,10,10,10,9,8,8,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Allan Domb,Frank Rizzo,William K Greenlee,Thomas Wyatt,Derek S Green,Helen Gym,Jenne Ayers,Ed Neilson,Isaiah Thomas,Paul Steinke,Carla M Cain,Sherrie Cohen,Blondell Reynolds Brown,Wilson Alexander,Marnie Aument Loughrey,W Wilson Goode Jr,Tracy B Roman,Scott Diclaudio,Ken Powell,Jon Marshall,Leon Goodman,Daine Grey Jr,Jennifer Schultz,Lyris Younge,Michael Fanning,Rainy Papademetriou,Abbe Fletman,Vincent Furlong,Brian T Ortelere,Chris Mallios,Betsy Wahl,Chris Mccabe,Deborah Watson Stokes,Edward William Louden Jr,James F Berardinelli,Joshua Hill,Kai Scott,Lynne M Summers,Marissa Brumbach,Thomas Martin,Franklin A Bennett Iii,Leon A King Ii,Lucretia Clemons,Stella Tsai,Stephanie M Sawyer,Vincent N Melchiorre,Anthony Kyriakakis,Frances Fattah,Jodi Lobel,Rania Major,Sherman Toppin,Vince Giusini,Shanese Johnson,Wayne M D Bennett,William J Ciancaglini,Mia Roberts Perez,Starr Marshall Cash,Tangie M Boston,Sandjai Weaver,8
Allan Domb,1,6,11,5,6,9,3,4,2,4,2,4,1,2,1,0,7,6,4,6,8,3,5,4,4,2,3,2,4,4,3,4,2,2,2,1,3,3,4,3,2,0,1,2,2,3,1,1,3,3,0,3,2,3,1,0,1,1,0,8
Frank Rizzo,,1,7,8,3,5,5,1,3,2,3,3,1,3,1,2,7,6,5,2,5,4,5,2,3,5,2,3,3,3,5,4,5,4,4,5,4,3,3,3,3,4,4,2,4,0,4,3,3,1,3,2,2,2,0,2,0,0,0,8
