col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Jon Marshall,,,,,,,,,,,,2,5,1,3,1,1,6,1,3,0,2,3,3,1,4,2,2,0,3,1,1,0,0,2,1,2,1,2,2,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,0,1,1,1,1,4,4,2,1,2,2,4,2,2,0,1,0,2,2,0,1,0,2,2,1,1,2,0,0,1,1,0,3
Marissa Brumbach,,,,,,,,,,,,,,0,2,1,7,2,3,2,5,1,1,0,2,0,2,2,5,1,2,3,3,3,1,0,1,2,2,2,2,2,1,1,3
Vincent N Melchiorre,,,,,,,,,,,,,,,0,7,1,3,1,2,1,2,1,0,3,1,2,1,0,1,2,2,1,0,1,0,2,0,1,3,0,0,0,0,3
Chris Mallios,,,,,,,,,,,,,,,,0,1,2,1,1,3,3,1,1,2,1,1,0,1,0,1,1,3,0,1,0,1,0,1,1,0,1,0,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,0,1,3,1,5,2,0,0,1,0,0,2,5,0,1,3,2,4,1,1,0,1,1,1,1,2,1,1,3
Lyris Younge,,,,,,,,,,,,,,,,,,0,1,6,0,4,4,2,3,3,2,1,1,3,2,0,0,0,1,2,3,1,2,2,1,0,1,0,3
Rania Major,,,,,,,,,,,,,,,,,,,1,1,3,2,1,3,1,0,1,1,0,2,4,3,2,0,1,2,1,1,2,0,3,3,1,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,0,1,2,1,4,2,1,1,1,2,3,3,1,0,0,1,1,4,0,2,2,2,0,1,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,3,4,1,1,3,4,3,1,1,0,0,1,0,1,3,0,1,3
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,2,2,0,1,0,1,1,1,0,1,0,1,0,1,1,0,2,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,4,0,0,0,1,0,1,0,0,3,0,2,1,1,0,0,0,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,2,2,1,4,3,1,1,0,2,0,2,0,3,0,2,1,0,0,3
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,2,1,1,1,0,1,1,0,1,0,0,0,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,1,1,0,1,0,2,1,1,2,2,0,1,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,1,1,0,3,2,1,2,0,0,1,1,0,0,1,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,3,1,0,1,1,0,0,1,0,1,1,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,2,1,4,0,2,1,3,0,1,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,0,3,1,2,1,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,2,1,1,1,2,2,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,2,1,1,2,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,1,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,0,1,0,0,3
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,1,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,51,21,17,16,15,15,15,14,13,13,12,11,11,11,11,10,10,10,10,10,9,9,9,9,8,8,8,8,7,7,6,6,5,5,5,5,5,5,5,5,4,3,3,1,3
,Sheriff - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Jewell Williams,Kai Scott,Tracy B Roman,Jennifer Schultz,Michael Fanning,Abbe Fletman,Ken Powell,Lyris Younge,Mia Roberts Perez,Deborah Watson Stokes,Leon Goodman,Daine Grey Jr,Lynne M Summers,Stephanie M Sawyer,Vincent N Melchiorre,Chris Mallios,Scott Diclaudio,Stella Tsai,Vincent Furlong,Wayne M D Bennett,Anthony Kyriakakis,Betsy Wahl,Jodi Lobel,Jon Marshall,Leon A King Ii,Rainy Papademetriou,Rania Major,Thomas Martin,Brian T Ortelere,Chris Mccabe,Frances Fattah,Marissa Brumbach,Shanese Johnson,Vince Giusini,James F Berardinelli,Lucretia Clemons,Sandjai Weaver,Sherman Toppin,Edward William Louden Jr,Joshua Hill,William J Ciancaglini,Franklin A Bennett Iii,Starr Marshall Cash,Tangie M Boston,4
Jewell Williams,3,17,22,16,13,11,14,15,13,11,13,9,12,9,10,7,12,9,10,9,8,7,6,9,9,7,8,8,6,8,8,7,8,7,4,7,6,6,5,5,5,4,3,3,4
Kai Scott,,1,9,7,6,10,8,6,7,8,4,7,4,7,5,3,4,5,4,3,6,6,7,3,5,5,6,4,2,1,6,4,3,4,1,3,4,4,2,1,3,0,3,3,4
Tracy B Roman,,,0,9,6,7,6,8,5,6,6,5,7,5,6,3,7,5,6,6,4,5,4,5,3,3,3,4,2,4,3,3,7,2,1,4,3,1,3,1,3,3,1,1,4
Jennifer Schultz,,,,0,5,5,7,4,6,8,8,6,9,10,3,4,3,7,7,7,3,5,6,4,4,3,4,5,4,4,3,4,5,3,3,5,3,2,3,2,3,3,2,2,4
Michael Fanning,,,,,0,6,5,6,8,4,3,4,4,3,10,7,5,5,3,4,3,3,2,2,1,4,0,2,4,3,2,4,2,2,3,2,3,1,1,2,2,2,2,1,4
Abbe Fletman,,,,,,1,7,5,4,5,3,7,2,3,6,5,4,3,5,4,6,4,6,3,1,3,1,3,2,2,3,3,0,4,3,0,2,1,3,0,2,0,1,0,4
Ken Powell,,,,,,,0,5,5,4,5,5,3,3,7,3,5,4,3,6,3,3,5,3,2,3,2,2,3,2,4,3,2,3,3,2,2,1,1,2,1,2,1,1,4
Lyris Younge,,,,,,,,0,4,3,2,5,4,5,4,3,5,4,2,5,3,4,0,2,3,3,3,3,2,2,4,1,5,3,0,2,1,0,2,1,1,0,0,3,4
Mia Roberts Perez,,,,,,,,,0,5,4,5,5,5,4,2,2,5,3,1,2,3,1,3,3,5,3,3,3,2,2,3,1,0,3,2,3,1,0,1,1,1,2,2,4
Deborah Watson Stokes,,,,,,,,,,0,6,3,5,7,3,2,1,6,2,4,2,2,7,1,3,2,4,3,1,2,3,2,5,3,3,3,2,1,1,1,0,1,1,1,4
Leon Goodman,,,,,,,,,,,1,3,2,4,4,1,2,3,6,4,2,1,5,4,5,1,4,3,2,2,1,1,3,2,4,2,2,2,1,2,1,2,0,1,4
Daine Grey Jr,,,,,,,,,,,,0,2,7,3,3,2,4,4,3,2,3,4,2,5,3,2,1,1,1,2,1,1,0,1,2,3,1,1,0,2,1,1,1,4
Lynne M Summers,,,,,,,,,,,,,0,4,2,2,2,6,3,3,3,4,0,2,2,1,4,5,2,5,3,4,4,4,1,3,2,1,3,1,3,3,3,2,4
Stephanie M Sawyer,,,,,,,,,,,,,,0,1,3,1,7,1,3,1,4,5,2,5,2,5,3,1,1,3,2,4,0,0,5,2,1,1,1,2,0,2,2,4
Vincent N Melchiorre,,,,,,,,,,,,,,,0,5,4,2,3,2,2,2,4,2,2,1,0,1,1,2,1,2,1,2,3,1,2,0,0,1,2,3,0,0,4
Chris Mallios,,,,,,,,,,,,,,,,0,2,3,2,5,4,2,3,1,2,2,1,0,2,2,0,2,2,1,0,2,0,1,0,2,0,0,0,1,4
Scott Diclaudio,,,,,,,,,,,,,,,,,0,1,3,2,4,2,0,2,0,2,1,2,1,1,2,2,2,2,0,1,2,2,3,1,1,1,1,0,4
Stella Tsai,,,,,,,,,,,,,,,,,,0,0,3,2,4,3,1,3,0,4,3,1,3,2,4,4,1,1,4,2,2,0,2,0,0,3,2,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,3,2,2,2,3,3,2,3,2,1,2,1,2,1,4,2,1,2,1,1,0,3,3,0,1,4
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,0,2,2,4,1,3,2,2,1,4,3,2,1,4,3,1,1,1,0,1,2,1,2,0,2,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,0,3,2,2,3,3,1,2,2,1,3,1,0,3,0,1,3,4,2,2,0,0,1,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,2,3,1,1,0,3,3,3,2,0,4,0,0,1,0,1,0,2,1,4
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,2,0,0,2,1,2,2,1,2,2,1,0,0,0,1,1,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,4,2,1,2,0,0,1,2,1,0,1,2,3,1,1,0,1,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,1,1,2,2,0,2,2,0,2,3,2,0,2,2,1,0,2,4
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,1,3,1,1,1,2,1,0,0,0,1,0,0,0,1,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,3,3,4,2,0,2,1,1,1,1,1,0,2,3,4
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,2,1,1,2,1,2,2,1,0,2,1,4
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,2,2,0,1,1,3,1,1,0,0,4
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,2,1,0,0,0,1,0,3,2,0,1,4
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,0,3,2,1,2,0,0,0,3,2,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,1,1,1,0,1,1,3,2,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,0,0,1,1,0,0,1,2,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,2,1,2,1,0,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,1,0,0,4
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,0,2,0,4
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,2,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,0,4
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,4
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,56,24,23,20,18,17,16,16,15,14,14,13,13,13,13,12,12,12,11,11,10,10,10,9,9,9,9,9,8,8,8,8,8,8,7,7,6,6,5,5,5,4,4,4,4
,Sheriff - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Jewell Williams,Scott Diclaudio,Jodi Lobel,Chris Mallios,Michael Fanning,Tracy B Roman,Vincent N Melchiorre,Jennifer Schultz,Mia Roberts Perez,Ken Powell,Betsy Wahl,Daine Grey Jr,Kai Scott,Leon Goodman,Stephanie M Sawyer,Abbe Fletman,Lyris Younge,Stella Tsai,Thomas Martin,Deborah Watson Stokes,James F Berardinelli,Lynne M Summers,Vincent Furlong,Anthony Kyriakakis,Chris Mccabe,Frances Fattah,Jon Marshall,Rainy Papademetriou,Brian T Ortelere,Marissa Brumbach,Wayne M D Bennett,William J Ciancaglini,Edward William Louden Jr,Shanese Johnson,Joshua Hill,Lucretia Clemons,Vince Giusini,Rania Major,Leon A King Ii,Sandjai Weaver,Sherman Toppin,Franklin A Bennett Iii,Tangie M Boston,Starr Marshall Cash,5
Jewell Williams,7,25,17,17,14,27,15,26,24,24,18,20,19,19,19,17,19,15,16,16,16,17,14,13,12,12,16,14,12,13,12,11,9,9,8,9,8,9,6,6,5,5,4,3,5
Scott Diclaudio,,11,13,8,10,14,10,10,9,12,7,8,6,7,5,7,6,8,4,4,6,8,9,7,5,4,6,3,6,5,5,7,6,2,4,2,5,2,3,1,1,2,0,0,5
Jodi Lobel,,,10,10,9,8,9,7,9,8,9,6,6,3,8,8,5,9,8,6,4,7,3,5,4,4,2,5,2,4,1,2,2,3,4,2,3,2,2,3,1,2,2,0,5
Chris Mallios,,,,0,21,8,19,10,10,10,4,5,10,3,11,9,9,5,8,4,7,3,4,6,4,2,4,3,7,4,5,3,2,2,5,3,1,2,2,2,2,1,1,2,5
Michael Fanning,,,,,1,6,19,4,11,9,2,5,6,3,7,3,5,5,6,4,3,1,4,3,4,0,2,2,7,1,5,4,3,2,4,1,1,4,2,3,1,2,1,1,5
Tracy B Roman,,,,,,0,6,13,10,14,8,10,5,10,7,8,14,7,7,6,5,7,6,4,2,5,7,8,6,7,5,6,7,4,1,3,4,3,3,3,0,1,1,2,5
Vincent N Melchiorre,,,,,,,1,7,7,7,3,7,5,3,8,4,4,5,4,4,3,2,6,4,2,3,3,2,6,3,4,3,3,2,1,2,5,3,1,2,0,0,2,0,5
Jennifer Schultz,,,,,,,,0,9,11,7,9,8,7,11,12,7,9,9,8,11,8,9,9,8,4,7,8,6,7,9,7,4,4,5,4,6,3,2,3,2,0,3,0,5
Mia Roberts Perez,,,,,,,,,0,10,8,6,12,2,10,7,6,10,2,5,3,5,5,4,3,5,3,5,4,6,3,2,1,3,3,5,3,4,3,3,1,3,3,2,5
Ken Powell,,,,,,,,,,0,8,12,7,9,10,10,11,6,6,8,7,7,6,5,3,3,9,7,8,5,8,5,6,4,2,2,3,3,3,2,3,3,0,1,5
Betsy Wahl,,,,,,,,,,,1,9,6,4,8,8,5,7,4,4,5,9,5,4,6,3,4,4,3,6,5,2,3,3,2,6,5,3,3,1,2,1,0,1,5
Daine Grey Jr,,,,,,,,,,,,0,7,5,8,9,8,7,6,6,3,6,3,3,6,3,5,4,3,5,7,3,5,3,3,4,3,4,3,1,2,1,1,0,5
Kai Scott,,,,,,,,,,,,,0,3,9,10,6,6,4,4,3,4,3,6,4,2,2,5,5,2,3,2,0,5,4,3,1,4,3,2,2,1,2,1,5
Leon Goodman,,,,,,,,,,,,,,0,5,6,6,3,5,4,6,6,3,1,5,5,6,4,2,1,3,3,5,2,1,0,3,1,2,2,1,0,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,0,9,8,7,7,9,5,4,4,4,5,2,2,4,3,9,5,2,1,3,3,5,3,2,2,3,2,1,3,1,5
Abbe Fletman,,,,,,,,,,,,,,,,0,7,6,7,5,7,9,2,6,6,4,2,7,4,6,5,3,3,2,4,4,3,1,2,0,3,1,1,0,5
Lyris Younge,,,,,,,,,,,,,,,,,1,3,5,2,1,5,1,3,2,2,5,3,3,5,4,2,4,3,2,1,1,2,3,2,2,2,0,1,5
Stella Tsai,,,,,,,,,,,,,,,,,,0,3,7,4,6,4,5,1,6,2,5,1,5,4,5,1,5,2,4,3,4,2,3,0,1,3,1,5
Thomas Martin,,,,,,,,,,,,,,,,,,,0,9,6,4,6,4,7,5,3,6,3,3,6,4,4,4,5,0,1,2,0,2,2,2,1,1,5
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,0,4,5,4,3,3,6,3,6,2,5,6,2,2,5,2,3,2,5,0,4,2,2,3,2,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,6,4,5,4,2,5,5,4,2,5,4,2,2,3,2,4,2,1,2,2,1,0,0,5
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,0,4,3,7,3,6,2,0,5,2,4,4,2,3,4,2,2,2,0,3,2,0,2,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,0,5,4,2,7,1,3,3,5,7,5,3,3,2,4,1,3,2,3,2,0,1,5
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,6,5,4,6,6,3,1,4,2,4,2,0,1,1,0,2,0,5
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,4,3,2,1,0,5,2,3,2,2,0,2,1,0,1,5
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,1,2,1,1,1,4,1,1,1,2,2,1,1,1,1,1,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,4,5,3,1,1,2,1,1,1,2,2,0,2,5
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,3,1,2,2,2,2,2,4,1,3,1,0,3,0,5
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,1,1,2,1,2,3,1,1,1,1,0,0,5
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,2,0,2,6,3,2,1,1,3,2,2,2,5
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,1,4,2,3,2,0,1,2,1,0,0,5
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,0,3,0,0,0,0,1,0,1,5
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,1,1,1,0,0,0,5
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,3,3,1,1,1,1,5
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,2,2,1,1,5
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,0,2,1,5
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,2,3,1,5
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,0,5
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,5
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,83,46,45,33,32,29,29,28,28,27,23,22,22,22,22,21,21,20,20,19,18,18,17,16,16,16,16,15,14,14,14,12,11,11,10,10,10,9,7,7,6,5,4,3,5
,Sheriff - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Jewell Williams,Kai Scott,Michael Fanning,Tracy B Roman,Brian T Ortelere,Ken Powell,Leon Goodman,Mia Roberts Perez,Daine Grey Jr,Stephanie M Sawyer,Jennifer Schultz,Rainy Papademetriou,Lyris Younge,Chris Mallios,Frances Fattah,Marissa Brumbach,Vincent N Melchiorre,Betsy Wahl,Leon A King Ii,Scott Diclaudio,Deborah Watson Stokes,James F Berardinelli,Wayne M D Bennett,Lynne M Summers,Jon Marshall,Vincent Furlong,Abbe Fletman,Edward William Louden Jr,Lucretia Clemons,Sherman Toppin,Thomas Martin,Jodi Lobel,Joshua Hill,Rania Major,Starr Marshall Cash,Stella Tsai,William J Ciancaglini,Anthony Kyriakakis,Shanese Johnson,Chris Mccabe,Franklin A Bennett Iii,Vince Giusini,Sandjai Weaver,Tangie M Boston,6
Jewell Williams,10,21,17,23,17,20,19,18,16,13,17,13,14,9,14,11,8,12,10,13,12,10,11,11,10,8,6,8,9,8,8,7,7,8,8,7,7,6,7,5,6,5,3,3,6
Kai Scott,,0,12,7,12,10,6,13,7,7,4,12,11,8,8,6,7,6,5,3,6,1,8,3,3,1,2,2,5,4,3,4,4,2,5,2,1,2,3,2,1,3,0,1,6
Michael Fanning,,,2,7,13,8,3,10,6,6,0,11,6,12,0,3,10,2,1,4,6,2,2,1,1,4,4,1,1,3,3,2,2,1,3,2,1,1,2,3,1,0,0,0,6
Tracy B Roman,,,,1,10,8,7,4,5,8,9,7,7,5,6,7,5,6,4,7,7,4,5,5,2,3,4,3,4,3,6,3,4,2,3,5,3,0,3,1,3,0,1,3,6
Brian T Ortelere,,,,,1,10,7,9,7,4,3,13,6,5,4,3,5,4,3,6,3,4,4,1,4,3,5,3,1,2,4,1,2,2,2,3,2,1,2,1,3,1,1,1,6
Ken Powell,,,,,,0,7,6,8,4,5,8,8,5,6,4,6,2,4,6,2,4,7,4,6,3,5,3,3,0,3,6,6,2,0,0,1,2,4,0,3,2,1,0,6
Leon Goodman,,,,,,,0,3,8,5,6,4,4,1,6,5,1,2,5,4,3,4,3,4,5,2,2,1,3,1,3,0,2,3,4,1,2,2,4,1,2,1,2,2,6
Mia Roberts Perez,,,,,,,,0,7,5,4,9,6,4,5,5,3,6,5,3,7,2,3,5,3,2,4,3,2,4,3,4,3,2,4,5,2,4,4,3,1,2,0,0,6
Daine Grey Jr,,,,,,,,,1,9,6,3,6,3,5,5,1,4,3,3,5,3,2,4,4,2,2,4,0,2,0,2,2,4,4,2,0,4,4,2,2,2,3,1,6
Stephanie M Sawyer,,,,,,,,,,2,4,3,4,4,3,7,3,5,4,3,7,1,4,6,0,4,1,0,1,3,3,3,3,2,5,3,3,1,3,3,0,0,1,1,6
Jennifer Schultz,,,,,,,,,,,1,2,3,1,8,6,1,6,6,3,5,5,4,6,7,2,1,3,4,2,4,3,4,3,3,4,4,2,3,1,3,4,2,3,6
Rainy Papademetriou,,,,,,,,,,,,0,6,7,1,2,8,1,1,6,3,4,1,1,3,1,5,1,2,1,4,2,2,1,1,2,2,2,2,1,1,1,1,0,6
Lyris Younge,,,,,,,,,,,,,1,6,3,0,4,2,1,6,3,3,4,1,3,2,4,4,2,4,2,1,1,1,2,1,0,2,1,2,0,1,0,0,6
Chris Mallios,,,,,,,,,,,,,,0,0,2,12,1,0,4,4,1,1,0,1,0,3,0,1,2,2,1,1,0,2,1,1,2,1,2,0,1,0,0,6
Frances Fattah,,,,,,,,,,,,,,,0,4,0,6,5,0,3,2,6,6,3,0,1,2,5,3,3,3,4,3,3,2,2,2,4,0,4,2,1,2,6
Marissa Brumbach,,,,,,,,,,,,,,,,0,3,8,4,2,4,2,4,4,1,2,1,1,2,1,1,4,4,3,3,5,2,2,2,1,2,2,1,2,6
Vincent N Melchiorre,,,,,,,,,,,,,,,,,0,1,1,5,2,2,2,1,1,0,3,0,2,1,2,3,2,1,0,1,3,2,1,0,0,1,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,0,3,1,4,2,5,3,2,3,1,3,3,3,2,1,0,3,3,5,2,1,4,1,4,1,0,2,6
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,1,3,0,3,2,3,2,0,1,3,2,2,2,4,2,4,2,3,0,1,1,1,2,1,2,6
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,0,0,6,1,2,3,3,4,2,1,1,3,1,1,1,0,1,3,2,0,1,0,1,0,0,6
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,0,0,1,3,1,0,0,0,1,3,3,1,1,2,4,4,1,1,4,2,0,0,1,1,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,4,2,3,2,2,1,2,1,1,0,1,4,3,1,3,2,1,1,0,6
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,0,2,3,2,3,5,4,2,0,1,2,1,1,1,3,1,0,1,6
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,3,2,2,6,4,2,2,2,3,2,3,1,1,1,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,1,2,1,1,2,2,1,1,1,1,3,0,0,6
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,1,2,1,2,1,0,1,3,0,1,4,1,1,0,0,6
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,3,0,0,1,0,1,0,2,2,0,2,0,1,0,6
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,1,0,2,1,1,1,0,1,0,6
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,2,2,2,0,2,1,1,0,3,1,0,2,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,3,1,4,2,1,3,2,0,0,1,6
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,3,0,2,2,1,1,0,1,6
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,0,1,2,2,1,0,1,1,0,0,6
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,1,1,1,1,2,0,0,6
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,0,2,1,1,1,6
