col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,2,3,0,2,1,0,0,1,1,0,2,0,1,0,0,8
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,1,2,1,1,2,1,1,1,1,2,0,0,1,8
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,8
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,1,1,1,1,2,2,1,3,2,0,1,8
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,1,1,3,2,1,1,0,1,8
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,0,1,0,0,0,0,0,0,8
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,1,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,8
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,0,0,1,8
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,8
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,8
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,8
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,8
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,8
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,8
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,85,57,41,19,17,10,5,3,72,59,47,46,45,44,40,38,37,37,36,28,21,18,18,16,16,16,14,14,11,11,10,10,10,9,9,8,7,7,6,6,5,5,4,4,4,4,3,3,3,2,2,8
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Christian Dicicco,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,Daniel R Sulman,Scott Diclaudio,Ken Powell,Lyris Younge,Tracy B Roman,Rainy Papademetriou,Leon Goodman,Michael Fanning,Abbe Fletman,Jennifer Schultz,Jon Marshall,Brian T Ortelere,Marissa Brumbach,Thomas Martin,Vincent N Melchiorre,Chris Mccabe,Mia Roberts Perez,Stephanie M Sawyer,Vincent Furlong,Chris Mallios,Daine Grey Jr,William J Ciancaglini,Anthony Kyriakakis,Betsy Wahl,Deborah Watson Stokes,Kai Scott,Frances Fattah,Lynne M Summers,Tangie M Boston,Edward William Louden Jr,James F Berardinelli,Jodi Lobel,Lucretia Clemons,Shanese Johnson,Stella Tsai,Vince Giusini,Joshua Hill,Rania Major,Sandjai Weaver,Franklin A Bennett Iii,Leon A King Ii,Starr Marshall Cash,Wayne M D Bennett,Sherman Toppin,9
Christian Dicicco,13,11,10,3,7,4,4,1,9,10,9,7,11,5,9,7,7,5,5,8,10,8,7,6,3,7,5,3,7,7,5,3,3,5,5,2,1,1,2,3,3,4,3,2,1,2,1,2,2,1,1,9
Sharon Williams Losier,,2,14,5,2,4,0,1,14,12,13,10,8,7,8,9,6,5,7,5,4,7,3,4,5,3,3,3,2,4,3,5,4,2,5,4,3,0,1,4,2,3,1,0,3,1,1,1,0,3,0,9
Christine Hope,,,1,4,3,1,0,1,8,7,10,4,10,3,9,10,7,1,8,3,5,6,3,3,4,3,5,5,2,2,3,4,4,1,4,3,0,2,2,2,2,2,1,1,3,1,1,0,0,3,0,9
Joffie C Pittman,,,,2,2,3,1,1,5,6,7,8,0,5,2,2,3,6,1,3,2,2,4,4,5,1,3,2,1,0,2,4,3,2,1,2,3,0,2,2,2,1,0,2,3,0,0,1,2,1,2,9
Gary S Silver,,,,,0,2,3,0,3,3,2,3,5,3,1,4,4,4,3,4,3,2,2,5,3,5,3,4,2,3,2,2,1,4,1,1,1,1,3,2,2,1,1,2,1,2,1,2,1,0,1,9
Matthew Perks,,,,,,0,1,0,5,5,5,5,1,5,3,0,2,5,2,1,3,1,4,2,2,2,1,1,3,2,1,1,0,2,1,2,3,2,1,0,1,2,1,1,1,1,2,0,0,1,0,9
Franklin A Bennett Iii,,,,,,,0,0,1,2,2,1,2,1,1,2,2,3,1,3,1,0,1,3,2,2,2,1,2,1,2,1,0,2,1,1,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1,9
Daniel R Sulman,,,,,,,,0,2,1,0,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9
Scott Diclaudio,,,,,,,,,2,12,13,9,7,6,9,7,2,8,6,2,6,6,3,3,2,2,4,4,1,3,0,4,2,1,1,3,5,0,0,2,0,1,1,0,1,1,1,1,1,2,1,9
Ken Powell,,,,,,,,,,0,12,11,5,6,7,6,3,6,6,4,6,5,4,4,4,2,2,3,2,1,1,1,1,2,2,2,4,0,2,0,1,1,1,1,0,0,2,1,1,0,1,9
Lyris Younge,,,,,,,,,,,1,10,9,5,7,8,3,9,5,1,7,5,3,5,4,1,3,2,1,2,3,3,3,2,2,2,5,1,1,2,2,2,0,0,2,1,0,0,1,1,1,9
Tracy B Roman,,,,,,,,,,,,0,1,6,3,2,5,7,1,4,4,2,4,6,6,2,2,3,1,2,4,4,4,4,4,4,4,0,3,2,4,2,1,0,3,0,1,1,2,1,1,9
Rainy Papademetriou,,,,,,,,,,,,,0,1,6,10,2,3,8,2,6,6,2,4,2,2,3,3,1,3,3,1,4,2,1,0,1,2,0,2,1,2,0,1,0,3,0,1,1,0,0,9
Leon Goodman,,,,,,,,,,,,,,0,3,1,3,6,1,4,2,2,6,0,2,5,4,3,3,5,2,2,0,1,2,2,5,1,1,0,1,0,1,2,1,1,0,1,1,1,0,9
Michael Fanning,,,,,,,,,,,,,,,0,6,2,2,6,2,6,8,5,1,3,3,5,2,3,2,1,4,2,0,2,3,1,0,0,0,0,0,3,1,1,0,1,0,1,2,0,9
Abbe Fletman,,,,,,,,,,,,,,,,0,3,2,8,2,4,6,1,3,2,2,4,4,0,2,1,1,3,0,1,0,1,1,1,2,1,1,0,0,0,0,0,0,1,0,1,9
Jennifer Schultz,,,,,,,,,,,,,,,,,0,2,2,3,1,1,3,3,5,7,2,4,3,3,3,4,2,3,5,3,1,1,3,1,2,2,1,1,2,0,1,0,0,2,0,9
Jon Marshall,,,,,,,,,,,,,,,,,,0,1,2,3,1,4,4,3,2,3,2,2,3,1,4,1,3,0,2,5,1,1,3,0,1,1,1,1,2,0,1,1,1,2,9
Brian T Ortelere,,,,,,,,,,,,,,,,,,,0,2,4,5,2,1,2,2,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,9
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,0,1,3,4,4,4,4,2,2,4,4,5,3,1,3,4,1,0,0,2,4,2,1,2,1,1,1,0,2,1,0,1,9
Thomas Martin,,,,,,,,,,,,,,,,,,,,,0,6,4,3,0,1,2,1,3,1,2,0,0,3,0,0,0,1,1,0,2,2,2,1,1,1,1,1,2,0,1,9
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,2,2,1,3,1,3,1,2,1,1,0,0,0,0,1,1,1,2,1,1,0,0,1,2,0,0,9
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,3,1,3,3,3,3,0,2,3,2,1,1,0,0,1,1,2,2,1,1,0,1,3,1,1,9
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,2,3,2,2,4,3,3,4,3,1,0,1,4,3,3,3,0,1,1,3,1,1,1,0,2,9
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,1,4,5,4,2,4,3,1,0,3,2,1,1,1,1,2,1,0,0,0,1,1,9
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,5,3,2,1,1,4,2,1,1,1,0,0,0,2,2,0,0,0,0,0,1,0,9
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,0,3,3,0,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,1,1,9
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,2,2,0,0,1,2,2,1,1,1,0,1,0,2,1,1,0,0,0,9
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,2,1,0,0,2,2,1,1,3,3,2,0,2,1,0,0,0,0,9
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,3,1,1,0,0,2,1,0,1,1,0,1,0,1,0,1,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,4,1,0,1,2,1,3,2,1,0,2,1,0,1,1,0,0,9
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,3,1,0,2,3,1,1,1,0,2,1,0,1,0,2,1,9
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,2,1,1,0,2,1,1,0,0,0,1,0,9
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,2,2,2,2,0,0,2,2,1,2,1,1,0,9
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,1,2,1,1,0,1,0,0,0,0,1,0,9
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,2,0,1,0,0,3,0,9
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,2,0,0,0,0,0,9
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,1,1,1,0,0,0,1,9
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,1,0,1,1,9
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2,0,1,1,1,0,0,9
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,9
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,9
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2,0,9
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,9
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,9
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,9
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,39,30,22,13,12,11,5,3,23,22,21,20,17,14,14,13,12,12,11,11,11,11,10,10,10,10,9,9,9,8,8,8,8,6,6,6,5,5,5,5,5,5,5,4,4,4,3,3,3,3,2,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Ken Powell,Tracy B Roman,Scott Diclaudio,Leon Goodman,Marissa Brumbach,Lyris Younge,Rainy Papademetriou,Thomas Martin,Jennifer Schultz,Abbe Fletman,Brian T Ortelere,Vincent N Melchiorre,Kai Scott,Daine Grey Jr,Edward William Louden Jr,Frances Fattah,Jon Marshall,Lynne M Summers,Mia Roberts Perez,Michael Fanning,Stella Tsai,Vincent Furlong,Anthony Kyriakakis,Betsy Wahl,Stephanie M Sawyer,Chris Mallios,Deborah Watson Stokes,Lucretia Clemons,Shanese Johnson,James F Berardinelli,Leon A King Ii,Sherman Toppin,Vince Giusini,Franklin A Bennett Iii,Joshua Hill,Rania Major,Tangie M Boston,Chris Mccabe,Jodi Lobel,Sandjai Weaver,Wayne M D Bennett,Starr Marshall Cash,William J Ciancaglini,Christian Dicicco,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,Daniel R Sulman,10
Ken Powell,1,11,14,8,4,11,6,7,3,6,7,6,4,5,7,5,7,4,4,4,2,4,4,3,1,1,1,2,3,3,5,4,5,2,2,1,3,2,1,1,3,0,3,9,10,12,11,5,6,2,0,10
Tracy B Roman,,3,6,6,6,8,4,1,6,3,3,1,5,5,6,3,5,4,4,1,3,5,2,3,3,2,3,1,3,2,3,2,4,0,2,4,1,2,2,3,2,1,2,9,9,12,8,4,4,1,0,10
Scott Diclaudio,,,1,6,2,8,8,10,1,6,8,8,1,4,3,2,7,2,1,5,2,2,4,2,1,1,0,1,0,2,1,2,4,1,1,0,2,4,1,0,2,0,1,9,7,12,8,3,5,2,0,10
Leon Goodman,,,,2,4,6,2,3,2,0,1,0,3,6,5,1,7,4,1,1,1,2,1,2,2,0,0,2,1,1,2,4,1,2,3,1,2,1,1,1,1,0,0,5,4,5,6,3,6,4,1,10
Marissa Brumbach,,,,,4,2,3,2,7,2,0,2,5,3,1,4,1,5,5,1,4,3,2,2,5,2,4,2,3,3,1,2,2,2,1,5,3,2,2,3,0,2,1,10,6,5,2,5,2,5,0,10
Lyris Younge,,,,,,2,7,5,1,6,6,4,3,3,5,1,5,3,2,3,1,1,0,1,1,1,0,0,1,0,2,2,0,0,0,1,1,0,0,2,0,1,1,7,8,9,5,0,4,2,0,10
Rainy Papademetriou,,,,,,,0,10,5,10,9,8,4,3,2,1,1,4,4,6,3,4,3,4,1,3,1,2,0,0,3,2,1,0,2,1,0,1,1,2,0,0,1,11,10,6,4,0,1,3,2,10
Thomas Martin,,,,,,,,1,1,8,8,10,0,3,2,2,3,3,1,6,1,2,2,2,2,1,0,2,0,0,1,3,1,1,2,0,1,3,0,0,1,0,0,12,7,5,4,2,1,3,1,10
Jennifer Schultz,,,,,,,,,1,3,1,1,6,3,2,2,0,4,6,1,6,4,3,4,3,4,4,3,2,2,2,2,2,0,2,5,1,0,3,3,0,2,1,7,8,6,4,5,1,2,2,10
Abbe Fletman,,,,,,,,,,0,9,7,6,0,1,0,0,2,2,5,2,1,2,1,0,5,0,3,1,1,1,1,1,0,1,1,0,0,1,2,1,1,1,9,10,7,3,0,2,1,2,10
Brian T Ortelere,,,,,,,,,,,0,7,2,3,0,0,1,2,1,5,0,0,1,1,0,2,0,1,0,2,2,1,1,0,0,0,0,0,0,1,1,0,1,8,12,7,2,2,2,1,0,10
Vincent N Melchiorre,,,,,,,,,,,,2,0,0,1,1,1,0,2,6,1,2,3,1,0,1,0,0,0,1,0,0,2,1,1,0,0,2,0,0,1,0,1,8,8,5,2,2,1,1,0,10
Kai Scott,,,,,,,,,,,,,0,4,0,3,1,5,6,1,4,2,4,3,4,6,3,5,3,2,3,3,2,2,2,2,2,0,4,2,2,3,1,6,6,5,4,3,2,2,2,10
Daine Grey Jr,,,,,,,,,,,,,,1,2,1,3,4,2,1,1,3,1,2,3,1,1,2,1,1,2,5,2,2,2,1,2,1,2,0,2,0,0,5,5,4,3,4,1,2,1,10
Edward William Louden Jr,,,,,,,,,,,,,,,1,1,4,1,1,0,1,3,1,1,0,0,0,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,2,4,4,1,4,1,1,10
Frances Fattah,,,,,,,,,,,,,,,,0,0,4,3,1,2,2,2,2,3,0,3,2,4,2,3,0,1,2,1,1,3,2,1,0,1,2,1,4,3,2,3,4,1,3,0,10
Jon Marshall,,,,,,,,,,,,,,,,,0,2,0,0,1,1,2,0,1,0,0,1,0,0,1,2,2,1,1,0,2,2,1,0,1,0,0,3,1,3,7,2,4,1,0,10
Lynne M Summers,,,,,,,,,,,,,,,,,,0,4,0,2,2,0,3,4,0,3,4,2,1,3,3,1,2,2,1,3,1,2,1,0,2,1,8,5,4,1,4,1,4,1,10
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,0,0,4,1,4,3,3,3,3,1,1,1,3,2,1,0,0,2,1,1,2,1,0,1,2,5,4,4,2,3,1,2,1,10
Michael Fanning,,,,,,,,,,,,,,,,,,,,1,1,2,0,2,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,6,7,4,3,1,0,0,0,10
Stella Tsai,,,,,,,,,,,,,,,,,,,,,1,3,4,4,3,3,2,1,1,2,1,0,2,1,0,2,1,2,1,2,0,2,2,4,4,2,3,3,2,1,1,10
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,0,1,2,1,2,1,1,4,1,4,1,0,2,1,1,2,0,2,5,4,1,4,3,2,1,1,10
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,0,2,0,3,1,1,4,0,1,0,1,3,1,0,1,0,2,3,1,0,3,2,3,1,1,10
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,0,1,1,2,1,0,1,1,0,1,1,1,0,1,1,4,4,3,4,1,1,1,1,10
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,1,1,0,2,0,2,0,2,2,1,2,1,0,2,0,5,3,3,2,3,0,2,0,10
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,0,2,0,0,1,1,1,1,0,2,2,3,4,0,2,0,2,10
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,0,1,0,3,2,0,2,1,0,2,0,5,2,3,2,3,0,1,0,10
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,3,2,1,2,0,2,0,3,0,0,2,0,4,2,2,1,2,1,2,1,10
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,2,1,2,2,0,0,1,1,2,0,3,2,2,1,5,0,1,0,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,0,1,1,1,0,1,1,1,2,2,3,1,1,4,3,2,0,10
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,1,1,0,1,3,2,1,3,2,1,1,0,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,2,0,0,0,0,5,1,2,3,0,1,1,1,10
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,2,2,0,2,0,2,3,3,2,2,3,2,0,0,10
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,1,1,0,2,1,0,1,3,0,2,0,10
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,0,0,3,2,1,2,2,0,1,1,10
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,0,1,0,4,3,3,2,2,0,1,0,10
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,3,0,1,1,3,0,3,0,10
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,4,0,0,2,2,1,2,0,10
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,2,3,1,1,0,0,0,10
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3,4,1,1,1,0,2,0,10
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,3,3,1,0,1,10
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,0,2,0,1,0,10
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,1,2,1,0,10
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,8,7,4,3,6,1,10
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,4,6,1,2,0,10
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,3,0,0,10
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,1,1,10
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,10
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,10
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,10
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,27,24,21,18,18,16,16,16,15,14,14,14,13,12,11,11,10,10,9,9,9,9,8,8,8,7,7,7,7,6,6,6,6,5,5,5,5,4,4,4,4,3,3,26,25,25,21,12,10,8,3,10
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Christian Dicicco,Sharon Williams Losier,Christine Hope,Franklin A Bennett Iii,Gary S Silver,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Scott Diclaudio,Vincent N Melchiorre,Ken Powell,Lyris Younge,Michael Fanning,Thomas Martin,Abbe Fletman,Brian T Ortelere,Rainy Papademetriou,Marissa Brumbach,Jennifer Schultz,Mia Roberts Perez,James F Berardinelli,Kai Scott,Stella Tsai,Betsy Wahl,Daine Grey Jr,Edward William Louden Jr,Leon A King Ii,Sandjai Weaver,Shanese Johnson,Chris Mccabe,Frances Fattah,Jon Marshall,Leon Goodman,Lynne M Summers,Rania Major,Stephanie M Sawyer,Tracy B Roman,Vince Giusini,Vincent Furlong,Wayne M D Bennett,Anthony Kyriakakis,Deborah Watson Stokes,Jodi Lobel,Joshua Hill,Starr Marshall Cash,Tangie M Boston,Chris Mallios,Franklin A Bennett Iii,Lucretia Clemons,Sherman Toppin,William J Ciancaglini,11
Christian Dicicco,1,18,18,2,3,1,2,0,18,18,17,15,16,16,15,14,14,6,7,6,3,4,3,2,1,4,5,2,3,3,3,2,3,3,3,1,2,4,3,2,3,2,2,2,1,2,1,1,0,2,2,11
Sharon Williams Losier,,1,16,0,0,1,0,1,18,17,17,15,15,14,15,14,14,4,4,4,1,1,3,4,1,2,1,3,4,1,2,1,2,1,3,2,2,2,1,1,1,2,0,1,1,3,0,0,1,0,1,11
Christine Hope,,,2,0,1,1,0,0,12,14,12,11,12,11,12,12,12,3,6,5,2,3,3,2,1,3,2,2,3,2,2,2,1,1,3,2,1,2,3,1,1,2,2,1,1,2,1,0,0,0,2,11
Franklin A Bennett Iii,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,2,1,0,0,0,0,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,2,0,2,0,11
Gary S Silver,,,,,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,2,0,1,1,2,1,0,1,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,11
Joffie C Pittman,,,,,,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,11
Daniel R Sulman,,,,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,2,1,1,1,1,0,0,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,1,0,11
Matthew Perks,,,,,,,,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1,0,0,1,0,1,0,1,0,1,0,0,11
Scott Diclaudio,,,,,,,,,0,16,20,16,16,15,15,14,14,3,2,2,1,1,0,1,1,3,1,0,1,2,1,2,3,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,11
Vincent N Melchiorre,,,,,,,,,,0,15,13,16,15,13,13,13,6,3,3,1,1,2,2,1,1,0,2,3,1,1,0,1,1,2,2,1,2,1,0,0,1,0,1,1,2,0,0,1,0,1,11
Ken Powell,,,,,,,,,,,0,16,16,15,15,14,14,2,2,2,1,1,0,1,1,3,1,0,1,2,1,2,3,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,11
Lyris Younge,,,,,,,,,,,,0,13,13,13,12,12,2,3,2,1,1,1,1,0,2,1,0,1,0,0,2,3,0,1,0,3,0,0,0,1,0,0,0,1,1,0,1,0,1,0,11
Michael Fanning,,,,,,,,,,,,,1,16,14,14,14,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11
