col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Chris Mccabe,,,,,,,,,,,,,,,,0,2,1,2,2,1,2,1,4,1,1,1,1,1,1,0,1,0,2,0,1,1,0,1,0,2,1,0,4,3,1,7,2,2,1,0,8
Betsy Wahl,,,,,,,,,,,,,,,,,1,1,2,1,3,2,3,2,3,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,2,1,0,3,4,4,2,1,1,0,0,8
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,4,3,1,0,2,0,3,0,2,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,4,4,4,3,3,3,0,0,8
Leon Goodman,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,1,1,1,2,2,0,0,2,0,1,0,0,1,0,1,0,0,0,0,2,5,4,3,3,3,1,0,8
Lyris Younge,,,,,,,,,,,,,,,,,,,,0,3,2,2,2,1,0,3,2,1,1,2,0,1,0,1,0,0,0,1,1,1,1,0,3,6,3,4,2,3,0,0,8
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,0,2,4,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,3,6,3,2,1,2,0,0,8
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,2,1,0,4,4,4,2,0,0,0,0,8
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,1,1,0,4,5,5,1,1,2,0,0,8
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,2,1,0,2,3,1,4,0,1,1,0,8
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,3,1,0,1,0,0,8
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,8
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,2,1,1,2,2,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,3,1,2,1,2,1,0,8
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,2,3,1,2,1,1,2,0,8
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,8
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,2,1,2,2,0,0,8
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,1,2,2,3,1,0,0,0,8
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,2,3,0,2,0,0,2,0,8
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,8
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,8
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,2,1,0,0,0,8
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,2,2,0,0,8
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,2,0,1,1,0,0,8
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,8
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,9,5,2,1,1,0,8
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,6,2,2,2,0,8
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,6,0,0,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,0,8
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,8
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,19,18,16,16,13,13,12,12,11,10,10,9,9,9,9,8,7,7,7,7,6,6,6,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,1,0,19,19,18,13,12,11,2,0,8
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Sharon Williams Losier,Christine Hope,Matthew Perks,Joffie C Pittman,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Abbe Fletman,Mia Roberts Perez,Chris Mallios,James F Berardinelli,Ken Powell,Stella Tsai,Jennifer Schultz,Rainy Papademetriou,Tracy B Roman,Wayne M D Bennett,Jodi Lobel,Marissa Brumbach,Anthony Kyriakakis,Betsy Wahl,Kai Scott,Chris Mccabe,Deborah Watson Stokes,Michael Fanning,Scott Diclaudio,Thomas Martin,Vincent Furlong,Daine Grey Jr,Stephanie M Sawyer,Jon Marshall,Sandjai Weaver,Leon Goodman,Vince Giusini,Brian T Ortelere,Frances Fattah,Joshua Hill,Lynne M Summers,Lyris Younge,Vincent N Melchiorre,Edward William Louden Jr,Leon A King Ii,Lucretia Clemons,Rania Major,Shanese Johnson,Sherman Toppin,Tangie M Boston,Starr Marshall Cash,Franklin A Bennett Iii,William J Ciancaglini,9
Sharon Williams Losier,1,17,5,12,6,7,1,2,12,15,8,7,8,11,10,12,11,8,8,11,3,10,5,4,9,6,6,5,5,5,5,6,5,4,5,4,3,2,6,3,2,2,2,5,3,3,1,4,2,0,1,9
Christine Hope,,0,2,10,6,3,1,2,14,16,9,4,9,10,10,9,9,6,7,12,4,11,4,6,6,7,5,4,5,4,5,4,5,2,4,3,2,2,5,3,2,3,1,5,3,2,4,2,3,0,1,9
Matthew Perks,,,1,6,2,3,2,2,5,5,8,8,5,5,3,5,5,3,7,1,5,3,5,3,4,0,2,3,3,2,3,1,3,4,0,1,3,1,0,1,2,2,2,1,1,0,1,1,0,0,0,9
Joffie C Pittman,,,,0,1,0,6,1,12,11,11,6,8,10,5,8,5,3,4,6,4,8,6,5,7,6,4,3,2,5,6,3,1,2,0,5,2,1,3,2,0,2,1,2,0,1,2,1,1,1,1,9
Christian Dicicco,,,,,0,2,2,2,2,4,1,4,3,4,6,5,6,6,2,2,5,3,1,2,0,0,5,2,4,0,2,1,2,4,2,0,3,1,2,1,2,1,4,1,3,0,2,1,2,1,1,9
Gary S Silver,,,,,,0,2,2,3,4,1,5,3,3,4,4,3,5,3,3,1,1,1,0,3,1,4,2,4,2,1,3,4,2,6,1,2,2,1,1,2,0,1,0,1,1,0,2,0,0,0,9
Daniel R Sulman,,,,,,,0,1,5,3,5,4,5,4,2,3,0,4,1,0,3,1,3,2,2,2,1,2,1,3,4,0,1,1,0,2,1,2,0,1,2,1,0,0,0,0,1,0,0,1,1,9
Franklin A Bennett Iii,,,,,,,,0,2,4,0,1,1,3,2,1,3,4,1,2,2,2,1,1,0,0,1,0,3,0,0,1,1,0,1,1,2,0,1,1,0,0,2,1,1,2,1,1,1,0,0,9
Abbe Fletman,,,,,,,,,0,15,16,7,9,6,5,8,5,6,3,2,2,4,8,6,5,9,2,5,3,8,4,4,4,2,2,3,0,2,1,1,2,3,0,0,0,1,1,1,0,0,1,9
Mia Roberts Perez,,,,,,,,,,0,14,7,10,10,10,10,10,7,9,8,5,9,7,5,5,8,5,2,3,3,7,4,6,3,3,5,3,2,4,2,3,1,2,5,3,3,3,4,2,0,1,9
Chris Mallios,,,,,,,,,,,2,9,6,5,6,4,5,2,7,2,5,4,6,7,5,9,1,3,0,4,6,2,4,3,0,3,0,2,1,1,0,1,0,1,1,1,2,1,0,0,1,9
James F Berardinelli,,,,,,,,,,,,0,7,6,8,7,2,6,4,1,8,3,3,3,4,1,4,2,4,3,3,4,3,5,3,3,2,5,2,1,2,1,1,0,1,2,0,1,0,1,1,9
Ken Powell,,,,,,,,,,,,,1,5,6,9,5,4,2,2,6,3,6,5,3,3,6,5,3,6,3,4,2,3,3,3,4,3,0,3,4,3,3,1,0,1,1,0,0,1,1,9
Stella Tsai,,,,,,,,,,,,,,1,6,9,4,6,7,9,4,11,5,3,6,2,2,2,4,4,7,1,4,2,2,6,2,1,4,1,1,0,0,4,3,2,2,3,2,1,0,9
Jennifer Schultz,,,,,,,,,,,,,,,0,4,7,7,4,5,4,5,1,4,3,3,4,2,2,1,4,5,3,2,3,1,3,5,5,3,2,1,2,2,3,3,2,0,0,0,1,9
Rainy Papademetriou,,,,,,,,,,,,,,,,0,5,5,3,4,6,7,6,3,4,2,6,3,5,5,3,1,3,3,3,5,2,1,1,0,2,1,2,2,1,0,1,2,1,1,0,9
Tracy B Roman,,,,,,,,,,,,,,,,,0,4,5,5,2,5,2,2,4,2,5,1,1,1,3,2,2,4,1,1,4,0,2,2,2,1,4,2,2,1,3,2,1,0,0,9
Wayne M D Bennett,,,,,,,,,,,,,,,,,,1,3,4,4,4,2,2,4,2,3,2,6,1,1,2,4,3,3,2,2,2,3,3,2,2,1,1,2,2,1,2,0,1,1,9
Jodi Lobel,,,,,,,,,,,,,,,,,,,1,6,1,7,3,3,6,1,1,2,2,0,6,2,5,3,1,2,2,1,2,0,2,0,0,4,2,1,2,4,2,0,0,9
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,0,2,8,2,1,6,2,4,0,4,2,4,3,3,1,4,3,2,0,5,3,0,1,1,4,2,2,1,3,2,0,0,9
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,0,3,5,4,1,0,3,3,4,2,2,1,0,1,2,3,2,1,2,2,1,0,3,1,1,0,1,0,1,1,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,0,3,4,6,2,2,2,4,2,5,1,3,2,1,3,1,0,4,1,1,0,0,5,3,1,2,2,2,1,0,9
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,1,4,3,0,1,3,2,4,3,0,1,1,1,3,2,0,1,1,2,0,1,2,0,0,0,1,1,0,0,9
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,3,2,2,1,1,1,1,0,1,1,2,0,1,2,1,1,2,0,1,2,0,1,1,1,9
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,4,4,2,3,3,1,3,3,1,3,1,1,1,1,1,0,0,1,2,1,0,0,9
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,1,2,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,9
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,0,3,1,3,4,1,3,1,1,2,1,1,3,0,1,0,1,1,0,1,0,9
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,2,2,0,0,1,1,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,9
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,2,4,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,9
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,2,3,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,9
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,2,2,1,2,0,1,0,0,3,2,0,1,1,2,0,0,9
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,1,3,2,2,0,2,1,0,1,3,0,1,0,0,1,9
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,1,0,1,0,1,0,1,2,1,2,3,1,0,0,9
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,1,1,2,2,0,1,0,1,1,0,1,0,9
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,2,1,0,1,0,1,1,0,1,0,0,0,9
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,9
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,4,1,0,0,1,0,2,0,0,9
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,2,0,0,0,0,2,9
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,2,2,1,0,0,1,0,0,9
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,1,2,1,1,0,0,0,0,9
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,1,9
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,9
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,9
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,2,0,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,9
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,9
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,9
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,9
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,28,27,21,20,14,10,9,7,27,26,25,18,18,18,16,16,16,15,14,14,13,13,13,12,11,11,11,11,10,9,9,8,8,7,7,6,6,6,6,6,6,5,5,5,4,4,4,4,3,2,2,9
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Christine Hope,Christian Dicicco,Matthew Perks,Daniel R Sulman,Joffie C Pittman,Sharon Williams Losier,Franklin A Bennett Iii,Gary S Silver,Abbe Fletman,Mia Roberts Perez,Chris Mallios,Michael Fanning,Jennifer Schultz,Rainy Papademetriou,Ken Powell,Stephanie M Sawyer,Anthony Kyriakakis,Betsy Wahl,Jodi Lobel,Kai Scott,Lynne M Summers,Chris Mccabe,Jon Marshall,Lyris Younge,Tracy B Roman,James F Berardinelli,Stella Tsai,Wayne M D Bennett,Deborah Watson Stokes,Leon Goodman,Marissa Brumbach,Thomas Martin,Vincent N Melchiorre,Daine Grey Jr,Edward William Louden Jr,Leon A King Ii,Scott Diclaudio,Frances Fattah,Joshua Hill,Tangie M Boston,Vince Giusini,Brian T Ortelere,Lucretia Clemons,Rania Major,Sandjai Weaver,Shanese Johnson,Vincent Furlong,Sherman Toppin,Starr Marshall Cash,William J Ciancaglini,Franklin A Bennett Iii,10
Christine Hope,0,7,5,3,4,3,4,3,23,23,22,22,12,9,6,5,5,4,6,8,5,6,3,5,4,3,5,4,3,3,4,5,1,4,2,4,2,2,2,2,2,2,3,2,3,2,2,2,1,0,0,10
Christian Dicicco,,0,0,5,2,2,2,3,3,5,4,4,7,3,2,5,2,5,5,3,5,1,1,5,3,2,4,2,4,2,4,3,3,1,2,2,1,3,1,3,2,0,2,0,2,1,2,1,2,2,0,10
Matthew Perks,,,0,2,5,1,1,1,5,5,3,4,4,3,4,4,3,2,1,2,1,3,3,3,2,1,1,3,2,3,1,0,2,3,2,2,2,1,1,1,1,2,1,0,0,1,1,1,0,0,0,10
Daniel R Sulman,,,,0,2,0,1,2,2,4,4,2,3,2,1,6,3,3,4,2,2,3,2,2,1,1,3,2,3,2,2,1,4,1,1,0,2,3,2,3,2,0,0,1,1,1,1,1,2,2,0,10
Joffie C Pittman,,,,,0,2,0,0,2,5,3,2,2,3,3,3,2,2,0,3,0,2,3,5,3,0,0,2,2,2,0,2,1,4,2,1,2,2,2,1,2,1,0,0,0,1,2,1,0,0,0,10
Sharon Williams Losier,,,,,,0,1,1,0,2,1,2,3,2,4,2,1,1,0,2,1,1,2,1,3,2,0,0,0,2,0,1,0,1,1,1,1,0,2,0,1,0,1,0,1,2,0,0,0,0,0,10
Franklin A Bennett Iii,,,,,,,0,0,2,3,2,3,3,1,2,2,2,2,4,0,2,1,1,1,1,2,2,1,1,1,3,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,10
Gary S Silver,,,,,,,,0,2,2,1,2,4,2,3,2,2,1,1,3,2,2,0,0,0,1,3,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,10
Abbe Fletman,,,,,,,,,1,23,23,22,7,4,4,2,4,3,3,6,1,4,0,2,0,1,3,1,4,0,1,2,2,1,0,1,0,1,2,1,2,1,1,1,1,0,2,0,0,0,0,10
Mia Roberts Perez,,,,,,,,,,0,23,22,8,5,5,4,5,4,5,7,3,3,1,3,1,2,2,1,3,3,2,3,4,4,0,2,1,3,3,1,3,1,2,1,2,2,2,0,0,1,0,10
Chris Mallios,,,,,,,,,,,0,24,7,4,4,2,2,2,5,6,0,6,1,3,0,3,0,1,3,0,2,4,3,2,1,0,1,1,3,2,2,2,1,0,1,0,2,0,2,1,0,10
Michael Fanning,,,,,,,,,,,,1,7,3,5,2,3,1,4,5,1,6,1,2,0,4,0,0,3,1,3,3,3,2,0,1,1,1,2,1,2,1,1,0,0,0,2,0,1,1,0,10
Jennifer Schultz,,,,,,,,,,,,,0,5,7,4,3,5,5,6,7,3,3,3,1,4,4,4,4,2,5,4,3,2,1,4,1,2,2,2,1,1,3,1,2,2,1,0,1,1,0,10
Rainy Papademetriou,,,,,,,,,,,,,,0,3,2,4,2,2,5,2,3,1,3,2,0,3,3,1,2,0,4,1,2,3,2,1,1,1,1,1,2,2,2,3,1,2,1,1,0,0,10
Ken Powell,,,,,,,,,,,,,,,0,2,3,1,1,5,3,3,3,1,2,3,1,0,2,3,2,3,1,3,2,2,2,0,3,1,2,1,1,0,0,1,0,0,0,0,0,10
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,2,5,3,3,4,4,3,2,3,0,4,2,4,4,3,1,3,1,1,1,3,3,1,2,1,0,2,1,1,2,0,1,1,2,0,10
Anthony Kyriakakis,,,,,,,,,,,,,,,,,1,1,3,3,2,2,1,1,0,2,4,2,1,2,2,1,2,2,0,2,1,1,2,2,4,0,0,2,1,1,1,0,0,0,0,10
Betsy Wahl,,,,,,,,,,,,,,,,,,0,3,2,3,2,0,2,2,1,3,3,3,1,3,1,2,2,0,1,0,1,1,1,0,0,2,0,1,1,0,0,1,2,0,10
Jodi Lobel,,,,,,,,,,,,,,,,,,,0,0,3,2,1,3,1,3,3,2,2,1,5,2,3,1,1,1,1,1,1,2,1,0,1,1,2,0,1,0,2,2,0,10
Kai Scott,,,,,,,,,,,,,,,,,,,,0,2,4,0,1,0,0,2,0,3,1,1,3,1,2,0,2,0,1,2,1,2,1,2,1,1,1,1,0,0,0,0,10
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,0,0,3,1,3,1,4,1,2,4,4,2,2,1,1,4,2,2,0,1,1,0,2,1,1,1,0,1,0,1,0,10
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,3,0,2,1,2,2,0,0,1,0,2,1,1,1,1,1,0,0,0,0,1,1,0,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,1,0,4,1,1,1,0,2,1,5,2,1,1,1,0,0,0,0,2,0,1,0,0,0,10
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,3,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,0,1,0,3,1,1,0,0,10
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,3,1,2,0,2,3,1,3,1,0,0,0,1,1,0,0,0,1,2,0,0,0,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,0,1,1,0,1,1,0,2,0,1,1,0,0,0,1,1,0,0,0,0,10
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,3,1,1,0,0,1,1,2,0,1,1,0,1,2,1,0,0,1,0,1,0,10
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,1,1,2,1,1,1,0,2,1,1,1,0,1,1,1,1,1,0,0,10
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,2,1,0,1,0,2,1,2,1,0,0,0,0,0,1,0,1,2,0,10
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,2,2,4,2,0,1,1,0,1,0,1,2,0,1,0,0,0,10
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,2,1,1,0,2,1,0,1,0,0,0,0,0,1,2,0,10
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,10
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,1,2,2,1,1,1,0,1,1,0,1,2,0,10
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,10
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,0,1,0,0,1,0,1,1,1,0,0,10
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,10
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,10
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,1,1,0,1,0,10
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,1,1,0,0,0,0,10
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,1,0,0,2,1,0,10
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,10
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,10
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,10
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,10
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,10
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,10
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,36,12,10,8,8,7,6,5,29,29,28,28,18,11,10,10,9,9,9,9,9,8,8,8,8,7,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2,0,10
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
