col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,0,0,0,0,0,0,0,9
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,0,0,1,2,1,0,9
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,2,1,0,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,1,0,0,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,1,0,9
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,9
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,55,43,33,18,10,6,4,4,39,36,33,31,31,30,28,25,24,24,24,23,23,22,19,18,17,17,16,14,13,13,12,12,11,11,11,11,11,10,10,9,9,9,7,7,7,6,5,3,3,3,0,9
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Ken Powell,Frances Fattah,Stephanie M Sawyer,Tracy B Roman,Leon Goodman,Daine Grey Jr,Kai Scott,Rainy Papademetriou,Lynne M Summers,Deborah Watson Stokes,Wayne M D Bennett,Stella Tsai,Jennifer Schultz,Mia Roberts Perez,Leon A King Ii,Chris Mccabe,Scott Diclaudio,Shanese Johnson,Abbe Fletman,Lyris Younge,Jon Marshall,Thomas Martin,Vincent Furlong,Vincent N Melchiorre,Betsy Wahl,Brian T Ortelere,Tangie M Boston,Chris Mallios,Rania Major,Anthony Kyriakakis,Joshua Hill,Starr Marshall Cash,Edward William Louden Jr,James F Berardinelli,Lucretia Clemons,Sandjai Weaver,Sherman Toppin,Jodi Lobel,Michael Fanning,William J Ciancaglini,Marissa Brumbach,Franklin A Bennett Iii,Vince Giusini,10
Sharon Williams Losier,1,27,14,10,9,6,5,5,18,19,21,18,18,13,14,12,16,18,16,13,11,15,12,12,11,12,9,10,10,10,7,9,8,8,9,6,5,4,7,9,7,4,5,4,4,6,3,2,1,2,0,10
Christine Hope,,1,13,12,5,4,6,3,14,19,20,9,9,13,16,15,18,14,13,16,9,14,9,11,4,12,10,5,6,9,9,7,10,8,9,5,6,3,7,8,4,2,6,5,4,5,3,3,3,1,2,10
Joffie C Pittman,,,1,3,4,6,5,1,12,12,6,9,7,10,7,13,6,4,6,8,3,7,8,7,6,2,6,6,6,4,3,7,2,9,2,6,4,6,6,2,3,7,1,3,3,4,2,2,0,1,2,10
Christian Dicicco,,,,1,1,3,1,1,7,11,9,8,5,5,5,2,8,9,4,6,6,4,5,1,4,8,4,4,5,6,6,2,7,2,6,2,6,1,2,4,1,1,5,2,3,1,2,1,2,2,1,10
Gary S Silver,,,,,0,0,1,2,5,5,3,6,6,5,4,3,7,5,4,2,3,1,4,3,0,3,3,1,1,4,3,2,3,1,3,0,3,1,2,2,0,3,0,3,2,0,1,2,0,1,0,10
Matthew Perks,,,,,,0,2,0,9,4,1,8,5,3,4,6,1,2,2,4,3,1,3,0,5,2,3,6,3,1,5,0,2,2,1,2,1,3,1,2,5,2,0,2,0,1,1,0,2,0,1,10
Daniel R Sulman,,,,,,,0,1,7,5,5,3,2,3,6,5,0,4,4,4,5,4,3,3,3,3,4,2,1,3,3,1,4,3,2,4,2,5,0,2,1,4,1,1,3,0,1,1,1,1,0,10
Franklin A Bennett Iii,,,,,,,,0,3,3,2,1,2,4,1,3,2,2,4,1,1,2,4,5,1,1,2,1,3,1,2,3,0,1,1,2,0,0,3,1,1,2,1,1,2,1,0,1,0,1,0,10
Ken Powell,,,,,,,,,1,12,9,8,9,10,7,9,5,5,7,4,8,3,9,4,6,4,6,8,10,7,6,3,5,4,4,4,7,7,2,6,6,5,3,4,3,1,3,3,2,1,2,10
Frances Fattah,,,,,,,,,,1,15,9,8,12,10,9,10,13,10,9,4,8,10,7,5,8,8,5,5,9,7,2,6,5,6,5,7,5,4,5,0,2,3,4,3,1,2,3,1,2,1,10
Stephanie M Sawyer,,,,,,,,,,,1,8,6,12,9,9,9,12,12,10,7,12,7,6,3,9,6,3,4,5,3,2,7,3,7,4,6,3,1,6,1,3,5,2,2,1,1,2,1,0,1,10
Tracy B Roman,,,,,,,,,,,,0,10,5,5,6,9,10,6,8,11,5,4,2,6,6,3,6,3,5,7,1,6,2,5,3,3,5,1,4,5,5,4,1,1,1,0,1,1,0,1,10
Leon Goodman,,,,,,,,,,,,,0,5,4,4,5,6,6,3,7,2,6,3,5,5,4,6,6,6,6,0,3,3,2,1,3,2,1,5,3,3,4,4,3,0,2,2,0,1,1,10
Daine Grey Jr,,,,,,,,,,,,,,0,10,10,5,4,11,8,5,8,6,8,2,2,8,5,5,6,6,3,5,4,2,8,8,4,5,4,1,3,3,3,2,0,2,4,2,0,1,10
Kai Scott,,,,,,,,,,,,,,,1,10,5,6,6,13,7,10,3,5,2,7,11,4,0,3,6,2,8,5,5,7,3,5,2,3,3,1,1,4,2,1,2,1,3,0,1,10
Rainy Papademetriou,,,,,,,,,,,,,,,,0,10,5,7,13,5,10,8,8,4,3,8,4,4,2,3,7,4,8,2,6,2,6,7,3,3,5,2,2,1,5,1,1,2,0,0,10
Lynne M Summers,,,,,,,,,,,,,,,,,0,11,6,9,6,6,4,6,3,7,3,1,3,4,5,6,7,4,5,0,3,1,6,3,1,1,3,1,1,5,1,3,1,1,1,10
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,0,8,9,7,7,7,2,4,11,4,3,3,5,4,0,6,0,8,2,2,4,1,6,0,1,5,2,3,0,1,1,1,2,0,10
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,0,6,1,9,10,6,2,8,6,3,5,4,3,4,1,4,5,7,3,4,3,4,1,3,3,3,3,2,2,3,1,0,0,10
Stella Tsai,,,,,,,,,,,,,,,,,,,,0,9,13,2,5,1,7,7,1,0,3,3,4,7,7,3,5,2,4,5,4,3,1,4,2,0,3,0,0,3,0,1,10
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,1,6,0,3,4,5,4,3,2,4,4,1,7,4,3,2,3,3,0,5,3,3,5,2,2,0,1,0,2,1,1,10
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,0,4,8,2,7,7,2,1,2,2,6,4,7,4,7,1,3,5,5,0,1,5,2,2,4,0,1,2,0,0,10
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,4,3,7,4,5,6,4,3,3,0,1,4,4,4,4,2,3,1,5,4,1,3,2,0,1,0,2,0,10
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,5,0,2,5,2,6,3,7,2,3,0,0,7,2,0,2,1,2,3,4,0,1,0,0,0,10
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,6,6,1,3,3,4,3,1,1,2,4,0,1,3,4,0,1,4,0,2,2,1,2,1,10
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,4,2,2,4,1,7,2,3,2,0,5,1,2,5,3,3,2,1,1,2,0,0,10
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,4,1,6,3,5,6,1,4,2,2,1,1,1,5,2,1,2,0,2,0,0,10
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,6,1,0,2,3,2,4,2,0,3,4,1,2,2,2,1,2,2,0,1,1,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,1,2,1,2,3,1,1,3,3,3,1,1,3,1,2,2,0,2,1,10
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,2,1,2,5,1,2,3,1,2,2,3,2,1,2,1,0,0,0,10
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,3,2,4,2,2,1,2,1,1,3,4,1,2,3,2,2,2,10
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,1,2,1,1,7,1,1,3,1,2,3,5,2,1,1,1,0,10
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,3,3,1,3,1,1,2,2,1,0,0,1,3,0,1,10
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,5,1,2,2,0,3,2,4,1,1,1,1,1,10
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,3,0,1,2,3,4,1,1,1,0,0,0,10
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,2,0,2,2,1,0,1,1,0,0,0,0,10
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2,2,2,2,0,2,3,0,1,1,10
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3,0,1,2,0,0,2,2,0,0,10
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,4,0,1,1,0,0,10
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,3,0,0,2,0,1,0,0,10
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,0,1,0,1,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,1,1,0,0,1,0,10
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,10
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,2,0,10
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,10
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,10
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,64,39,31,25,15,14,13,7,33,32,28,28,24,23,23,23,22,21,21,20,19,19,18,17,17,17,15,15,14,14,14,14,13,13,12,11,11,10,10,10,9,9,9,8,8,6,5,5,4,3,2,10
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Christian Dicicco,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Rainy Papademetriou,Kai Scott,Ken Powell,Scott Diclaudio,Tracy B Roman,Stephanie M Sawyer,Daine Grey Jr,Leon Goodman,Brian T Ortelere,Lyris Younge,Abbe Fletman,Wayne M D Bennett,Stella Tsai,Jennifer Schultz,Lynne M Summers,Vincent N Melchiorre,Edward William Louden Jr,Jon Marshall,Mia Roberts Perez,Thomas Martin,Frances Fattah,Leon A King Ii,Michael Fanning,James F Berardinelli,Deborah Watson Stokes,Chris Mallios,Rania Major,Shanese Johnson,Betsy Wahl,Chris Mccabe,Joshua Hill,Sandjai Weaver,Vincent Furlong,William J Ciancaglini,Anthony Kyriakakis,Lucretia Clemons,Vince Giusini,Franklin A Bennett Iii,Jodi Lobel,Starr Marshall Cash,Tangie M Boston,Marissa Brumbach,Sherman Toppin,11
Sharon Williams Losier,0,22,15,12,6,8,2,1,22,21,19,24,21,19,19,12,17,16,14,15,16,8,9,7,6,7,11,9,7,8,8,3,5,5,6,2,6,5,4,6,3,2,5,2,2,2,0,1,1,2,1,11
Joffie C Pittman,,0,9,8,8,5,1,0,15,18,16,18,19,15,16,9,13,16,11,11,11,5,6,7,6,7,10,7,8,2,8,4,4,6,3,3,4,5,3,1,2,3,0,2,2,2,2,1,1,2,0,11
Christine Hope,,,3,4,5,7,1,2,13,9,9,9,10,10,12,8,11,4,13,7,9,13,8,1,7,4,6,4,5,7,3,5,4,3,3,2,5,4,4,4,6,1,2,3,1,3,0,0,2,1,0,11
Christian Dicicco,,,,0,1,2,0,0,15,11,11,12,11,12,9,4,11,10,4,6,7,3,4,9,2,2,4,9,2,2,7,2,1,2,1,1,2,0,4,2,1,2,2,0,3,0,0,1,0,0,0,11
Matthew Perks,,,,,1,2,2,1,5,5,9,6,4,2,3,7,4,3,8,3,3,5,1,2,5,6,3,1,3,1,2,2,2,4,1,2,2,2,3,1,2,3,0,2,2,1,1,1,0,1,0,11
Gary S Silver,,,,,,1,1,0,9,2,5,8,8,1,10,7,12,3,8,5,3,8,2,0,6,5,2,2,2,2,0,8,0,1,0,3,0,1,2,2,5,1,3,1,2,0,0,1,0,0,0,11
Daniel R Sulman,,,,,,,0,0,4,3,2,2,1,1,1,2,2,0,3,1,0,2,1,1,1,1,1,0,0,1,0,1,2,2,0,0,1,1,0,1,0,0,2,1,0,0,1,1,0,0,1,11
Franklin A Bennett Iii,,,,,,,,0,0,1,0,1,1,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,11
Rainy Papademetriou,,,,,,,,,2,22,17,15,17,17,24,9,25,13,16,11,12,9,5,13,6,6,9,9,5,5,8,6,5,7,1,1,4,6,3,5,5,0,4,1,3,1,3,1,0,0,1,11
Kai Scott,,,,,,,,,,3,14,11,14,21,16,5,16,14,13,12,11,4,4,10,1,4,9,7,9,5,9,1,5,8,1,3,5,7,3,1,0,3,4,4,1,4,2,1,1,1,2,11
Ken Powell,,,,,,,,,,,0,22,20,14,15,11,15,21,6,4,6,5,4,13,7,10,3,8,2,2,9,3,4,1,2,2,2,1,0,2,2,2,1,0,2,0,2,0,0,1,0,11
Scott Diclaudio,,,,,,,,,,,,0,23,12,16,12,15,18,5,7,6,7,7,9,9,8,4,10,2,3,8,6,2,1,2,3,1,0,3,5,3,4,3,1,2,0,0,2,0,1,1,11
Tracy B Roman,,,,,,,,,,,,,2,12,17,11,16,18,8,6,6,9,6,9,10,7,7,8,2,4,9,5,2,0,2,2,2,0,3,3,4,2,1,2,3,2,1,1,1,1,0,11
Stephanie M Sawyer,,,,,,,,,,,,,,0,18,3,13,11,7,10,11,4,5,11,1,1,7,8,9,7,9,0,5,5,7,4,5,5,0,3,0,2,1,1,0,2,0,1,2,2,0,11
Daine Grey Jr,,,,,,,,,,,,,,,0,7,23,11,12,10,8,7,3,9,6,5,6,9,6,4,10,6,2,4,4,1,1,5,0,2,5,0,1,0,1,1,0,1,0,0,0,11
Leon Goodman,,,,,,,,,,,,,,,,5,7,6,5,6,3,5,9,2,10,9,2,4,3,5,1,5,5,1,3,4,0,0,4,5,4,3,3,1,3,0,3,2,0,0,2,11
Brian T Ortelere,,,,,,,,,,,,,,,,,0,11,13,9,9,9,1,11,5,6,4,10,4,3,8,6,2,4,0,2,1,5,2,3,6,0,3,1,3,0,0,1,0,0,0,11
Lyris Younge,,,,,,,,,,,,,,,,,,2,3,5,5,3,5,12,4,5,4,9,1,1,9,2,2,0,1,0,2,0,1,1,1,3,1,2,1,1,2,0,0,2,0,11
Abbe Fletman,,,,,,,,,,,,,,,,,,,2,9,10,10,1,1,5,5,8,1,6,4,2,4,3,7,1,1,5,6,4,1,5,1,3,2,3,2,1,1,1,0,0,11
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,1,11,3,3,2,3,1,6,3,6,6,2,2,2,5,4,4,2,5,5,2,0,3,4,2,2,2,0,2,0,0,0,11
Stella Tsai,,,,,,,,,,,,,,,,,,,,,0,4,3,4,0,1,7,5,6,4,4,0,5,4,3,1,4,5,4,3,1,1,3,1,3,2,0,1,1,1,0,11
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,5,1,6,3,4,0,1,4,1,7,3,1,1,0,3,1,4,1,4,2,1,2,1,2,0,1,1,1,0,11
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,4,2,3,5,1,3,7,1,3,1,2,0,2,3,1,2,1,2,1,1,3,1,1,1,1,11
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,8,0,0,9,0,3,1,1,0,2,1,0,1,0,1,0,0,0,0,2,0,0,1,0,11
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,2,0,2,1,4,0,0,1,0,0,0,2,2,3,2,1,1,0,1,0,1,0,0,0,11
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,1,4,1,1,0,2,0,1,0,1,3,1,3,0,2,0,0,0,1,0,1,11
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,1,1,2,4,2,0,3,3,3,1,0,1,1,2,1,1,1,0,1,1,0,11
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,8,0,1,0,1,1,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0,11
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,3,7,1,4,3,5,1,0,1,2,1,1,2,3,0,2,1,1,0,11
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,5,3,1,0,2,4,2,1,2,1,2,1,0,0,1,0,1,11
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,1,0,1,1,0,2,0,1,0,1,0,0,0,1,0,11
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,2,0,0,2,1,3,2,1,0,1,0,0,1,0,0,1,11
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,2,0,1,0,0,1,0,0,1,3,1,1,0,1,11
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,6,1,0,0,2,1,1,1,1,1,1,1,0,0,11
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,11
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,2,1,2,2,1,2,0,0,1,1,0,0,11
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,1,1,0,2,0,0,1,2,0,11
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,1,0,0,11
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,2,2,2,1,0,1,0,0,0,11
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,1,0,0,0,0,1,1,11
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,11
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,1,1,11
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,1,11
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,1,0,11
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,11
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,11
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,48,34,30,20,18,16,5,2,40,38,37,34,34,33,31,30,28,28,24,21,20,17,17,15,14,14,14,14,13,13,13,11,10,9,9,9,7,7,7,7,7,7,6,5,5,4,4,3,3,2,2,11
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Tracy B Roman,Scott Diclaudio,Ken Powell,Lyris Younge,Mia Roberts Perez,Daine Grey Jr,Leon Goodman,Rainy Papademetriou,Abbe Fletman,Brian T Ortelere,Jon Marshall,Kai Scott,Stephanie M Sawyer,Lynne M Summers,Edward William Louden Jr,Frances Fattah,Vincent Furlong,Vincent N Melchiorre,Chris Mccabe,Jennifer Schultz,Stella Tsai,Thomas Martin,Betsy Wahl,Deborah Watson Stokes,Marissa Brumbach,Michael Fanning,Shanese Johnson,Wayne M D Bennett,Chris Mallios,Joshua Hill,James F Berardinelli,Jodi Lobel,Lucretia Clemons,Starr Marshall Cash,Vince Giusini,Leon A King Ii,Rania Major,Sherman Toppin,Anthony Kyriakakis,Sandjai Weaver,Tangie M Boston,William J Ciancaglini,Franklin A Bennett Iii,12
Sharon Williams Losier,1,13,10,6,2,2,2,0,20,17,15,13,10,10,9,10,8,8,6,7,9,8,6,6,3,6,4,5,5,3,3,4,3,5,3,4,3,2,2,2,3,3,2,1,3,2,0,0,2,2,0,12
Christine Hope,,0,8,3,3,3,1,1,10,8,9,9,12,9,7,5,9,4,5,8,9,6,5,5,6,6,4,5,3,3,5,5,5,4,2,3,4,3,2,2,2,3,1,3,3,3,1,1,2,0,1,12
Joffie C Pittman,,,0,2,0,1,2,1,9,8,6,7,8,5,3,4,7,5,3,6,4,4,2,2,3,5,4,3,1,4,3,2,3,4,1,2,2,3,2,2,3,1,3,0,1,1,1,0,1,1,0,12
Christian Dicicco,,,,2,0,0,1,0,2,2,1,3,4,4,0,3,1,1,0,3,5,4,1,0,2,1,1,1,2,1,2,2,2,3,1,1,1,0,0,0,2,2,1,0,1,2,0,0,1,1,0,12
Matthew Perks,,,,,0,2,0,0,1,3,3,3,1,2,2,2,1,2,4,1,1,1,3,2,2,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,1,12
Gary S Silver,,,,,,0,2,0,3,4,2,1,1,1,3,2,0,2,1,1,1,1,2,4,2,1,1,0,1,2,2,2,2,0,4,2,0,2,1,0,0,1,2,3,1,0,0,1,0,1,1,12
Franklin A Bennett Iii,,,,,,,0,0,2,2,1,0,1,1,2,1,1,2,0,1,2,1,1,1,1,0,1,0,1,1,1,1,1,0,3,3,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,12
Daniel R Sulman,,,,,,,,0,0,0,0,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,12
Tracy B Roman,,,,,,,,,0,16,14,13,5,8,8,5,7,6,6,6,6,3,6,3,2,5,1,3,2,2,3,2,3,4,3,2,2,1,3,0,2,2,2,1,2,0,0,0,2,1,0,12
Scott Diclaudio,,,,,,,,,,0,15,15,5,8,7,6,6,6,6,8,4,2,7,4,2,5,1,2,1,2,2,1,1,5,4,2,2,2,3,0,1,1,3,2,1,0,0,1,0,2,0,12
Ken Powell,,,,,,,,,,,0,13,4,7,8,4,6,4,7,7,6,2,8,3,3,5,0,2,0,2,0,2,1,4,2,2,2,0,2,0,0,1,0,2,1,1,0,0,0,0,1,12
Lyris Younge,,,,,,,,,,,,0,7,9,4,4,7,5,5,10,5,2,5,2,2,4,2,3,0,1,2,1,1,6,1,1,4,1,2,0,1,1,2,1,1,1,1,1,0,1,0,12
Mia Roberts Perez,,,,,,,,,,,,,0,9,1,8,9,5,1,9,8,7,1,5,4,7,7,4,7,3,5,4,4,5,1,3,5,4,0,4,3,3,2,1,2,3,2,1,2,1,0,12
Daine Grey Jr,,,,,,,,,,,,,,0,2,5,9,5,1,9,9,2,1,2,4,4,2,2,2,1,2,2,1,6,1,2,4,1,2,0,2,3,1,1,1,2,0,1,1,1,0,12
Leon Goodman,,,,,,,,,,,,,,,2,2,3,2,6,2,3,1,6,3,3,1,0,1,1,1,0,2,1,0,2,3,0,0,1,0,0,2,1,2,1,1,0,0,0,1,1,12
Rainy Papademetriou,,,,,,,,,,,,,,,,0,4,9,1,3,3,5,2,6,1,6,5,3,7,4,1,2,1,2,2,3,1,3,1,4,1,1,2,1,1,1,1,0,0,2,0,12
Abbe Fletman,,,,,,,,,,,,,,,,,0,4,3,7,6,2,2,1,3,3,2,6,2,0,2,2,2,4,0,3,4,0,3,0,2,1,2,0,1,1,2,0,1,1,0,12
Brian T Ortelere,,,,,,,,,,,,,,,,,,0,2,2,2,3,3,5,2,5,6,3,5,5,1,0,1,1,2,2,1,4,4,4,0,1,2,0,0,0,0,0,0,1,0,12
