col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,0,11,2,7,8,14,2,3,2,11,4,14,2,6,4,2,1,2,3,3,9,0,1,2,2,1,1,1,0,8
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,2,5,11,9,4,4,3,5,14,1,1,7,4,2,5,2,3,1,3,10,0,2,4,3,3,3,1,1,8
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,4,6,10,3,0,3,3,9,5,4,6,7,3,7,3,1,4,2,2,2,1,3,1,1,8
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,8,8,3,9,2,1,4,6,1,6,2,3,3,6,8,2,2,3,1,3,1,0,0,8
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,5,4,8,5,1,2,4,3,5,4,3,1,6,8,3,1,3,0,1,0,1,1,8
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,4,5,12,2,8,4,3,3,2,1,1,0,0,2,6,2,3,1,0,1,8
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,3,3,2,0,5,5,3,7,3,6,5,5,2,1,4,3,0,1,1,1,0,8
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,2,3,7,5,10,2,6,4,6,0,2,1,2,0,1,1,2,1,8
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,3,1,1,1,1,2,2,2,1,1,5,1,2,3,0,3,0,0,1,8
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,4,1,1,1,1,1,0,2,11,1,1,3,4,3,0,1,1,8
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,3,4,2,3,1,2,0,1,0,5,2,5,1,2,0,8
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,1,1,2,2,1,0,1,1,2,2,2,0,2,1,0,8
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,3,2,0,3,1,3,3,1,2,2,3,2,1,0,8
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,8,2,3,1,6,1,1,2,3,1,2,1,1,1,8
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,6,4,0,3,4,2,3,2,1,1,1,8
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,0,6,0,1,1,3,1,1,1,1,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,0,5,3,1,3,2,2,2,1,8
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,2,1,3,1,1,2,2,1,8
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,4,3,2,0,2,1,1,8
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,1,1,1,0,0,8
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,0,0,0,8
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,0,1,0,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,0,0,8
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,8
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,8
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,8
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,74,61,59,34,29,17,16,14,63,59,56,54,48,48,46,44,43,40,38,37,36,33,32,30,29,27,26,26,24,23,22,22,20,20,20,19,19,18,17,16,15,14,13,12,11,11,10,9,7,5,4,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Tracy B Roman,Lyris Younge,Ken Powell,Daine Grey Jr,Scott Diclaudio,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Michael Fanning,Vincent N Melchiorre,Jon Marshall,Chris Mallios,Mia Roberts Perez,Deborah Watson Stokes,Frances Fattah,Leon Goodman,Jennifer Schultz,Lynne M Summers,Thomas Martin,Edward William Louden Jr,Jodi Lobel,Lucretia Clemons,Wayne M D Bennett,Leon A King Ii,Marissa Brumbach,Rainy Papademetriou,Shanese Johnson,Vincent Furlong,Betsy Wahl,Brian T Ortelere,James F Berardinelli,Stella Tsai,Anthony Kyriakakis,Joshua Hill,Vince Giusini,Rania Major,Sandjai Weaver,Chris Mccabe,Sherman Toppin,Starr Marshall Cash,Tangie M Boston,Franklin A Bennett Iii,William J Ciancaglini,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,9
Tracy B Roman,3,39,38,28,33,26,24,25,18,22,10,19,18,10,7,8,8,7,6,7,2,2,10,6,5,4,7,4,4,3,5,5,2,4,3,3,3,1,0,1,1,0,0,35,26,31,8,4,1,3,4,9
Lyris Younge,,0,39,25,33,26,23,23,19,23,10,21,17,9,8,6,7,5,6,7,4,6,5,3,2,4,2,4,4,4,5,5,1,3,2,0,1,4,3,2,2,1,0,33,27,32,7,2,1,2,1,9
Ken Powell,,,0,26,34,26,22,26,20,22,12,21,16,5,7,10,8,2,5,7,2,2,6,5,3,4,4,3,4,3,4,3,1,2,1,1,3,0,0,1,2,1,0,33,25,32,7,4,4,2,2,9
Daine Grey Jr,,,,0,21,24,18,19,17,16,7,17,15,8,6,4,6,6,3,5,2,3,7,7,2,4,2,7,5,6,5,4,2,2,2,3,0,2,1,3,1,1,1,23,30,19,5,5,4,2,2,9
Scott Diclaudio,,,,,0,23,17,18,16,19,8,18,14,3,3,5,5,2,4,6,1,0,4,1,0,3,0,3,1,3,4,1,0,1,2,0,1,0,0,0,1,0,0,28,17,27,7,1,1,1,1,9
Abbe Fletman,,,,,,1,18,18,15,19,6,18,15,6,2,5,6,3,3,4,4,2,4,2,1,3,2,4,1,3,4,4,2,1,2,0,2,2,2,0,2,0,0,23,24,21,5,4,1,1,2,9
Kai Scott,,,,,,,0,20,19,19,5,21,18,9,9,4,2,5,3,2,3,3,3,4,2,2,5,1,4,2,1,2,1,2,1,4,3,2,2,2,1,1,0,20,19,18,2,3,2,1,3,9
Stephanie M Sawyer,,,,,,,,0,20,21,3,18,18,4,7,4,4,2,5,1,3,3,6,3,4,1,4,2,3,1,0,4,1,2,1,1,3,1,1,3,1,2,0,22,21,20,1,5,3,1,2,9
Michael Fanning,,,,,,,,,0,18,6,18,16,2,4,0,0,0,4,0,5,4,1,1,3,4,0,1,0,1,0,1,2,1,1,0,1,1,1,2,0,1,0,16,16,15,0,2,3,0,0,9
Vincent N Melchiorre,,,,,,,,,,0,3,19,17,4,5,1,1,2,3,1,3,2,3,0,0,1,1,2,1,1,1,3,0,0,1,0,1,2,2,1,0,0,0,19,18,19,1,0,1,0,0,9
Jon Marshall,,,,,,,,,,,2,4,2,3,2,8,5,2,5,6,5,5,2,4,5,8,3,6,3,5,4,1,4,1,1,2,1,1,0,0,0,0,1,14,6,7,7,3,3,1,2,9
Chris Mallios,,,,,,,,,,,,0,15,3,3,2,0,3,2,1,1,0,2,0,0,2,1,0,2,1,1,1,1,1,1,1,2,1,1,1,2,0,0,17,15,17,2,0,1,1,1,9
Mia Roberts Perez,,,,,,,,,,,,,0,5,3,1,0,2,1,1,2,3,2,2,2,1,2,0,2,0,0,3,0,1,1,2,0,2,2,2,0,0,0,17,16,16,1,0,0,1,1,9
Deborah Watson Stokes,,,,,,,,,,,,,,1,6,2,4,5,5,2,4,4,2,5,3,0,5,2,2,1,1,4,1,2,1,3,1,4,3,1,1,0,0,10,12,6,3,1,3,4,3,9
Frances Fattah,,,,,,,,,,,,,,,1,4,2,6,5,4,4,4,7,5,1,1,3,3,6,3,2,3,2,3,2,3,1,2,1,3,1,2,0,7,10,5,1,3,7,2,1,9
Leon Goodman,,,,,,,,,,,,,,,,1,6,2,1,7,1,1,4,3,4,3,4,3,4,4,5,1,1,3,1,3,3,0,0,0,0,1,0,10,6,6,5,4,4,1,3,9
Jennifer Schultz,,,,,,,,,,,,,,,,,1,2,6,5,2,2,4,2,3,3,4,5,3,3,4,3,1,4,2,1,1,0,0,0,1,1,0,10,9,5,6,4,2,2,1,9
Lynne M Summers,,,,,,,,,,,,,,,,,,0,4,4,3,3,4,3,3,1,6,3,2,4,3,3,3,3,3,3,1,2,0,1,3,0,1,8,8,4,3,2,3,4,1,9
Thomas Martin,,,,,,,,,,,,,,,,,,,0,1,7,6,4,3,4,3,4,3,2,1,1,2,4,3,5,1,0,0,1,2,2,1,0,9,5,5,4,3,3,2,0,9
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,0,0,2,5,3,2,2,1,3,2,4,6,1,1,3,1,1,0,0,0,1,0,1,0,8,5,5,7,1,2,2,2,9
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,0,7,2,1,3,4,2,2,1,2,0,4,4,1,4,0,1,3,2,2,1,1,0,6,5,3,3,3,3,2,0,9
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,0,1,4,7,3,3,3,2,2,0,4,3,2,1,2,0,2,2,2,1,1,1,8,8,4,1,3,2,1,1,9
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,0,5,2,2,2,2,5,1,3,3,3,3,4,2,1,1,1,2,0,1,0,9,6,5,3,4,2,2,1,9
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,4,2,5,1,2,3,3,4,3,5,1,0,1,1,0,0,1,9,8,1,1,6,2,1,2,9
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,1,2,1,1,1,3,4,1,3,1,0,0,0,1,1,1,7,6,2,0,4,2,3,2,9
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,4,0,4,1,1,1,0,0,0,0,1,0,0,5,4,4,3,2,1,0,0,9
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,2,2,3,1,4,3,0,0,1,1,0,1,9,6,2,1,3,1,2,1,9
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,3,1,1,1,1,1,0,1,0,1,0,1,1,5,7,2,3,4,3,1,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,4,2,4,1,1,0,1,0,1,0,6,5,1,1,3,3,2,0,9
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,0,0,1,0,2,0,1,0,1,1,3,7,2,3,3,3,2,1,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1,0,0,0,0,0,0,0,5,6,4,5,2,1,0,2,9
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,2,2,0,1,0,0,7,6,4,1,2,0,0,1,9
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,1,0,1,4,4,0,0,3,0,0,1,9
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,0,0,0,1,0,6,4,1,2,4,2,3,0,9
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,4,1,2,4,3,1,1,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,5,4,0,0,2,1,1,0,9
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,3,1,2,0,2,0,0,1,9
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,3,5,3,0,0,1,2,0,9
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3,3,3,0,1,0,0,0,9
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3,3,2,1,1,1,0,0,9
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1,0,1,1,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,2,2,1,0,9
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,9
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,32,7,7,1,3,2,9
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,3,6,6,4,3,9
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,1,0,2,9
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,9
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,9
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,56,52,50,39,39,34,33,32,26,26,25,24,22,20,20,18,15,15,15,13,13,13,13,12,11,11,10,10,9,9,9,9,8,8,7,6,6,5,4,4,3,2,1,55,46,43,14,13,10,7,5,9
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Gary S Silver,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Ken Powell,Lyris Younge,Tracy B Roman,Daine Grey Jr,Stephanie M Sawyer,Scott Diclaudio,Kai Scott,Abbe Fletman,Chris Mallios,Mia Roberts Perez,Vincent N Melchiorre,Jon Marshall,Michael Fanning,Leon Goodman,Frances Fattah,Wayne M D Bennett,Deborah Watson Stokes,Edward William Louden Jr,Jennifer Schultz,Lynne M Summers,James F Berardinelli,Leon A King Ii,Rainy Papademetriou,Shanese Johnson,Sandjai Weaver,Vincent Furlong,Joshua Hill,Sherman Toppin,Betsy Wahl,Brian T Ortelere,Stella Tsai,Vince Giusini,Rania Major,Thomas Martin,Lucretia Clemons,Jodi Lobel,Marissa Brumbach,Tangie M Boston,Chris Mccabe,William J Ciancaglini,Franklin A Bennett Iii,Anthony Kyriakakis,Starr Marshall Cash,10
Sharon Williams Losier,2,49,38,9,12,6,2,1,54,51,52,41,43,47,40,33,35,29,33,25,29,17,10,16,12,10,9,8,6,6,7,7,4,6,5,4,6,5,5,5,3,5,3,3,3,5,2,4,2,1,2,10
Joffie C Pittman,,0,37,9,7,2,3,3,49,44,48,39,38,37,42,35,38,34,32,17,27,16,8,10,10,9,8,5,6,6,6,5,5,4,2,5,7,4,6,6,4,3,3,1,3,3,2,3,0,2,1,10
Christine Hope,,,1,7,5,1,2,2,43,42,41,41,30,36,32,39,31,29,29,16,27,4,5,9,7,4,11,8,5,5,7,4,3,5,5,4,7,2,3,4,3,4,5,1,5,1,3,2,0,2,1,10
Gary S Silver,,,,0,2,2,3,2,11,5,8,8,7,5,5,5,4,6,3,7,3,5,5,3,1,4,6,6,6,5,3,3,2,6,2,4,3,4,3,3,5,4,2,3,2,0,2,1,0,1,0,10
Matthew Perks,,,,,0,1,1,1,10,10,9,5,4,5,3,5,2,2,1,6,1,7,2,7,4,7,5,4,3,2,6,2,0,4,4,0,1,3,0,3,1,3,3,0,1,2,1,1,0,1,1,10
Christian Dicicco,,,,,,0,1,1,4,5,4,3,5,2,3,2,1,0,2,3,1,2,3,3,3,1,2,1,3,2,1,2,2,2,3,1,2,2,4,1,1,1,3,2,1,1,1,1,1,0,1,10
Franklin A Bennett Iii,,,,,,,0,0,3,2,1,2,3,0,2,2,0,2,0,2,2,3,4,3,3,1,2,4,3,2,1,2,1,1,2,3,0,1,0,0,2,3,0,1,1,1,0,1,1,1,0,10
Daniel R Sulman,,,,,,,,0,1,4,3,2,3,1,2,2,2,3,3,2,0,1,0,2,1,1,1,1,0,2,2,1,1,0,1,1,2,1,2,2,0,0,2,2,2,1,2,0,0,1,0,10
Ken Powell,,,,,,,,,2,54,55,45,43,50,40,38,41,38,38,26,33,13,12,13,7,10,5,7,5,5,6,6,6,7,5,5,4,3,3,4,6,5,2,2,2,0,1,2,1,1,1,10
Lyris Younge,,,,,,,,,,0,56,41,42,44,40,38,39,35,38,22,29,11,12,13,8,11,8,7,5,8,4,7,5,3,6,6,7,2,4,5,2,4,7,2,2,2,3,2,0,1,1,10
Tracy B Roman,,,,,,,,,,,1,41,38,51,35,35,37,33,36,22,31,15,8,9,4,12,6,6,4,5,5,4,5,6,4,3,5,5,4,6,1,4,4,2,2,1,1,2,0,1,2,10
Daine Grey Jr,,,,,,,,,,,,0,35,37,36,42,34,31,32,16,25,10,9,11,7,7,9,5,7,7,7,5,6,8,6,3,5,6,4,4,2,5,4,2,1,3,2,4,1,1,1,10
Stephanie M Sawyer,,,,,,,,,,,,,1,34,41,28,37,32,37,10,31,6,14,9,12,5,7,8,5,6,4,8,3,2,4,4,7,3,7,5,2,2,5,3,4,4,3,3,3,1,1,10
Scott Diclaudio,,,,,,,,,,,,,,0,31,31,36,31,34,19,30,7,4,6,2,7,3,4,3,1,4,1,2,4,2,3,3,3,1,4,0,4,1,1,1,0,1,2,0,1,0,10
Kai Scott,,,,,,,,,,,,,,,0,33,40,33,35,12,27,5,9,11,10,3,7,7,5,6,3,8,5,1,2,5,7,0,5,4,3,2,5,1,3,2,3,2,0,1,1,10
Abbe Fletman,,,,,,,,,,,,,,,,0,34,27,29,10,24,4,5,8,3,5,11,4,7,3,7,2,3,6,3,3,4,4,2,5,0,4,5,0,3,0,2,1,0,1,0,10
Chris Mallios,,,,,,,,,,,,,,,,,0,33,38,11,32,2,3,6,3,2,4,1,2,1,2,2,1,0,2,2,4,0,1,4,0,1,3,0,1,0,1,0,0,1,0,10
Mia Roberts Perez,,,,,,,,,,,,,,,,,,0,31,10,26,2,8,7,6,2,3,7,2,4,3,2,2,2,4,5,5,0,1,2,2,2,3,0,3,1,2,2,0,2,0,10
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,0,11,32,1,4,5,2,2,1,2,1,3,1,2,2,0,1,2,2,0,1,2,0,1,3,1,0,1,1,1,0,0,0,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,8,14,5,6,5,9,4,6,4,4,5,3,3,5,5,3,1,4,2,3,2,5,3,4,1,2,1,0,3,0,0,10
Michael Fanning,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,2,2,2,0,1,1,1,0,1,2,1,1,0,2,2,2,1,1,1,0,0,1,1,1,0,10
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,6,6,8,8,4,3,5,4,5,4,4,5,5,2,0,6,3,4,2,4,1,4,1,4,0,2,3,1,0,10
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,0,8,11,4,6,9,4,6,1,7,2,4,4,6,1,2,4,0,3,2,2,0,3,2,0,1,2,1,1,10
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,5,5,3,4,3,6,5,4,4,2,3,2,3,5,3,4,1,0,1,4,1,2,0,2,1,10
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,6,5,7,5,8,3,0,6,2,1,1,5,1,3,2,3,1,1,6,0,2,2,0,0,10
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,3,3,4,3,2,3,3,1,0,4,1,4,2,6,0,2,1,0,0,0,0,1,1,10
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,9,3,6,3,0,6,3,3,4,6,2,4,2,3,3,0,4,0,2,0,1,2,1,10
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,2,6,1,2,3,3,2,0,3,2,4,5,4,1,4,2,1,1,1,1,0,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,2,3,5,3,4,1,7,2,4,3,3,2,2,1,1,0,0,2,1,0,10
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,4,0,3,2,3,0,5,1,3,3,3,2,2,3,2,1,0,0,0,10
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,6,2,0,1,8,2,4,1,3,2,3,2,1,0,0,2,1,0,10
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,3,2,1,1,4,1,4,2,2,1,2,2,1,2,0,0,0,10
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,2,3,3,3,1,0,2,1,2,0,1,1,0,0,10
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,7,1,3,1,3,1,1,1,0,1,1,1,1,1,10
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,1,3,2,2,0,1,1,1,1,0,1,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,2,0,0,1,0,0,0,0,1,0,10
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,1,0,3,1,3,0,3,0,0,1,1,10
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,2,0,3,1,0,0,0,2,1,1,10
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,0,3,2,3,2,1,1,0,0,0,10
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,2,2,1,1,0,1,2,0,10
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,0,1,1,1,0,10
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,1,1,0,10
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,0,0,0,0,10
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,2,0,0,10
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,2,0,10
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,10
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,10
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,84,69,63,20,15,9,6,5,79,75,71,61,60,57,55,49,46,45,42,37,36,26,24,23,20,19,19,15,14,14,14,13,12,12,11,11,10,10,10,10,9,9,8,7,7,6,5,5,4,3,2,10
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Lyris Younge,Ken Powell,Scott Diclaudio,Tracy B Roman,Daine Grey Jr,Frances Fattah,Stephanie M Sawyer,Leon Goodman,Kai Scott,Mia Roberts Perez,Abbe Fletman,Deborah Watson Stokes,Jennifer Schultz,Edward William Louden Jr,Wayne M D Bennett,Vincent N Melchiorre,Jon Marshall,Chris Mallios,Leon A King Ii,Michael Fanning,Rainy Papademetriou,Vincent Furlong,Lucretia Clemons,Thomas Martin,Sandjai Weaver,Shanese Johnson,Betsy Wahl,Rania Major,Jodi Lobel,Lynne M Summers,Franklin A Bennett Iii,James F Berardinelli,Stella Tsai,Anthony Kyriakakis,Brian T Ortelere,Tangie M Boston,Marissa Brumbach,Sherman Toppin,William J Ciancaglini,Chris Mccabe,Joshua Hill,Starr Marshall Cash,Vince Giusini,11
Sharon Williams Losier,4,24,26,14,11,8,8,1,36,37,36,36,26,19,23,19,21,19,18,13,12,15,13,14,13,14,7,13,7,8,9,6,6,5,6,6,2,7,6,4,8,4,5,5,5,2,3,4,5,3,3,11
Christine Hope,,3,13,10,5,7,4,2,21,19,17,20,22,16,19,6,13,16,16,12,9,6,8,10,5,10,2,10,7,9,5,9,4,6,8,5,4,5,2,6,4,4,5,2,6,3,2,5,2,4,0,11
Joffie C Pittman,,,0,5,7,3,2,1,26,29,26,21,19,12,14,10,15,14,14,3,4,8,10,13,9,12,2,8,2,3,2,3,2,1,1,3,1,2,3,2,0,1,2,2,1,1,2,1,0,2,1,11
Christian Dicicco,,,,1,3,3,3,1,16,11,8,6,12,8,10,5,6,7,9,9,8,5,8,5,2,5,6,3,2,3,3,7,1,4,8,6,5,5,3,4,6,4,2,2,4,0,5,3,2,4,1,11
