col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Jon Marshall,,,,,,,,,,,,0,2,2,3,1,2,2,3,1,1,1,3,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3
Stella Tsai,,,,,,,,,,,,,0,2,2,2,2,2,1,3,2,0,1,1,0,1,1,2,2,1,0,2,1,1,1,1,0,0,1,1,0,0,0,0,3
Abbe Fletman,,,,,,,,,,,,,,0,2,1,3,2,1,1,1,2,1,1,1,1,1,1,2,1,0,1,2,1,0,0,0,1,0,0,1,0,0,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,1,0,2,2,3,2,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,1,2,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,3
Daine Grey Jr,,,,,,,,,,,,,,,,,0,2,1,2,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,0,2,1,2,2,2,2,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,2,0,1,1,2,1,1,0,0,0,0,0,0,0,0,3
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,22,15,14,14,10,8,8,7,7,7,7,6,6,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,3
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Ronald R Donatucci,Kai Scott,Lyris Younge,Stephanie M Sawyer,Tracy B Roman,Abbe Fletman,Jennifer Schultz,Leon Goodman,Mia Roberts Perez,Ken Powell,Rainy Papademetriou,Thomas Martin,Daine Grey Jr,Michael Fanning,Wayne M D Bennett,Deborah Watson Stokes,Brian T Ortelere,Edward William Louden Jr,Franklin A Bennett Iii,James F Berardinelli,Jon Marshall,Scott Diclaudio,Vincent N Melchiorre,Chris Mccabe,Leon A King Ii,Marissa Brumbach,Shanese Johnson,Vince Giusini,Vincent Furlong,Betsy Wahl,Frances Fattah,Lynne M Summers,Stella Tsai,Chris Mallios,Lucretia Clemons,Rania Major,Sandjai Weaver,Sherman Toppin,Anthony Kyriakakis,Jodi Lobel,Tangie M Boston,Joshua Hill,Starr Marshall Cash,William J Ciancaglini,4
Ronald R Donatucci,5,19,19,16,19,15,18,18,16,13,13,13,9,7,13,9,9,10,8,9,9,10,6,9,10,8,10,10,8,6,7,8,8,6,8,8,5,7,6,4,4,4,3,3,4
Kai Scott,,1,12,14,8,12,7,4,12,7,6,10,5,7,4,6,4,2,3,1,2,3,8,5,4,3,6,3,2,3,3,2,3,4,4,4,4,1,1,2,1,2,1,0,4
Lyris Younge,,,0,9,11,11,7,9,9,12,9,10,6,6,6,3,5,8,3,4,6,9,5,2,5,4,2,4,3,3,5,3,3,4,0,2,3,1,3,2,2,1,0,0,4
Stephanie M Sawyer,,,,1,6,9,9,4,9,7,6,7,7,6,3,6,3,3,1,3,3,2,7,3,4,4,3,2,6,5,5,4,3,2,5,2,2,2,1,2,3,1,2,0,4
Tracy B Roman,,,,,1,9,10,11,7,8,7,5,4,2,5,5,6,9,3,4,6,9,2,3,5,4,7,5,4,2,2,5,6,2,4,7,2,3,1,1,4,1,2,0,4
Abbe Fletman,,,,,,0,10,5,9,5,10,7,8,4,5,2,6,4,2,5,2,5,8,4,4,4,5,4,5,4,3,2,4,5,2,5,3,2,2,0,0,1,1,0,4
Jennifer Schultz,,,,,,,0,8,8,4,7,2,7,1,6,7,4,6,1,5,4,4,2,3,4,7,5,6,6,4,5,6,5,2,5,5,2,4,4,1,3,2,2,0,4
Leon Goodman,,,,,,,,1,3,6,5,4,4,2,6,4,7,9,2,6,7,8,0,4,3,3,2,6,3,2,2,2,3,2,2,4,2,2,3,1,2,2,0,0,4
Mia Roberts Perez,,,,,,,,,1,5,7,7,3,3,6,5,4,0,1,2,0,0,5,3,5,5,5,3,1,4,5,4,4,3,1,4,5,1,4,3,2,0,2,0,4
Ken Powell,,,,,,,,,,0,6,7,8,4,2,2,4,5,1,2,4,7,5,3,4,1,2,1,1,2,2,2,3,2,2,0,1,1,0,0,3,2,1,0,4
Rainy Papademetriou,,,,,,,,,,,0,9,9,3,3,0,7,5,2,8,3,4,5,1,5,0,2,4,6,1,3,2,4,1,0,3,2,2,2,1,0,0,0,1,4
Thomas Martin,,,,,,,,,,,,0,6,3,4,2,5,4,2,2,3,2,5,2,6,0,2,4,5,1,2,2,1,1,0,2,2,3,1,1,1,0,0,0,4
Daine Grey Jr,,,,,,,,,,,,,1,4,3,1,5,5,0,5,4,3,5,1,2,0,3,2,6,2,2,0,3,2,1,0,1,2,1,0,2,1,1,0,4
Michael Fanning,,,,,,,,,,,,,,4,1,2,2,1,2,1,1,1,4,4,1,1,1,2,0,2,2,0,3,2,0,1,2,0,0,0,0,0,0,1,4
Wayne M D Bennett,,,,,,,,,,,,,,,0,1,3,3,4,4,3,2,2,2,4,3,3,5,3,2,2,2,1,3,0,2,1,3,3,1,3,2,0,0,4
Deborah Watson Stokes,,,,,,,,,,,,,,,,1,2,2,0,0,1,1,0,3,2,4,1,2,2,4,3,5,2,0,4,2,2,1,1,2,2,1,1,0,4
Brian T Ortelere,,,,,,,,,,,,,,,,,0,4,1,6,3,3,2,3,1,0,1,3,3,1,0,0,1,1,0,2,1,1,1,1,0,0,0,0,4
Edward William Louden Jr,,,,,,,,,,,,,,,,,,0,2,4,7,7,0,1,2,1,1,3,5,0,2,1,3,0,1,2,0,2,1,0,3,1,1,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,2,1,0,2,1,2,2,0,1,1,1,0,0,2,1,0,0,3,0,0,0,0,1,1,0,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,1,3,3,2,1,2,0,1,3,4,0,2,0,2,1,0,0,0,1,1,1,1,0,0,1,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,4,1,1,1,2,3,4,3,0,2,0,2,0,2,0,0,3,1,0,2,1,0,0,4
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,1,1,2,0,1,2,2,1,1,2,0,1,0,0,1,2,0,0,4
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,2,3,1,2,1,0,2,3,1,0,0,1,1,0,0,0,0,1,4
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,3,0,1,0,1,2,2,2,3,1,0,2,0,0,2,1,2,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,2,1,3,5,1,0,2,3,2,2,0,0,1,1,1,0,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,4,3,3,2,2,2,1,1,3,2,0,2,0,1,0,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,2,3,1,2,4,2,2,0,0,2,1,1,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,3,3,2,1,1,4,4,1,0,0,0,1,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1,1,1,0,3,1,1,3,0,1,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,1,1,1,1,0,1,0,0,0,4
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,1,3,1,1,1,2,0,0,0,4
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,3,1,1,1,1,2,1,0,0,4
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,1,2,1,2,0,2,1,4
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,3,2,0,0,0,0,4
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,1,1,2,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,1,0,4
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,4
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,67,26,24,23,21,20,20,20,20,18,17,16,15,15,14,12,11,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,8,8,8,8,7,6,5,5,4,3,3,4
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Ronald R Donatucci,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Tracy B Roman,Ken Powell,Lyris Younge,Scott Diclaudio,Brian T Ortelere,Mia Roberts Perez,Deborah Watson Stokes,James F Berardinelli,Jennifer Schultz,Jodi Lobel,Leon Goodman,Stephanie M Sawyer,Vincent Furlong,Abbe Fletman,Thomas Martin,Betsy Wahl,Jon Marshall,Kai Scott,Lynne M Summers,Marissa Brumbach,Stella Tsai,Vincent N Melchiorre,Anthony Kyriakakis,Frances Fattah,Franklin A Bennett Iii,Rania Major,Sandjai Weaver,Wayne M D Bennett,Leon A King Ii,Shanese Johnson,Tangie M Boston,William J Ciancaglini,Chris Mccabe,Edward William Louden Jr,Lucretia Clemons,Vince Giusini,Joshua Hill,Sherman Toppin,Starr Marshall Cash,Chris Mallios,5
Ronald R Donatucci,3,6,9,9,9,9,7,8,6,9,7,6,6,6,5,7,6,5,6,5,5,6,5,5,6,3,3,4,2,4,3,3,3,1,3,3,2,1,2,2,1,1,1,0,5
Michael Fanning,,5,2,4,1,4,3,1,2,2,1,0,0,2,1,1,1,1,1,0,1,2,2,0,0,3,1,1,1,1,1,1,0,0,2,1,1,0,0,0,0,1,0,0,5
Daine Grey Jr,,,0,9,5,6,3,5,6,2,3,5,6,2,4,6,5,5,3,3,3,2,4,3,3,2,1,0,1,1,1,3,0,0,1,1,0,1,1,1,0,0,1,0,5
Rainy Papademetriou,,,,0,4,8,6,5,6,1,1,5,5,2,4,4,5,6,3,1,3,3,3,1,1,3,0,0,2,1,1,2,1,0,1,1,1,1,1,2,0,1,1,0,5
Tracy B Roman,,,,,1,3,2,6,4,3,4,3,4,4,4,2,4,3,2,4,3,2,2,3,3,1,2,3,2,1,2,2,1,1,1,0,2,1,0,0,1,1,1,0,5
Ken Powell,,,,,,0,4,4,4,1,0,4,3,1,4,3,4,4,2,0,4,2,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,5
Lyris Younge,,,,,,,0,3,4,3,2,2,1,2,3,2,1,3,2,0,3,3,1,1,1,3,2,1,1,3,1,1,1,1,1,1,0,1,1,1,0,0,0,0,5
Scott Diclaudio,,,,,,,,0,5,4,4,4,5,2,4,3,5,4,1,4,2,2,1,2,3,1,2,3,1,1,0,1,2,0,1,2,1,1,0,1,1,0,1,0,5
Brian T Ortelere,,,,,,,,,0,2,2,5,4,0,3,2,4,3,3,1,2,2,1,0,2,2,1,2,1,2,0,2,1,0,1,2,1,1,1,2,1,0,0,0,5
Mia Roberts Perez,,,,,,,,,,0,5,2,2,4,1,4,3,2,1,4,2,3,2,4,5,2,3,3,0,3,2,0,2,1,2,2,1,1,1,0,1,0,0,0,5
Deborah Watson Stokes,,,,,,,,,,,0,1,1,3,1,3,3,1,1,5,1,1,2,3,3,2,4,2,1,2,1,1,2,1,2,2,1,1,0,0,1,0,1,0,5
James F Berardinelli,,,,,,,,,,,,0,4,1,4,2,4,3,3,1,3,0,2,0,1,1,1,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,,0,2,3,4,3,4,1,2,1,2,2,3,3,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,5
Jodi Lobel,,,,,,,,,,,,,,0,2,3,2,1,1,3,1,3,3,3,3,3,3,1,2,2,3,1,0,1,1,1,1,1,1,0,0,1,0,0,5
Leon Goodman,,,,,,,,,,,,,,,0,0,3,2,2,1,4,0,2,0,0,2,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,2,4,2,4,0,3,3,4,4,2,1,1,0,1,1,0,0,0,1,2,0,1,1,1,0,0,1,0,5
Vincent Furlong,,,,,,,,,,,,,,,,,0,3,1,3,1,1,0,1,3,1,1,1,2,0,1,1,2,0,2,1,2,0,0,1,1,1,0,0,5
Abbe Fletman,,,,,,,,,,,,,,,,,,0,2,2,1,2,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
Thomas Martin,,,,,,,,,,,,,,,,,,,0,1,1,2,2,0,0,2,1,0,1,1,0,2,0,0,0,1,0,1,1,1,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,3,2,2,2,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,1,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,5
Kai Scott,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,2,2,3,2,1,0,0,2,1,1,0,2,1,0,1,0,0,5
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,0,0,1,1,2,0,0,0,1,0,1,1,0,0,0,1,0,5
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,1,0,2,2,0,0,1,1,0,0,0,1,0,0,0,1,0,5
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,2,2,0,1,1,1,1,1,0,1,1,1,0,0,0,5
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,2,0,0,0,1,0,1,1,1,0,0,0,0,5
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,0,1,1,2,0,1,0,0,0,0,0,0,5
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,0,0,1,0,1,0,1,1,0,1,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,1,0,0,2,1,0,0,0,0,5
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,1,0,1,0,0,1,0,0,5
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,5
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,5
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,5
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,5
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,5
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,5
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,5
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,35,14,13,13,12,11,10,10,9,9,8,8,8,8,8,8,8,7,7,6,6,6,6,6,6,6,5,5,5,4,4,4,3,3,3,3,2,2,2,2,1,1,1,0,5
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Ronald R Donatucci,Jennifer Schultz,Tracy B Roman,Daine Grey Jr,Ken Powell,James F Berardinelli,Abbe Fletman,Edward William Louden Jr,Jon Marshall,Kai Scott,Leon Goodman,Thomas Martin,Deborah Watson Stokes,Leon A King Ii,Lynne M Summers,Mia Roberts Perez,Rainy Papademetriou,Vincent Furlong,Frances Fattah,Scott Diclaudio,Brian T Ortelere,Betsy Wahl,Chris Mccabe,Lyris Younge,Starr Marshall Cash,Franklin A Bennett Iii,Joshua Hill,Lucretia Clemons,Michael Fanning,Sandjai Weaver,Sherman Toppin,Stephanie M Sawyer,Tangie M Boston,Anthony Kyriakakis,Jodi Lobel,Marissa Brumbach,Vincent N Melchiorre,Shanese Johnson,Stella Tsai,Vince Giusini,Wayne M D Bennett,William J Ciancaglini,Chris Mallios,Rania Major,6
Ronald R Donatucci,1,11,12,7,11,8,4,8,9,8,8,7,9,6,8,5,3,5,7,8,2,5,4,5,4,4,3,5,3,3,4,4,4,1,3,4,4,2,2,2,1,2,1,0,6
Jennifer Schultz,,0,4,5,5,10,4,3,4,3,4,5,4,5,5,1,4,8,2,3,5,2,0,2,2,2,1,3,1,1,3,0,2,1,2,2,2,0,1,1,2,0,0,0,6
Tracy B Roman,,,2,4,6,4,3,5,5,2,6,4,2,1,3,1,0,1,2,5,2,2,1,4,1,1,1,2,1,1,3,2,2,1,2,1,1,1,2,0,0,1,0,0,6
Daine Grey Jr,,,,0,5,5,9,3,2,5,3,4,3,4,1,3,5,3,1,4,6,0,3,4,3,1,2,0,2,1,3,4,2,1,1,1,1,2,0,0,1,0,1,1,6
Ken Powell,,,,,0,6,3,5,7,3,5,5,2,3,3,1,3,2,2,5,3,2,1,5,2,2,1,1,2,1,2,2,3,1,0,0,1,2,0,0,0,1,0,1,6
James F Berardinelli,,,,,,0,5,4,4,3,5,6,2,3,3,0,5,7,2,3,6,2,1,2,0,2,1,3,2,1,4,0,1,1,1,1,2,0,1,0,1,0,0,0,6
Abbe Fletman,,,,,,,0,2,1,2,2,4,1,2,1,2,5,4,1,3,6,0,1,2,0,1,2,0,1,0,2,3,1,1,1,1,1,1,0,0,1,0,0,0,6
Edward William Louden Jr,,,,,,,,1,5,1,5,5,1,1,3,0,0,1,1,4,2,0,1,3,0,0,3,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,6
Jon Marshall,,,,,,,,,1,0,4,3,3,1,4,1,1,2,2,6,2,1,0,3,2,1,1,1,1,0,2,1,2,1,0,1,1,1,0,1,1,1,0,0,6
Kai Scott,,,,,,,,,,0,3,4,3,3,1,2,4,2,4,0,1,2,4,2,3,2,1,3,2,2,2,3,1,0,1,1,1,1,1,0,0,0,1,1,6
Leon Goodman,,,,,,,,,,,1,5,0,2,3,0,0,2,2,4,2,1,2,3,1,1,2,2,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,6
Thomas Martin,,,,,,,,,,,,0,1,3,3,1,2,4,2,2,3,1,1,2,0,1,2,2,2,1,4,2,1,1,2,0,1,0,0,0,1,0,0,0,6
Deborah Watson Stokes,,,,,,,,,,,,,0,5,3,2,1,2,4,2,0,4,3,1,4,2,2,2,1,0,1,3,4,1,2,4,1,2,2,2,1,2,1,0,6
Leon A King Ii,,,,,,,,,,,,,,0,3,1,2,3,2,1,1,3,3,0,3,1,3,2,0,1,1,1,4,1,2,2,1,2,1,1,1,1,0,1,6
Lynne M Summers,,,,,,,,,,,,,,,0,2,0,2,2,3,0,1,2,1,2,1,3,2,0,0,1,1,2,0,1,2,2,0,1,1,1,0,0,0,6
Mia Roberts Perez,,,,,,,,,,,,,,,,2,1,0,0,1,1,1,1,2,1,0,0,2,1,0,1,2,1,0,1,1,1,0,1,0,0,0,1,0,6
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,4,2,0,5,1,2,1,1,1,0,1,2,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,6
Vincent Furlong,,,,,,,,,,,,,,,,,,0,2,1,4,1,0,0,1,2,1,2,0,1,2,0,1,1,1,1,1,0,0,1,2,0,0,0,6
Frances Fattah,,,,,,,,,,,,,,,,,,,1,1,0,4,3,0,2,3,1,2,1,0,0,2,1,1,0,2,0,1,1,2,1,2,0,0,6
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,0,2,0,0,4,1,2,1,1,1,0,2,1,1,0,1,2,2,1,0,1,1,0,0,0,6
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,3,0,3,1,1,0,1,2,2,1,2,0,1,2,1,0,2,0,0,6
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,2,1,1,1,1,2,1,0,0,1,0,1,1,1,0,1,1,1,6
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,6
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,2,2,1,0,1,0,2,0,1,1,1,1,1,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,0,1,0,2,0,0,1,1,1,0,0,0,6
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,1,1,1,1,0,0,0,0,0,0,6
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,2,2,2,0,2,0,0,0,0,0,6
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,6
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,0,1,0,1,0,6
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,2,0,0,0,1,1,0,6
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,3,1,0,0,1,0,1,6
