col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Christine Hope,2,20,10,16,6,3,5,2,12,19,19,20,20,23,20,15,18,14,10,7,15,12,9,11,6,7,6,5,7,7,6,2,1,3,4,2,3,4,4,4,3,3,0,2,1,1,2,1,0,1,1,14
Sharon Williams Losier,,0,4,13,6,1,4,1,8,13,13,14,15,16,12,12,14,8,5,8,10,6,6,7,5,6,2,6,6,2,5,0,2,1,0,1,2,3,4,2,2,2,1,1,2,1,0,2,0,1,1,14
Christian Dicicco,,,0,4,2,3,4,4,10,4,6,5,7,2,3,3,3,5,6,4,1,3,8,2,5,6,8,4,2,5,1,5,3,2,4,4,3,5,4,4,1,2,3,2,1,3,2,0,1,0,0,14
Joffie C Pittman,,,,0,4,4,0,0,4,14,15,16,14,14,14,11,12,11,5,4,11,11,2,9,4,3,3,4,2,1,4,1,2,0,2,2,0,2,2,2,1,2,1,2,2,3,0,1,1,1,0,14
Matthew Perks,,,,,0,2,1,0,8,5,9,7,4,6,5,4,3,1,3,4,2,1,3,2,3,2,1,4,3,1,4,0,4,1,1,0,0,0,0,1,1,1,1,2,1,1,1,1,0,0,1,14
Daniel R Sulman,,,,,,1,2,3,3,4,4,4,3,4,4,5,3,3,2,4,3,3,4,5,2,3,2,2,1,0,2,3,4,1,2,3,3,1,1,1,0,0,2,1,1,1,1,1,0,0,0,14
Gary S Silver,,,,,,,0,2,6,2,2,6,3,2,2,3,3,3,1,6,1,1,6,0,1,3,2,1,3,2,3,2,3,1,2,3,2,0,1,2,1,2,1,1,0,0,1,0,0,0,0,14
Franklin A Bennett Iii,,,,,,,,0,2,1,2,2,2,1,1,1,0,1,2,3,0,0,1,1,4,2,3,1,0,1,1,3,2,3,1,3,3,1,2,2,1,0,1,1,2,1,1,0,1,0,0,14
Vincent Furlong,,,,,,,,,16,7,9,9,9,9,8,6,6,4,5,9,3,2,8,2,4,6,4,3,4,4,4,4,4,4,1,4,3,1,2,2,1,0,2,2,1,1,2,0,0,0,1,14
Michael Fanning,,,,,,,,,,1,17,14,14,14,13,18,13,11,5,6,12,11,5,10,3,6,4,4,2,4,4,1,1,3,3,1,1,2,1,0,1,0,0,1,0,2,1,0,1,1,1,14
Ken Powell,,,,,,,,,,,1,18,21,17,17,12,14,11,6,7,12,10,4,9,6,2,4,6,4,3,6,1,4,3,1,3,1,1,2,3,2,0,0,3,2,1,1,1,2,1,1,14
Scott Diclaudio,,,,,,,,,,,,0,17,17,17,10,12,12,4,8,9,8,7,6,6,4,4,6,5,4,7,1,5,3,1,2,3,2,1,3,2,1,2,2,3,3,1,1,2,0,1,14
Tracy B Roman,,,,,,,,,,,,,0,17,18,10,15,12,5,7,11,10,6,9,6,2,6,4,4,3,6,1,3,2,1,3,2,1,2,3,0,1,0,2,1,1,2,1,1,2,0,14
Lyris Younge,,,,,,,,,,,,,,0,19,11,17,11,5,5,13,10,6,11,2,6,2,4,5,2,6,1,3,3,1,2,0,3,3,2,2,2,1,1,2,1,2,2,0,0,1,14
Daine Grey Jr,,,,,,,,,,,,,,,0,10,14,10,4,4,11,11,5,11,3,3,5,2,2,3,4,2,3,2,0,3,1,1,0,1,0,1,1,0,2,2,1,1,1,0,0,14
Vincent N Melchiorre,,,,,,,,,,,,,,,,0,13,12,5,3,10,10,4,11,1,3,2,3,2,2,1,2,3,1,2,0,3,0,1,1,1,1,1,2,0,0,0,1,0,0,0,14
Abbe Fletman,,,,,,,,,,,,,,,,,0,11,5,3,11,10,5,11,1,3,2,0,4,2,2,0,2,1,1,1,0,3,3,2,1,2,0,2,1,0,0,1,0,0,0,14
Mia Roberts Perez,,,,,,,,,,,,,,,,,,0,3,3,11,11,3,9,4,2,3,1,0,2,1,1,2,0,2,3,1,1,2,5,2,2,1,3,1,1,1,1,0,0,0,14
Chris Mccabe,,,,,,,,,,,,,,,,,,,0,3,4,4,1,4,1,0,4,3,1,3,1,1,2,2,4,2,2,2,1,2,3,2,1,2,0,0,0,1,0,0,1,14
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,2,1,7,1,5,4,3,4,4,1,5,2,4,2,2,3,3,2,2,1,1,0,1,1,0,1,1,1,0,1,1,14
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,12,1,10,2,2,1,2,1,1,1,0,1,1,2,2,0,0,1,2,2,1,0,1,1,0,1,0,0,1,1,14
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,1,2,10,1,2,3,0,0,1,0,1,1,0,3,2,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,14
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,2,3,7,6,2,6,2,4,2,3,2,4,3,4,3,2,1,1,1,1,0,0,2,2,1,1,0,0,14
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,0,0,0,1,1,0,1,2,1,2,2,2,1,1,2,2,1,1,1,1,0,0,0,14
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,1,1,3,1,2,2,2,4,3,2,3,4,1,0,2,2,4,3,2,0,1,1,0,14
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,4,2,4,3,2,1,2,2,2,4,4,1,0,0,3,0,2,3,2,0,0,1,0,14
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,4,1,3,3,3,2,2,1,2,1,1,2,0,1,3,1,0,1,0,0,14
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,6,0,3,1,0,0,2,1,1,1,1,0,2,1,1,1,1,1,0,1,1,14
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,0,2,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,14
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,3,1,1,1,1,0,2,1,1,0,1,0,0,1,0,0,0,0,14
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,1,1,1,1,1,1,0,0,1,1,1,1,2,1,0,1,0,14
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,3,1,1,1,1,0,0,2,0,1,1,1,0,0,0,0,14
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,1,1,0,0,2,2,1,1,0,1,0,0,0,14
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,2,0,0,0,1,0,2,0,1,0,1,14
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,1,1,0,1,0,1,2,0,0,0,0,14
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,4,1,1,1,1,2,1,1,0,0,0,0,14
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,14
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,2,0,1,2,0,0,0,0,0,14
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,2,1,1,0,1,0,1,0,14
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,3,2,1,1,1,0,0,0,14
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,1,1,0,1,14
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,14
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,0,0,0,0,14
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,14
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,14
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,14
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14
Total,46,27,24,24,15,11,11,7,45,30,29,29,29,26,25,24,20,17,16,16,16,15,15,15,12,12,11,10,10,9,9,7,7,7,7,7,7,6,6,6,4,4,4,4,4,4,4,2,2,2,1,14
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Christian Dicicco,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Tracy B Roman,Ken Powell,Scott Diclaudio,Vincent N Melchiorre,Daine Grey Jr,Abbe Fletman,Stephanie M Sawyer,Chris Mallios,Kai Scott,Mia Roberts Perez,Michael Fanning,Lyris Younge,Jennifer Schultz,James F Berardinelli,Leon Goodman,Stella Tsai,Vince Giusini,Anthony Kyriakakis,Betsy Wahl,Brian T Ortelere,Deborah Watson Stokes,Lynne M Summers,Vincent Furlong,Rainy Papademetriou,Chris Mccabe,Frances Fattah,Lucretia Clemons,Leon A King Ii,Marissa Brumbach,Rania Major,Shanese Johnson,Joshua Hill,Sandjai Weaver,Edward William Louden Jr,Jodi Lobel,Wayne M D Bennett,William J Ciancaglini,Jon Marshall,Sherman Toppin,Starr Marshall Cash,Tangie M Boston,Thomas Martin,Franklin A Bennett Iii,15
Christine Hope,0,15,5,7,8,8,8,3,19,15,15,13,15,16,14,11,13,11,12,14,8,6,7,6,6,5,7,4,6,6,6,5,3,5,6,4,3,4,4,3,3,2,3,2,4,1,2,2,3,1,1,15
Joffie C Pittman,,0,8,4,4,3,10,1,16,18,16,14,15,17,16,12,16,17,14,14,4,2,4,5,3,1,4,2,4,3,1,3,1,3,5,2,0,3,2,0,2,2,1,1,1,2,2,2,1,0,0,15
Sharon Williams Losier,,,2,7,6,5,3,1,8,6,8,7,7,5,9,4,7,7,5,3,5,5,3,9,5,3,8,5,3,6,2,5,3,6,5,2,5,5,4,4,4,2,0,3,3,4,1,4,2,1,1,15
Christian Dicicco,,,,0,4,5,1,0,8,6,8,10,4,5,7,6,4,5,7,4,6,7,3,4,8,5,4,6,0,5,5,5,6,2,1,2,5,4,2,3,1,2,3,2,6,2,2,1,1,1,0,15
Matthew Perks,,,,,0,4,1,1,9,8,8,8,4,5,7,6,4,5,5,3,3,1,5,4,2,5,5,3,3,2,4,5,2,2,1,2,2,0,2,3,3,2,4,1,1,2,1,1,1,2,1,15
Gary S Silver,,,,,,0,2,2,3,7,7,6,5,5,1,6,4,5,3,3,6,3,7,3,3,4,0,6,5,3,7,4,4,3,2,5,2,4,2,2,2,1,4,0,1,1,0,1,0,1,1,15
Daniel R Sulman,,,,,,,0,0,12,11,9,8,9,12,9,9,10,8,8,7,1,2,0,2,1,3,1,2,1,1,0,2,1,0,0,1,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,15
Franklin A Bennett Iii,,,,,,,,0,1,3,2,0,3,2,1,1,1,1,0,2,2,0,4,1,1,0,0,0,4,2,0,0,0,2,2,2,1,2,2,0,2,0,0,0,0,0,1,0,1,1,1,15
Tracy B Roman,,,,,,,,,0,18,20,14,14,18,16,10,13,13,11,15,7,2,3,5,4,3,6,3,1,6,1,4,2,2,3,0,5,2,3,3,1,4,2,1,2,2,2,2,1,0,1,15
Ken Powell,,,,,,,,,,1,19,16,17,17,15,17,13,13,14,18,4,2,5,5,2,5,3,2,5,5,2,5,3,3,3,3,2,2,3,2,2,2,1,0,1,3,2,1,1,2,0,15
Scott Diclaudio,,,,,,,,,,,0,16,14,14,13,14,12,10,13,14,3,4,6,2,5,3,2,3,6,3,4,3,1,3,3,4,5,2,1,1,2,3,3,1,3,2,2,1,0,1,1,15
Vincent N Melchiorre,,,,,,,,,,,,1,14,15,16,14,13,16,18,10,6,3,3,6,4,5,5,5,0,3,5,6,4,2,1,0,3,3,1,1,1,2,3,0,2,0,0,0,0,0,0,15
Daine Grey Jr,,,,,,,,,,,,,0,18,13,12,16,13,11,15,3,2,6,3,2,1,2,3,4,4,1,4,2,3,2,2,2,2,3,2,3,1,1,1,1,0,2,0,1,1,1,15
Abbe Fletman,,,,,,,,,,,,,,0,15,13,18,14,13,12,5,3,4,5,5,3,4,4,3,4,2,5,2,1,2,2,3,3,1,2,1,1,2,0,0,2,1,2,0,0,1,15
Stephanie M Sawyer,,,,,,,,,,,,,,,0,11,15,16,14,10,5,3,1,10,4,4,9,4,2,4,0,6,0,4,4,2,4,2,4,1,2,1,0,1,3,1,0,2,3,1,1,15
Chris Mallios,,,,,,,,,,,,,,,,0,12,10,13,8,3,3,4,4,1,6,3,2,3,2,3,6,3,0,1,3,2,2,1,2,0,0,2,0,1,0,2,0,0,0,0,15
Kai Scott,,,,,,,,,,,,,,,,,0,15,14,11,3,1,4,6,3,2,5,3,3,4,1,3,1,3,3,2,2,3,2,2,2,1,2,3,1,1,1,1,1,0,1,15
Mia Roberts Perez,,,,,,,,,,,,,,,,,,0,14,9,7,0,4,9,1,3,6,4,4,5,2,5,2,5,4,2,2,3,3,1,3,2,2,1,0,0,1,1,1,0,0,15
Michael Fanning,,,,,,,,,,,,,,,,,,,1,9,3,2,2,5,2,3,5,3,0,1,3,5,2,0,1,1,2,2,0,1,0,1,2,2,2,0,0,0,1,0,0,15
Lyris Younge,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,3,2,0,0,3,4,0,1,1,3,2,1,1,1,2,0,3,2,0,3,0,1,1,0,1,1,0,15
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,1,2,5,4,4,3,3,3,2,8,4,2,5,3,4,1,4,6,4,2,2,1,2,0,1,1,1,2,1,0,1,15
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,1,1,2,5,2,2,4,0,2,3,3,2,2,2,1,3,0,1,2,1,0,1,0,4,3,0,2,0,0,0,15
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,1,1,6,4,5,2,3,4,3,4,3,3,2,4,3,1,3,1,2,1,4,1,1,2,1,15
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,9,4,2,4,1,6,1,5,4,1,3,3,2,1,3,1,0,1,2,1,0,2,2,0,0,15
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,2,3,3,3,2,2,3,5,2,1,2,1,1,2,2,4,2,2,2,0,1,1,15
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,2,2,4,3,0,0,2,2,2,1,1,0,0,1,1,0,0,1,0,0,1,0,15
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,2,6,2,3,3,0,3,3,2,2,1,1,1,1,3,1,1,2,2,0,0,15
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,3,3,1,1,1,2,2,0,3,1,1,2,1,2,1,0,1,1,0,0,15
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,5,4,6,1,2,3,1,4,0,2,1,0,1,2,1,1,2,1,15
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,4,0,3,4,4,3,2,0,1,2,2,2,2,2,2,0,0,15
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,1,2,1,3,0,2,1,2,3,0,2,1,1,1,0,1,0,15
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,3,1,1,1,0,1,1,0,3,0,1,0,0,0,0,15
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,4,1,3,1,2,3,0,1,1,2,1,0,0,0,15
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,2,1,3,1,5,1,0,1,1,2,1,2,1,2,0,15
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,3,1,2,0,0,1,1,2,1,3,1,1,0,15
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,1,0,1,1,1,1,1,1,1,3,1,15
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,0,0,2,1,1,1,0,0,1,15
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,1,1,0,1,1,2,0,1,15
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,1,2,1,2,15
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,2,2,2,2,1,1,0,15
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,1,1,1,1,1,0,15
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,0,15
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,15
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,1,0,15
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,15
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,1,0,15
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,15
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,15
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,15
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,43,30,23,19,18,17,15,4,32,31,31,27,26,25,24,23,23,23,23,22,15,13,13,12,12,11,11,11,11,11,11,10,9,9,9,8,8,8,8,7,7,6,6,6,6,5,5,4,3,3,2,15
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
,Christine Hope,Sharon Williams Losier,Christian Dicicco,Gary S Silver,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Franklin A Bennett Iii,Michael Fanning,Tracy B Roman,Vincent Furlong,Jennifer Schultz,Scott Diclaudio,Ken Powell,Lyris Younge,Daine Grey Jr,Vincent N Melchiorre,Wayne M D Bennett,Betsy Wahl,Brian T Ortelere,James F Berardinelli,Lynne M Summers,Rania Major,Stella Tsai,Mia Roberts Perez,Starr Marshall Cash,Thomas Martin,William J Ciancaglini,Abbe Fletman,Leon Goodman,Rainy Papademetriou,Stephanie M Sawyer,Chris Mallios,Deborah Watson Stokes,Jon Marshall,Anthony Kyriakakis,Edward William Louden Jr,Joshua Hill,Kai Scott,Sandjai Weaver,Tangie M Boston,Vince Giusini,Chris Mccabe,Franklin A Bennett Iii,Lucretia Clemons,Marissa Brumbach,Shanese Johnson,Sherman Toppin,Frances Fattah,Jodi Lobel,Leon A King Ii,16
Christine Hope,2,6,4,4,4,2,2,2,8,7,5,10,4,5,3,5,2,4,5,4,3,5,6,6,3,6,4,2,1,3,4,3,1,4,2,1,1,3,3,4,3,1,2,2,2,2,3,1,1,0,0,16
Sharon Williams Losier,,0,4,4,2,2,1,0,3,8,5,6,6,3,3,5,3,4,4,3,4,6,2,4,4,4,3,3,2,3,4,1,0,3,2,2,2,0,0,3,1,2,3,1,3,3,2,1,1,0,0,16
Christian Dicicco,,,0,4,1,0,1,0,2,3,4,2,3,0,2,3,2,2,4,2,2,4,3,1,0,3,1,2,2,1,1,3,1,3,0,2,0,1,0,1,2,1,1,1,1,1,0,1,1,1,0,16
Gary S Silver,,,,0,3,0,0,1,1,5,4,3,2,4,1,1,2,3,5,1,2,4,2,2,1,2,2,3,1,4,0,2,0,3,0,2,0,1,0,2,1,1,1,1,1,1,0,1,2,0,0,16
Matthew Perks,,,,,0,2,0,1,2,2,2,3,2,4,2,1,0,2,2,2,3,1,2,2,1,1,2,3,0,2,2,1,1,0,3,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,16
Joffie C Pittman,,,,,,0,0,0,2,2,1,3,3,2,1,2,2,1,0,2,1,0,0,1,1,1,2,1,0,1,2,0,2,0,2,0,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,16
Daniel R Sulman,,,,,,,0,0,1,0,1,1,1,0,0,1,0,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,16
Franklin A Bennett Iii,,,,,,,,0,2,1,1,1,0,1,1,0,0,1,1,0,2,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,16
Michael Fanning,,,,,,,,,2,3,3,3,4,3,3,2,5,6,2,3,3,1,3,4,3,2,4,3,1,2,2,1,2,0,2,2,0,3,1,0,3,1,1,2,0,0,1,2,0,0,1,16
Tracy B Roman,,,,,,,,,,0,6,5,5,3,3,3,3,2,4,2,3,5,2,3,3,2,1,2,2,4,2,2,2,3,1,2,2,1,1,3,1,1,1,0,2,2,1,1,1,0,0,16
Vincent Furlong,,,,,,,,,,,1,4,3,2,1,4,3,4,4,1,6,4,0,3,3,2,2,3,2,2,1,1,2,2,1,3,1,1,0,0,0,1,2,0,2,1,0,1,1,1,0,16
Jennifer Schultz,,,,,,,,,,,,0,3,4,2,5,2,4,5,3,4,6,3,7,4,4,3,2,1,4,3,2,1,3,2,2,3,3,1,3,1,2,1,0,2,2,2,0,0,0,0,16
Scott Diclaudio,,,,,,,,,,,,,0,4,4,3,2,4,0,4,3,1,2,1,0,2,3,4,2,3,2,1,4,2,3,1,3,1,1,2,2,2,1,2,1,2,1,2,0,1,1,16
Ken Powell,,,,,,,,,,,,,,0,4,1,0,4,3,2,3,1,1,3,1,1,3,3,1,5,2,1,1,1,2,1,1,2,1,1,0,1,1,1,0,0,0,1,1,0,1,16
Lyris Younge,,,,,,,,,,,,,,,0,3,0,1,2,1,3,1,3,0,0,3,1,2,3,3,4,3,1,1,3,1,1,0,3,1,2,1,1,0,0,0,1,2,0,0,1,16
Daine Grey Jr,,,,,,,,,,,,,,,,0,3,2,3,2,3,3,1,2,1,4,2,1,2,1,3,3,1,2,1,1,2,1,1,1,0,2,2,0,1,1,1,0,1,0,0,16
Vincent N Melchiorre,,,,,,,,,,,,,,,,,0,2,1,2,0,2,0,1,2,1,2,2,1,0,1,0,1,1,0,2,2,1,0,1,0,3,0,0,1,2,1,1,1,0,0,16
Wayne M D Bennett,,,,,,,,,,,,,,,,,,0,3,4,3,3,2,5,3,1,4,4,0,3,0,0,1,1,1,1,0,3,0,0,2,2,1,2,1,0,0,1,1,0,1,16
Betsy Wahl,,,,,,,,,,,,,,,,,,,0,1,3,5,4,4,2,3,2,2,1,3,2,4,0,2,0,2,0,2,0,2,1,1,1,1,1,1,1,0,2,0,0,16
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,2,2,0,1,1,0,1,0,2,1,2,1,0,0,2,2,0,2,0,0,0,0,1,0,0,16
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,2,1,3,2,3,1,2,1,3,3,1,1,1,2,2,2,1,1,0,1,0,2,0,1,0,1,1,0,1,0,16
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,0,3,5,4,3,2,3,1,2,1,2,0,4,0,1,0,1,0,2,1,1,1,0,3,2,1,1,1,0,0,16
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,1,1,1,2,3,0,2,1,0,0,1,1,2,4,0,0,3,1,1,2,1,1,0,0,16
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,2,2,0,2,1,1,1,2,1,1,0,4,0,1,0,0,1,0,2,1,1,0,0,0,0,16
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,2,1,1,0,0,0,0,16
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,3,3,0,4,1,1,1,1,1,3,2,1,3,0,1,1,2,1,0,0,0,16
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,1,0,1,0,1,0,1,1,0,1,0,3,0,0,0,1,1,1,1,0,1,16
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,2,1,2,1,0,1,1,0,1,2,0,0,1,1,1,3,1,0,1,16
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,0,2,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,16
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,1,1,1,0,2,1,1,1,0,0,0,0,1,0,0,1,16
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,2,0,2,2,1,1,1,0,1,2,3,1,0,0,0,16
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,16
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,2,1,0,2,0,2,1,0,1,0,0,0,16
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,16
