col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,7,2,1,1,0,0,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,1,1,0,1,0,0,1,0,0,0,0,1,2,6,3,4,2,1,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,4,4,6,0,1,1,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,1,1,1,1,0,0,1,0,0,2,2,2,3,3,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,2,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,1,1,1,0,0,0,1,0,0,0,0,4,3,2,1,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,2,0,2,1,0,1,1,1,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,1,0,1,3,2,2,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,2,2,2,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,1,0,1,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,32,8,2,1,2,0,2
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,6,4,1,3,0,2
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,2,1,0,2
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,7,1,0,2
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,76,71,63,62,48,45,41,40,40,39,33,31,29,24,23,17,14,13,12,11,10,8,8,8,7,7,7,6,6,6,4,3,3,3,3,3,3,2,2,1,1,1,0,60,51,41,22,16,10,6,1,2
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Sharon Williams Losier,Christine Hope,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Stella Tsai,Deborah Watson Stokes,Jennifer Schultz,Ken Powell,Lucretia Clemons,Chris Mallios,Frances Fattah,Lyris Younge,Stephanie M Sawyer,Abbe Fletman,James F Berardinelli,Lynne M Summers,Marissa Brumbach,Shanese Johnson,Brian T Ortelere,Jodi Lobel,Jon Marshall,Leon A King Ii,Mia Roberts Perez,Rainy Papademetriou,Rania Major,Scott Diclaudio,Tracy B Roman,Vince Giusini,Betsy Wahl,Chris Mccabe,Daine Grey Jr,Edward William Louden Jr,Kai Scott,Sherman Toppin,Thomas Martin,Wayne M D Bennett,Anthony Kyriakakis,Leon Goodman,Michael Fanning,Sandjai Weaver,William J Ciancaglini,Franklin A Bennett Iii,Joshua Hill,Starr Marshall Cash,Tangie M Boston,Vincent Furlong,Vincent N Melchiorre,3
Joffie C Pittman,0,4,4,3,2,1,0,0,5,4,5,2,4,2,2,1,3,2,3,2,3,1,1,2,1,1,2,3,2,2,2,2,2,1,2,1,2,0,0,2,1,1,1,1,1,0,0,0,0,0,0,3
Matthew Perks,,0,4,2,0,1,0,0,4,3,4,2,2,4,2,1,1,3,3,2,2,1,0,1,0,3,1,2,0,2,1,2,1,1,0,1,2,1,2,2,0,0,1,0,1,0,0,0,0,0,0,3
Daniel R Sulman,,,0,0,1,1,0,0,5,4,4,2,3,3,0,0,2,2,2,2,2,1,0,2,0,1,1,2,1,1,1,2,2,0,1,0,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,3
Sharon Williams Losier,,,,0,2,1,1,0,2,2,2,2,1,0,4,3,2,0,2,2,2,2,1,1,2,2,2,1,1,2,2,1,0,1,1,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,3
Christine Hope,,,,,0,0,1,0,3,3,2,1,2,0,2,1,3,0,0,2,2,2,0,2,1,0,2,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
Christian Dicicco,,,,,,0,0,0,1,1,1,2,0,1,0,1,0,0,2,1,0,0,1,0,1,1,0,1,0,2,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
Gary S Silver,,,,,,,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Franklin A Bennett Iii,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Stella Tsai,,,,,,,,,0,6,5,3,4,3,2,1,4,2,2,4,4,2,0,3,1,1,3,2,2,1,2,2,2,0,1,0,2,0,1,2,1,0,1,1,0,0,0,0,0,0,0,3
Deborah Watson Stokes,,,,,,,,,,0,5,3,4,2,2,1,4,1,2,4,4,2,0,3,1,1,2,1,2,1,2,2,2,0,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,0,2,4,2,2,0,3,1,3,3,3,1,0,2,0,2,1,1,2,2,2,3,2,1,1,0,1,0,1,2,1,0,1,1,1,0,0,0,0,0,0,3
Ken Powell,,,,,,,,,,,,0,2,3,2,3,2,1,3,2,2,2,2,1,3,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3
Lucretia Clemons,,,,,,,,,,,,,0,1,2,0,3,2,1,2,3,1,1,2,1,0,1,1,3,0,1,1,2,1,1,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,3
Chris Mallios,,,,,,,,,,,,,,0,0,1,1,3,2,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
Frances Fattah,,,,,,,,,,,,,,,0,2,2,0,1,2,2,2,0,1,2,2,2,0,2,1,1,1,0,2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3
Lyris Younge,,,,,,,,,,,,,,,,1,2,0,1,1,1,3,2,1,2,1,1,1,0,1,1,0,0,0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,0,0,3,3,3,1,3,1,0,2,1,2,0,1,1,2,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,3
Abbe Fletman,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,2,0,1,0,3,2,2,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,0,3,1,0,2,1,1,2,1,1,1,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,2,1,1,0,1,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,0,1,0,0,1,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,2,0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,7,7,5,5,3,2,1,0,7,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Ken Powell,Tracy B Roman,Lyris Younge,Scott Diclaudio,Leon Goodman,Deborah Watson Stokes,Edward William Louden Jr,Frances Fattah,Daine Grey Jr,James F Berardinelli,Wayne M D Bennett,Kai Scott,Lynne M Summers,Jon Marshall,Brian T Ortelere,Jennifer Schultz,Thomas Martin,Vince Giusini,Leon A King Ii,Rania Major,Abbe Fletman,Stephanie M Sawyer,Joshua Hill,Rainy Papademetriou,Sherman Toppin,Vincent N Melchiorre,Mia Roberts Perez,Michael Fanning,Sandjai Weaver,Shanese Johnson,Chris Mallios,Franklin A Bennett Iii,Stella Tsai,Lucretia Clemons,Betsy Wahl,Jodi Lobel,Vincent Furlong,Anthony Kyriakakis,Starr Marshall Cash,Marissa Brumbach,Tangie M Boston,Chris Mccabe,William J Ciancaglini,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,4
Ken Powell,0,18,18,14,14,6,11,6,16,14,13,7,8,10,12,6,7,14,5,12,9,7,7,8,8,7,9,5,8,3,7,2,3,4,3,5,0,3,1,1,1,1,0,17,20,11,13,4,6,3,1,4
Tracy B Roman,,0,15,15,8,3,10,9,16,11,11,10,6,6,12,8,6,11,3,9,6,4,8,4,9,6,4,5,6,3,6,3,2,1,2,1,2,1,1,1,1,0,1,16,15,13,9,8,6,4,1,4
Lyris Younge,,,0,9,13,6,11,10,8,7,6,8,7,8,5,6,6,6,6,6,8,4,1,8,3,8,5,5,3,5,5,2,2,2,1,4,3,2,2,2,1,1,0,16,15,8,11,4,4,4,3,4
Scott Diclaudio,,,,0,6,4,7,5,10,10,8,7,4,5,10,2,3,9,5,8,3,6,5,2,10,4,4,5,4,3,4,1,2,2,2,1,2,2,1,0,0,1,0,13,12,8,4,5,4,2,1,4
Leon Goodman,,,,,0,10,10,7,4,4,5,6,12,12,4,9,9,3,7,5,4,3,4,7,3,4,4,4,4,5,4,5,3,3,5,5,1,2,1,1,0,2,0,14,13,7,11,4,4,3,3,4
Deborah Watson Stokes,,,,,,2,6,7,3,4,6,7,11,2,2,3,3,1,6,4,2,4,2,5,2,4,2,1,3,4,3,5,3,3,3,6,2,1,2,1,3,2,1,10,6,5,4,4,3,2,1,4
Edward William Louden Jr,,,,,,,1,6,5,9,6,6,4,9,4,9,8,4,6,2,5,1,2,6,3,2,2,3,3,2,3,3,6,1,1,2,3,1,3,2,1,2,1,10,10,5,9,5,3,0,1,4
Frances Fattah,,,,,,,,0,5,7,8,8,10,6,6,10,7,5,6,6,4,7,7,3,5,6,4,6,3,10,5,7,4,4,4,1,5,2,4,5,3,4,2,12,5,9,4,10,8,4,6,4
Daine Grey Jr,,,,,,,,,0,13,12,8,4,3,12,4,3,10,2,8,9,8,5,5,7,5,6,3,5,2,6,1,3,2,0,1,1,2,0,0,2,0,1,11,13,10,6,5,4,3,0,4
James F Berardinelli,,,,,,,,,,0,11,8,4,4,12,6,2,9,5,9,5,5,5,6,8,5,4,2,6,1,4,2,4,1,1,2,2,3,3,2,1,2,0,9,11,5,7,5,4,3,2,4
Wayne M D Bennett,,,,,,,,,,,1,2,6,3,10,5,8,11,7,10,5,3,7,3,9,2,3,1,6,5,0,5,4,2,2,2,1,0,1,1,2,0,1,9,11,10,5,5,3,5,2,4
Kai Scott,,,,,,,,,,,,0,5,5,5,7,5,2,5,5,7,8,1,6,3,8,5,6,3,4,8,4,4,3,3,0,5,5,3,1,2,2,1,11,10,6,5,5,5,3,1,4
Lynne M Summers,,,,,,,,,,,,,1,5,4,5,6,2,4,5,3,5,3,6,4,4,2,2,2,6,3,4,2,2,5,5,1,2,0,1,1,2,1,8,6,5,7,6,5,2,5,4
Jon Marshall,,,,,,,,,,,,,,0,4,9,6,3,6,2,4,4,2,3,4,2,3,6,3,4,5,2,3,3,2,0,1,2,2,2,1,1,0,13,11,4,9,4,4,1,3,4
Brian T Ortelere,,,,,,,,,,,,,,,0,6,4,8,1,8,5,2,5,6,8,1,5,2,7,3,3,4,2,0,3,0,2,3,0,1,0,0,0,7,10,6,5,6,6,4,2,4
Jennifer Schultz,,,,,,,,,,,,,,,,0,11,2,5,2,6,2,4,6,4,2,3,3,3,4,4,6,5,1,3,0,4,1,2,2,1,1,1,12,7,7,7,8,6,3,2,4
Thomas Martin,,,,,,,,,,,,,,,,,1,4,7,4,5,3,3,6,4,2,2,3,4,4,1,6,5,0,3,2,3,1,1,2,1,1,1,8,6,8,8,7,4,4,1,4
Vince Giusini,,,,,,,,,,,,,,,,,,0,3,9,3,3,5,0,7,4,2,4,7,1,1,2,3,2,0,0,1,1,2,2,1,1,0,7,7,7,6,4,4,3,1,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,3,3,7,4,3,5,3,2,3,2,5,1,5,5,4,1,3,2,2,2,1,2,1,0,7,8,3,5,2,2,3,3,4
Rania Major,,,,,,,,,,,,,,,,,,,,0,2,2,5,1,6,4,3,2,6,4,2,3,1,2,3,1,0,3,1,1,1,0,0,6,8,7,5,6,4,4,1,4
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,0,5,0,7,0,4,6,4,0,1,4,1,4,1,1,2,2,4,2,1,1,0,0,9,8,7,3,4,1,3,1,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,6,4,6,1,5,5,3,2,5,1,2,1,3,0,2,2,2,1,7,7,4,3,3,3,2,3,4
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,0,0,5,3,3,4,4,4,1,4,2,3,2,1,0,0,2,3,1,2,1,2,7,8,3,4,5,3,1,4
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,2,0,1,1,2,2,2,0,1,4,5,3,1,1,0,1,0,5,7,1,7,2,4,2,2,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,7,2,2,3,2,1,0,1,1,0,1,0,2,0,1,6,9,6,4,2,5,2,2,4
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,2,5,2,2,3,0,3,2,1,4,2,1,2,1,4,7,7,5,1,4,4,2,4
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,4,2,3,3,2,0,0,3,1,0,0,0,0,6,5,6,1,1,1,3,1,4
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,4,3,3,1,0,1,2,3,4,1,2,0,8,7,5,3,3,2,3,2,4
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,3,0,2,0,1,0,0,0,1,0,0,3,7,5,4,3,4,2,2,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,3,3,0,2,2,1,1,2,1,2,6,5,3,2,4,4,2,4,4
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1,1,1,1,0,1,0,1,7,7,6,2,3,3,0,2,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,4,1,2,1,1,2,1,1,0,5,3,4,2,3,2,4,3,4
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,3,1,1,1,0,3,2,4,2,1,2,2,1,4
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,5,4,2,1,1,2,1,2,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,3,3,2,2,4,1,1,2,4
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,4,1,3,0,1,1,0,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,3,1,0,1,3,3,1,2,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,2,2,0,3,1,1,2,1,4
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,1,1,2,2,1,2,1,0,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,1,1,1,3,3,1,1,4
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,2,2,2,1,0,0,4
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,2,0,0,4
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,1,0,0,4
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,11,8,9,3,2,3,4
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,9,3,6,5,3,4
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,8,3,5,1,4
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,1,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,35,30,28,27,26,24,24,23,22,22,22,21,21,20,19,18,18,17,16,16,15,15,14,14,14,14,13,12,12,12,11,11,10,8,7,7,7,6,6,5,5,4,2,35,33,22,22,16,13,9,7,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Abbe Fletman,Kai Scott,Rainy Papademetriou,Chris Mallios,Mia Roberts Perez,Stella Tsai,Stephanie M Sawyer,Betsy Wahl,Daine Grey Jr,Jennifer Schultz,Anthony Kyriakakis,James F Berardinelli,Lucretia Clemons,Vincent N Melchiorre,Brian T Ortelere,Deborah Watson Stokes,Tracy B Roman,Jodi Lobel,Marissa Brumbach,Edward William Louden Jr,Ken Powell,Lyris Younge,Scott Diclaudio,Vincent Furlong,Wayne M D Bennett,Chris Mccabe,Jon Marshall,Leon A King Ii,Lynne M Summers,Sandjai Weaver,Sherman Toppin,Thomas Martin,Vince Giusini,Frances Fattah,Franklin A Bennett Iii,Joshua Hill,Leon Goodman,Michael Fanning,Rania Major,Shanese Johnson,Starr Marshall Cash,Tangie M Boston,William J Ciancaglini,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Christine Hope,Sharon Williams Losier,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,5
Abbe Fletman,0,18,14,14,11,13,10,8,7,6,4,4,6,5,5,5,6,4,4,2,3,3,2,2,4,3,1,0,2,2,3,1,2,2,1,0,1,1,1,1,1,0,0,13,13,12,7,5,3,0,1,5
Kai Scott,,0,16,16,13,12,12,10,7,4,5,5,5,6,6,6,2,5,3,1,2,2,1,0,3,2,1,2,2,3,3,2,1,2,1,1,0,1,1,1,0,0,0,14,13,10,4,4,3,1,0,5
Rainy Papademetriou,,,0,14,14,10,10,9,7,5,7,5,4,7,6,4,3,3,1,3,4,2,3,3,2,2,2,2,3,3,2,2,2,2,1,1,1,0,1,1,0,0,0,13,9,5,5,5,4,1,1,5
Chris Mallios,,,,0,11,10,9,9,5,3,4,4,1,4,4,4,1,4,2,0,1,0,0,0,3,1,0,1,1,1,3,0,0,2,0,1,0,1,0,0,0,0,0,14,11,8,2,2,1,0,0,5
Mia Roberts Perez,,,,,0,11,10,8,5,5,5,4,4,4,4,4,3,3,3,3,1,0,2,2,2,1,0,2,2,3,2,0,2,2,1,1,0,0,1,1,0,0,0,12,7,4,5,3,3,1,1,5
Stella Tsai,,,,,,0,9,8,5,4,2,1,5,2,2,4,4,1,5,1,1,1,0,1,4,2,0,2,2,2,3,0,1,2,1,0,0,1,1,1,1,0,0,10,6,4,5,2,3,0,0,5
