col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3,1,3,3,2,1,2,0,1,3,0,1,1,1,1,0,1,1,1,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,1,1,1,2,3,4,0,4,1,1,2,1,1,0,1,0,2,0,0,0,0,3
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,5,1,3,4,4,3,1,3,1,3,3,1,2,0,1,2,0,2,1,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,0,2,3,1,3,0,1,2,0,0,2,0,1,2,0,0,0,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,3,3,2,1,2,1,1,1,2,0,1,1,0,1,1,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,1,4,2,2,3,1,2,2,2,2,4,1,1,1,0,1,1,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,4,0,2,3,0,2,3,2,3,0,2,2,0,1,1,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,3,1,2,1,2,0,1,0,1,0,1,0,1,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,0,0,2,0,1,1,1,1,1,0,1,0,1,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,1,3,1,0,0,1,1,2,1,1,1,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,1,3,2,2,0,1,0,0,1,1,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,1,1,2,0,0,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,1,0,0,0,1,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,1,2,1,0,1,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,2,0,0,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,2,0,2,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,0,0,1,1,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,48,36,32,22,12,6,4,2,38,37,35,34,33,31,30,28,28,27,25,19,15,15,14,13,13,12,12,10,10,9,9,9,9,8,8,8,8,6,6,6,6,5,5,5,5,4,4,3,2,2,2,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Jon Marshall,Rainy Papademetriou,Leon Goodman,Lyris Younge,Scott Diclaudio,Thomas Martin,Tracy B Roman,Jennifer Schultz,Marissa Brumbach,Kai Scott,Ken Powell,Anthony Kyriakakis,Lucretia Clemons,Michael Fanning,Edward William Louden Jr,Frances Fattah,Lynne M Summers,Deborah Watson Stokes,Abbe Fletman,Jodi Lobel,Mia Roberts Perez,Shanese Johnson,Brian T Ortelere,Leon A King Ii,Daine Grey Jr,Stephanie M Sawyer,Wayne M D Bennett,James F Berardinelli,Betsy Wahl,Sandjai Weaver,Sherman Toppin,Vincent Furlong,Joshua Hill,Stella Tsai,Vincent N Melchiorre,Chris Mallios,Rania Major,Starr Marshall Cash,Tangie M Boston,Franklin A Bennett Iii,Vince Giusini,William J Ciancaglini,Chris Mccabe,4
Sharon Williams Losier,2,10,11,8,3,4,4,1,9,8,11,14,11,6,12,7,3,10,7,2,4,3,5,2,8,4,6,1,5,7,1,3,4,4,3,3,3,2,3,1,3,4,2,0,2,3,3,1,1,1,0,4
Christine Hope,,0,6,3,3,3,2,2,5,6,8,5,7,6,6,10,3,7,4,4,4,3,3,4,8,3,7,1,6,6,5,4,4,5,3,4,4,3,4,3,3,3,2,1,2,1,1,0,2,1,0,4
Joffie C Pittman,,,0,5,0,1,3,0,5,6,7,11,7,2,6,3,1,7,9,0,1,4,5,2,5,3,6,0,5,4,0,1,5,6,2,0,2,1,2,1,0,2,2,1,1,2,0,0,0,0,0,4
Matthew Perks,,,,1,0,0,0,1,9,4,6,4,7,2,6,6,4,1,5,1,0,1,6,5,1,1,2,1,1,0,4,1,1,0,0,2,1,2,1,2,2,1,0,0,0,0,0,0,1,0,0,4
Gary S Silver,,,,,0,2,1,0,1,2,1,2,1,1,1,3,0,2,0,0,1,0,0,1,1,2,2,0,1,2,3,2,1,1,2,3,0,0,0,2,1,0,0,0,1,1,2,1,0,0,0,4
Christian Dicicco,,,,,,1,0,0,0,2,1,1,1,0,2,1,1,2,0,1,2,0,0,0,3,2,1,0,1,2,1,1,1,1,2,0,1,0,1,0,0,2,1,0,1,1,1,0,0,1,0,4
Franklin A Bennett Iii,,,,,,,0,0,1,3,3,4,1,2,0,2,0,2,1,1,1,2,0,2,3,2,0,0,1,2,0,1,0,2,1,1,1,0,1,0,0,0,1,0,1,1,1,2,1,0,0,4
Daniel R Sulman,,,,,,,,0,1,0,1,0,1,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,4
Jon Marshall,,,,,,,,,4,10,10,4,7,9,5,7,9,1,5,6,6,4,6,5,3,1,1,6,1,2,4,2,1,1,2,2,1,0,1,1,2,1,0,0,0,0,0,0,1,0,0,4
Rainy Papademetriou,,,,,,,,,,0,4,7,4,9,3,7,12,5,2,8,7,8,2,4,5,2,6,8,3,2,6,0,4,2,1,4,3,1,1,3,0,4,3,0,0,1,0,1,0,1,0,4
Leon Goodman,,,,,,,,,,,1,8,6,5,7,8,4,3,6,1,4,1,5,6,7,6,2,2,2,5,2,4,2,4,3,3,2,0,3,1,2,0,1,0,2,2,2,1,1,0,0,4
Lyris Younge,,,,,,,,,,,,0,9,5,9,4,2,10,6,2,4,5,5,2,6,6,6,2,4,6,0,2,5,5,4,2,2,2,2,2,1,2,3,2,1,3,2,1,1,1,0,4
Scott Diclaudio,,,,,,,,,,,,,1,4,10,4,2,5,7,3,2,3,7,1,5,2,5,0,2,2,1,1,3,2,1,1,2,3,2,2,2,2,2,1,0,0,0,0,2,1,0,4
Thomas Martin,,,,,,,,,,,,,,0,4,5,9,4,2,9,8,8,0,3,4,4,1,8,4,2,1,1,2,1,3,2,4,0,2,0,3,1,0,1,2,0,1,0,1,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,0,4,3,5,6,2,3,3,6,1,3,4,4,1,1,3,1,3,2,2,2,0,2,2,1,2,3,2,2,1,2,0,2,0,1,1,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,0,5,4,2,2,3,1,3,5,4,3,4,1,3,4,7,2,3,2,2,4,2,1,3,4,3,1,0,0,3,1,2,0,2,0,0,4
Marissa Brumbach,,,,,,,,,,,,,,,,,0,2,0,7,8,6,1,6,2,3,1,8,1,2,4,1,0,1,1,1,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,4
Kai Scott,,,,,,,,,,,,,,,,,,0,3,1,3,4,1,0,5,4,4,0,6,5,0,3,4,4,2,1,1,3,3,1,2,2,2,2,2,2,2,0,0,1,0,4
Ken Powell,,,,,,,,,,,,,,,,,,,1,1,1,2,6,2,3,2,3,0,3,1,0,2,3,3,1,0,2,1,2,2,0,0,1,2,1,0,0,0,0,1,0,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,0,9,7,2,1,2,0,1,6,0,1,1,2,0,0,1,0,1,2,2,2,1,1,1,1,0,0,0,0,2,2,0,4
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,0,5,1,1,3,2,2,6,1,3,0,2,1,1,2,0,2,1,3,1,0,1,1,1,1,1,1,0,1,2,0,4
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,2,6,2,0,1,1,2,1,1,0,2,1,0,1,1,0,2,1,0,0,0,0,1,0,0,4
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,0,1,2,3,1,1,1,0,0,2,1,3,1,0,0,1,0,0,0,0,1,1,0,4
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,2,2,2,4,2,0,3,2,2,3,1,1,0,0,1,0,0,1,1,1,1,0,0,0,4
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,1,3,6,0,3,2,5,3,3,3,1,3,0,1,3,2,0,2,2,2,1,1,1,0,4
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,5,0,3,1,4,4,2,2,1,1,0,1,1,1,0,3,2,3,1,0,0,0,4
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,2,0,5,3,0,2,2,1,2,3,0,2,2,1,0,1,0,0,0,1,0,4
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,5,4,1,1,3,1,2,0,0,2,1,2,1,2,0,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,5,4,1,0,1,1,0,1,2,0,0,2,3,3,1,1,0,0,4
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,3,1,1,0,3,1,1,0,0,0,0,0,0,1,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,1,0,2,1,2,2,0,0,1,1,1,2,1,1,1,0,4
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,0,1,2,0,1,1,2,0,2,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,2,0,0,2,1,1,1,3,1,1,0,0,0,4
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,1,1,0,0,1,1,1,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,1,0,1,0,0,0,0,1,0,4
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,1,0,0,0,0,1,1,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,0,0,2,0,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,1,0,4
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,0,4
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,4
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,4
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,4
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,4
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,30,22,15,15,9,6,6,2,24,22,19,19,19,18,16,15,15,14,14,13,13,12,11,11,11,10,9,9,9,9,8,8,7,7,7,6,5,5,5,5,4,4,4,3,3,3,3,2,2,2,0,4
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Kai Scott,Daine Grey Jr,Lyris Younge,Abbe Fletman,Ken Powell,Leon Goodman,Frances Fattah,Mia Roberts Perez,Scott Diclaudio,Deborah Watson Stokes,Thomas Martin,Rainy Papademetriou,Stephanie M Sawyer,Jennifer Schultz,Tracy B Roman,Michael Fanning,Jon Marshall,Sherman Toppin,Chris Mccabe,Shanese Johnson,Stella Tsai,Chris Mallios,Leon A King Ii,Anthony Kyriakakis,Betsy Wahl,Lucretia Clemons,Vincent N Melchiorre,Wayne M D Bennett,Edward William Louden Jr,Marissa Brumbach,Lynne M Summers,Joshua Hill,James F Berardinelli,Jodi Lobel,Vincent Furlong,Brian T Ortelere,Sandjai Weaver,Vince Giusini,Starr Marshall Cash,Tangie M Boston,William J Ciancaglini,Franklin A Bennett Iii,Rania Major,5
Sharon Williams Losier,0,53,56,21,10,8,5,2,51,42,47,40,39,24,25,40,40,24,25,27,29,18,22,29,17,19,19,12,21,19,9,14,12,22,22,15,16,14,11,12,8,16,6,7,7,7,6,5,5,4,5,5
Christine Hope,,1,45,15,17,11,6,6,52,43,37,44,26,28,33,42,21,28,26,24,26,24,19,23,14,22,19,21,25,22,17,14,20,22,17,17,8,12,16,12,12,14,9,7,11,7,12,7,6,7,9,5
Joffie C Pittman,,,0,19,8,5,4,5,52,39,47,39,36,21,24,33,26,23,19,19,26,18,18,24,12,19,19,12,17,19,10,13,12,17,23,15,9,13,10,7,6,14,8,10,5,2,4,4,4,4,3,5
Matthew Perks,,,,0,1,2,5,4,18,17,16,14,17,22,10,11,11,9,13,12,11,12,11,9,16,7,8,7,6,8,3,8,6,4,4,7,9,10,2,8,5,4,6,8,5,2,2,2,4,6,4,5
Christian Dicicco,,,,,0,7,2,1,8,11,5,9,10,13,13,7,8,5,5,6,7,7,7,3,9,7,2,7,6,6,9,6,6,3,3,4,2,3,9,6,6,1,5,5,5,4,5,5,5,3,5,5
Gary S Silver,,,,,,0,1,2,11,11,7,10,7,7,15,4,5,4,8,3,3,11,3,4,7,5,5,6,5,3,11,5,5,2,1,5,4,1,4,4,5,0,3,4,2,6,4,2,2,1,1,5
Franklin A Bennett Iii,,,,,,,0,3,10,4,5,2,4,10,7,4,3,6,7,2,1,2,3,3,3,2,3,7,0,1,1,3,3,1,2,4,0,1,4,2,1,0,3,1,1,0,2,3,1,2,1,5
Daniel R Sulman,,,,,,,,0,11,6,6,6,3,2,5,2,3,3,3,1,3,4,3,0,1,2,3,5,1,5,3,5,5,0,2,4,1,1,4,0,0,0,0,1,2,3,0,0,1,1,1,5
Kai Scott,,,,,,,,,4,39,48,42,27,19,31,40,20,33,28,18,29,14,12,28,7,21,26,20,17,23,13,16,15,18,23,14,5,9,15,7,5,13,10,4,5,6,5,6,6,5,4,5
Daine Grey Jr,,,,,,,,,,0,26,39,30,22,18,29,24,11,29,27,27,15,14,24,12,11,11,15,6,20,10,8,7,5,7,13,6,11,9,11,11,4,8,9,6,3,5,3,3,4,2,5
Lyris Younge,,,,,,,,,,,4,35,30,14,21,29,24,18,14,16,19,12,12,21,13,15,19,9,11,16,7,7,6,13,19,9,11,9,9,2,5,12,4,5,1,7,1,0,2,1,1,5
Abbe Fletman,,,,,,,,,,,,0,22,15,19,30,18,18,18,16,19,15,6,20,8,17,16,10,11,22,8,8,7,11,16,9,4,7,8,6,9,11,5,8,1,7,4,1,4,2,2,5
Ken Powell,,,,,,,,,,,,,0,24,16,19,30,6,22,22,19,10,11,18,19,10,9,7,3,17,11,8,4,2,7,4,14,7,8,8,6,1,6,7,4,4,3,1,4,3,2,5
Leon Goodman,,,,,,,,,,,,,,2,20,10,16,14,14,14,7,14,15,7,18,12,7,13,6,8,12,11,10,4,4,11,12,7,9,13,10,1,10,9,4,3,6,4,5,6,3,5
Frances Fattah,,,,,,,,,,,,,,,1,21,10,22,14,10,13,19,9,9,12,14,12,15,17,8,12,9,13,13,11,7,4,7,14,7,6,10,8,6,7,5,3,4,5,4,6,5
Mia Roberts Perez,,,,,,,,,,,,,,,,0,16,21,20,16,27,8,12,19,5,15,17,10,18,18,6,6,9,16,14,7,0,8,9,7,3,12,4,2,4,1,6,6,2,3,4,5
Scott Diclaudio,,,,,,,,,,,,,,,,,2,3,17,20,15,8,12,15,12,4,2,3,4,16,4,7,4,2,4,5,14,5,6,3,7,1,3,5,0,5,1,2,6,2,4,5
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,1,7,2,11,9,6,4,4,13,19,11,16,3,10,11,11,16,14,6,4,5,8,8,4,13,8,4,6,1,5,7,3,4,2,5
Thomas Martin,,,,,,,,,,,,,,,,,,,0,21,19,11,5,15,9,9,5,13,3,16,5,9,5,6,1,8,1,6,6,6,3,1,3,3,2,3,4,4,1,4,2,5
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,1,13,10,8,16,11,7,3,4,3,13,4,7,3,4,4,4,3,7,3,3,7,3,3,7,2,2,2,0,3,2,3,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,1,7,9,19,3,4,5,10,8,17,5,5,10,7,6,7,0,7,7,4,0,3,4,2,5,1,3,6,1,4,3,5
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,11,6,10,6,5,10,10,7,7,11,15,5,2,12,8,11,7,8,10,4,7,10,2,10,6,4,4,4,3,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,1,4,11,4,3,8,7,3,5,4,10,7,2,7,10,9,6,5,6,4,7,6,4,3,4,6,3,2,3,5
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,7,6,6,14,4,6,6,3,9,4,3,5,2,4,0,1,3,2,2,1,2,2,2,1,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,4,3,2,5,5,4,2,0,3,10,7,6,6,8,2,3,5,3,3,2,1,3,2,3,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,6,13,3,8,6,4,12,12,6,5,4,5,7,4,9,2,4,3,3,2,0,3,3,2,5
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,12,4,10,7,4,10,12,5,2,7,3,6,2,10,4,2,2,3,2,1,2,0,0,5
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,9,5,10,7,1,6,4,6,10,5,1,3,6,3,6,4,8,8,3,3,6,5
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,5,10,17,13,5,3,7,5,4,1,11,1,2,7,3,7,5,2,3,7,5
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,3,1,2,3,0,2,4,4,2,1,0,2,2,3,3,1,4,4,2,5
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,2,7,5,5,6,8,4,1,6,5,5,6,4,3,2,2,2,5
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,5,8,3,5,6,6,1,4,6,6,3,5,2,3,6,4,3,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,9,3,7,8,5,2,2,3,1,5,6,4,6,1,1,5,5
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,6,1,5,6,4,0,13,1,0,4,1,5,4,1,2,3,5
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,2,0,9,2,2,2,0,1,0,2,3,1,5
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,6,7,4,3,6,2,0,6,1,2,2,3,0,5
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,6,0,3,5,2,4,1,1,2,0,1,5
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,4,2,3,4,6,3,3,1,2,4,5
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,2,2,4,2,4,2,2,1,3,5
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,1,2,3,3,2,4,5,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,7,0,2,1,0,1,0,1,5
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,1,0,1,2,1,2,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,1,0,5,4,2,0,5
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,1,3,4,5
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1,5
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,3,5
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,5
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,96,91,83,45,24,21,14,12,83,70,70,59,58,55,54,53,50,42,42,41,41,37,36,35,33,31,30,30,30,29,27,26,26,26,25,25,24,24,22,20,18,18,18,17,14,13,12,11,11,10,10,5
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Gary S Silver,Daniel R Sulman,Ken Powell,Lyris Younge,Daine Grey Jr,Kai Scott,Scott Diclaudio,Jennifer Schultz,Tracy B Roman,Rainy Papademetriou,Leon Goodman,Thomas Martin,Frances Fattah,Mia Roberts Perez,Stephanie M Sawyer,Abbe Fletman,Leon A King Ii,Chris Mallios,Michael Fanning,Shanese Johnson,Brian T Ortelere,Wayne M D Bennett,Deborah Watson Stokes,Edward William Louden Jr,James F Berardinelli,Lucretia Clemons,Lynne M Summers,Stella Tsai,Chris Mccabe,Jon Marshall,Joshua Hill,Marissa Brumbach,Vincent Furlong,Betsy Wahl,Vince Giusini,Franklin A Bennett Iii,Jodi Lobel,Sandjai Weaver,Sherman Toppin,Vincent N Melchiorre,Anthony Kyriakakis,Rania Major,Starr Marshall Cash,Tangie M Boston,William J Ciancaglini,6
Sharon Williams Losier,1,23,12,14,5,7,4,1,31,24,20,19,23,9,14,15,11,15,8,19,20,13,5,14,15,12,6,8,9,7,6,6,8,7,7,6,6,8,6,3,4,2,5,3,1,5,3,2,3,3,0,6
Joffie C Pittman,,1,9,14,6,2,3,3,27,24,19,19,19,7,12,12,10,16,8,14,16,15,8,11,14,4,5,5,5,8,5,5,5,4,6,3,3,5,2,2,3,2,2,2,4,5,3,2,1,0,0,6
Christine Hope,,,1,6,8,5,2,3,9,9,13,14,9,12,9,11,9,10,9,9,9,10,10,9,7,9,5,7,7,2,4,6,6,5,3,3,3,3,6,5,2,3,3,3,3,1,2,2,2,1,1,6
Matthew Perks,,,,1,3,4,1,2,16,12,9,13,7,10,12,11,16,6,7,5,8,9,8,4,5,6,7,7,4,7,8,6,7,5,5,6,6,8,4,3,6,4,1,3,3,4,3,1,2,1,1,6
Franklin A Bennett Iii,,,,,0,3,3,1,8,6,5,6,4,6,5,4,5,5,9,5,5,3,6,6,4,7,4,9,7,4,2,2,4,5,1,1,2,0,2,4,2,4,1,2,4,0,2,2,0,1,0,6
Christian Dicicco,,,,,,0,1,0,6,1,3,3,1,5,3,1,1,4,4,2,5,2,3,1,2,6,1,4,6,2,2,4,4,4,3,2,3,3,6,2,2,0,2,3,1,1,0,2,2,0,1,6
Gary S Silver,,,,,,,0,2,4,4,4,1,2,3,2,3,0,2,3,1,1,3,2,3,1,2,3,2,2,2,1,2,0,1,1,0,0,0,3,0,1,1,1,2,1,0,0,1,0,1,0,6
